equipmentID,zoneID,equipmentType,status,powerRating
E2053,Z372,SoundSystem,Running,286.0
E2054,Z372,Lighting,Running,311.0
E2055,Z372,SoundSystem,Off,133.0
E2056,Z372,UPS,Running,1565.0
E2057,Z372,SoundSystem,Maintenance,173.0
E2058,Z372,HVACUnit,Running,4066.0
E2059,Z373,CoffeeMachine,Running,1188.0
E2060,Z373,NetworkSwitch,Running,75.0
E2061,Z373,AccessControl,Running,49.0
E2062,Z373,SmartThermostat,Running,14.0
E2063,Z373,SmartThermostat,Running,14.0
E2064,Z373,HVACUnit,Off,5124.0
E2065,Z373,NetworkSwitch,Off,44.0
E2066,Z373,FireSafety,Maintenance,268.0
E2067,Z374,Lighting,Running,377.0
E2068,Z374,ProjectorSystem,Off,465.0
E2069,Z374,AirPurifier,Running,194.0
E2070,Z374,Lighting,Running,56.0
E2071,Z375,AirPurifier,Maintenance,171.0
E2072,Z375,HVACUnit,Running,4788.0
E2073,Z375,UPS,Running,641.0
E2074,Z375,CoffeeMachine,Off,951.0
E2075,Z375,FireSafety,Running,265.0
E2076,Z376,FireSafety,Running,290.0
E2077,Z376,FireSafety,Running,144.0
E2078,Z376,Lighting,Off,470.0
E2079,Z376,AccessControl,Running,73.0
E2080,Z376,SmartThermostat,Running,8.0
E2081,Z376,HVACUnit,Running,7102.0
E2082,Z376,UPS,Running,802.0
E2083,Z376,NetworkSwitch,Maintenance,73.0
E2084,Z377,SmartThermostat,Running,15.0
E2085,Z377,ProjectorSystem,Running,280.0
E2086,Z377,FireSafety,Maintenance,236.0
E2087,Z377,NetworkSwitch,Running,103.0
E2088,Z378,Lighting,Running,219.0
E2089,Z378,HVACUnit,Running,6895.0
E2090,Z378,ProjectorSystem,Running,381.0
E2091,Z378,HVACUnit,Maintenance,4246.0
E2092,Z378,AirPurifier,Running,192.0
E2093,Z378,Lighting,Running,100.0
E2094,Z379,NetworkSwitch,Off,26.0
E2095,Z379,AirPurifier,Running,164.0
E2096,Z379,SmartThermostat,Running,6.0
E2097,Z379,SecurityCam,Running,31.0
E2098,Z379,ProjectorSystem,Running,603.0
E2099,Z380,SecurityCam,Running,31.0
E2100,Z380,AccessControl,Running,54.0
E2101,Z380,SoundSystem,Running,114.0
E2102,Z380,AirPurifier,Maintenance,83.0
E2103,Z381,AirPurifier,Running,121.0
E2104,Z381,UPS,Running,1369.0
E2105,Z381,SecurityCam,Running,46.0
E2106,Z381,Lighting,Running,443.0
E2107,Z381,AccessControl,Running,87.0
E2108,Z381,SoundSystem,Running,207.0
E2109,Z381,NetworkSwitch,Running,93.0
E2110,Z382,CoffeeMachine,Running,996.0
E2111,Z382,AccessControl,Running,27.0
E2112,Z382,HVACUnit,Off,7536.0
E2113,Z382,UPS,Off,918.0
E2114,Z382,SmartThermostat,Running,10.0
E2115,Z382,CoffeeMachine,Maintenance,1143.0
E2116,Z383,SecurityCam,Off,18.0
E2117,Z383,CoffeeMachine,Running,1311.0
E2118,Z383,HVACUnit,Running,6656.0
E2119,Z383,AirPurifier,Off,131.0
E2120,Z383,HVACUnit,Running,7065.0
E2121,Z383,NetworkSwitch,Running,38.0
E2122,Z384,HVACUnit,Running,3162.0
E2123,Z384,UPS,Running,1626.0
E2124,Z384,SoundSystem,Running,225.0
E2125,Z384,AirPurifier,Running,144.0
E2126,Z384,SecurityCam,Running,39.0
E2127,Z384,SmartThermostat,Off,6.0
E2128,Z385,NetworkSwitch,Running,58.0
E2129,Z385,FireSafety,Running,220.0
E2130,Z385,AccessControl,Running,29.0
E2131,Z385,NetworkSwitch,Running,39.0
E2132,Z386,FireSafety,Maintenance,180.0
E2133,Z386,ProjectorSystem,Running,220.0
E2134,Z386,HVACUnit,Running,5340.0
E2135,Z386,SmartThermostat,Running,10.0
E2136,Z386,CoffeeMachine,Off,1267.0
E2137,Z386,FireSafety,Running,186.0
E2138,Z386,HVACUnit,Running,3351.0
E2139,Z386,SmartThermostat,Running,12.0
E2140,Z387,CoffeeMachine,Running,943.0
E2141,Z387,ProjectorSystem,Running,297.0
E2142,Z387,SecurityCam,Running,34.0
E2143,Z388,SecurityCam,Running,22.0
E2144,Z388,AirPurifier,Running,88.0
E2145,Z388,AccessControl,Running,65.0
E2146,Z388,ProjectorSystem,Maintenance,497.0
E2147,Z388,HVACUnit,Running,6507.0
E2148,Z388,AirPurifier,Off,193.0
E2149,Z388,Lighting,Running,427.0
E2150,Z389,ProjectorSystem,Running,516.0
E2151,Z389,HVACUnit,Running,4610.0
E2152,Z389,AirPurifier,Running,87.0
E2153,Z389,NetworkSwitch,Running,104.0
E2154,Z389,HVACUnit,Running,4855.0
E2155,Z389,UPS,Running,1762.0
E2156,Z390,SoundSystem,Maintenance,227.0
E2157,Z390,AirPurifier,Running,148.0
E2158,Z390,FireSafety,Running,115.0
E2159,Z390,HVACUnit,Running,3681.0
E2160,Z390,HVACUnit,Off,6932.0
E2161,Z390,ProjectorSystem,Running,775.0
E2162,Z391,UPS,Off,1184.0
E2163,Z391,HVACUnit,Running,7719.0
E2164,Z391,CoffeeMachine,Running,1084.0
E2165,Z391,SmartThermostat,Running,11.0
E2166,Z391,AirPurifier,Running,185.0
E2167,Z392,AccessControl,Running,92.0
E2168,Z392,NetworkSwitch,Running,116.0
E2169,Z392,AirPurifier,Running,183.0
E2170,Z392,NetworkSwitch,Running,87.0
E2171,Z392,HVACUnit,Running,4311.0
E2172,Z392,HVACUnit,Running,7883.0
E2173,Z392,AccessControl,Running,56.0
E2174,Z392,SmartThermostat,Running,10.0
E2175,Z393,SecurityCam,Running,48.0
E2176,Z393,HVACUnit,Off,7177.0
E2177,Z393,HVACUnit,Running,6760.0
E2178,Z393,SoundSystem,Running,207.0
E2179,Z394,SoundSystem,Running,270.0
E2180,Z394,AirPurifier,Running,190.0
E2181,Z394,UPS,Running,1071.0
E2182,Z394,AccessControl,Running,92.0
E2183,Z394,Lighting,Running,413.0
E2184,Z394,AirPurifier,Running,144.0
E2185,Z395,Lighting,Running,56.0
E2186,Z395,CoffeeMachine,Running,819.0
E2187,Z395,AccessControl,Running,67.0
E2188,Z395,ProjectorSystem,Running,260.0
E2189,Z395,Lighting,Running,279.0
E2190,Z396,FireSafety,Off,169.0
E2191,Z396,HVACUnit,Off,4357.0
E2192,Z396,UPS,Running,1437.0
E2193,Z396,HVACUnit,Off,5970.0
E2194,Z396,CoffeeMachine,Running,1351.0
E2195,Z396,SmartThermostat,Maintenance,11.0
E2196,Z396,FireSafety,Off,238.0
E2197,Z396,SecurityCam,Off,29.0
E2198,Z397,AirPurifier,Running,109.0
E2199,Z397,AirPurifier,Running,117.0
E2200,Z397,SmartThermostat,Maintenance,8.0
E2201,Z397,AirPurifier,Running,170.0
E2202,Z397,Lighting,Running,102.0
E2203,Z397,CoffeeMachine,Running,961.0
E2204,Z398,SmartThermostat,Off,7.0
E2205,Z398,ProjectorSystem,Off,333.0
E2206,Z398,CoffeeMachine,Running,1346.0
E2207,Z398,HVACUnit,Running,6254.0
E2208,Z398,SmartThermostat,Running,13.0
E2209,Z398,FireSafety,Running,207.0
E2210,Z398,UPS,Maintenance,1179.0
E2211,Z399,FireSafety,Running,286.0
E2212,Z399,AirPurifier,Running,90.0
E2213,Z399,CoffeeMachine,Running,1413.0
E2214,Z399,SecurityCam,Running,36.0
E2215,Z399,SoundSystem,Maintenance,195.0
E2216,Z399,UPS,Running,1304.0
E2217,Z400,SmartThermostat,Running,10.0
E2218,Z400,HVACUnit,Off,4859.0
E2219,Z400,AirPurifier,Running,148.0
E2220,Z400,AirPurifier,Running,98.0
E2221,Z400,ProjectorSystem,Running,666.0
E2222,Z401,Lighting,Running,372.0
E2223,Z401,UPS,Running,1369.0
E2224,Z401,FireSafety,Running,119.0
E2225,Z401,SecurityCam,Running,41.0
E2226,Z402,ProjectorSystem,Off,366.0
E2227,Z402,AirPurifier,Running,95.0
E2228,Z402,UPS,Running,717.0
E2229,Z402,NetworkSwitch,Running,45.0
E2230,Z402,HVACUnit,Running,6885.0
E2231,Z402,SmartThermostat,Off,6.0
E2232,Z402,HVACUnit,Running,5998.0
E2233,Z402,Lighting,Running,290.0
E2234,Z403,NetworkSwitch,Running,26.0
E2235,Z403,FireSafety,Running,167.0
E2236,Z403,HVACUnit,Running,4133.0
E2237,Z403,SmartThermostat,Running,6.0
E2238,Z403,HVACUnit,Running,5859.0
E2239,Z403,SoundSystem,Running,168.0
E2240,Z404,FireSafety,Running,236.0
E2241,Z404,SmartThermostat,Running,14.0
E2242,Z404,HVACUnit,Running,4966.0
E2243,Z404,HVACUnit,Running,4918.0
E2244,Z405,UPS,Maintenance,960.0
E2245,Z405,SmartThermostat,Running,15.0
E2246,Z405,NetworkSwitch,Running,90.0
E2247,Z405,Lighting,Running,120.0
E2248,Z405,HVACUnit,Running,3711.0
E2249,Z405,SecurityCam,Running,18.0
E2250,Z405,NetworkSwitch,Running,58.0
E2251,Z405,SoundSystem,Maintenance,242.0
E2252,Z406,ProjectorSystem,Running,286.0
E2253,Z406,Lighting,Running,326.0
E2254,Z406,FireSafety,Running,270.0
E2255,Z406,CoffeeMachine,Running,1149.0
E2256,Z406,Lighting,Running,450.0
E2257,Z406,UPS,Maintenance,1031.0
E2258,Z406,ProjectorSystem,Running,523.0
E2259,Z407,Lighting,Running,273.0
E2260,Z407,HVACUnit,Off,4301.0
E2261,Z407,CoffeeMachine,Running,1285.0
E2262,Z407,AccessControl,Running,50.0
E2263,Z407,SoundSystem,Off,206.0
E2264,Z407,ProjectorSystem,Running,696.0
E2265,Z407,HVACUnit,Off,7448.0
E2266,Z408,AccessControl,Running,42.0
E2267,Z408,HVACUnit,Maintenance,7097.0
E2268,Z408,NetworkSwitch,Running,126.0
E2269,Z409,SecurityCam,Off,29.0
E2270,Z409,AirPurifier,Maintenance,197.0
E2271,Z409,FireSafety,Running,132.0
E2272,Z409,Lighting,Running,258.0
E2273,Z409,SecurityCam,Running,35.0
E2274,Z409,AirPurifier,Running,150.0
E2275,Z409,SecurityCam,Off,31.0
E2276,Z410,SoundSystem,Running,174.0
E2277,Z410,CoffeeMachine,Running,1225.0
E2278,Z410,HVACUnit,Maintenance,7759.0
E2279,Z410,AirPurifier,Running,137.0
E2280,Z411,AccessControl,Running,27.0
E2281,Z411,SecurityCam,Off,25.0
E2282,Z411,UPS,Running,840.0
E2283,Z411,UPS,Off,771.0
E2284,Z412,NetworkSwitch,Running,91.0
E2285,Z412,HVACUnit,Off,7941.0
E2286,Z412,SmartThermostat,Running,10.0
E2287,Z412,AirPurifier,Maintenance,180.0
E2288,Z413,CoffeeMachine,Maintenance,1392.0
E2289,Z413,CoffeeMachine,Maintenance,1446.0
E2290,Z413,CoffeeMachine,Running,877.0
E2291,Z413,ProjectorSystem,Running,311.0
E2292,Z413,UPS,Off,1695.0
E2293,Z413,SoundSystem,Maintenance,226.0
E2294,Z414,UPS,Running,1303.0
E2295,Z414,Lighting,Running,285.0
E2296,Z414,CoffeeMachine,Running,1451.0
E2297,Z414,AirPurifier,Running,107.0
E2298,Z414,UPS,Running,1791.0
E2299,Z414,AccessControl,Running,72.0
E2300,Z414,SecurityCam,Running,32.0
E2301,Z414,AccessControl,Running,54.0
E2302,Z415,UPS,Off,890.0
E2303,Z415,SmartThermostat,Running,12.0
E2304,Z415,SecurityCam,Running,38.0
E2305,Z415,SmartThermostat,Maintenance,10.0
E2306,Z415,SecurityCam,Running,23.0
E2307,Z416,Lighting,Running,294.0
E2308,Z416,AccessControl,Running,31.0
E2309,Z416,AirPurifier,Running,106.0
E2310,Z416,AirPurifier,Off,118.0
E2311,Z416,SecurityCam,Running,32.0
E2312,Z416,FireSafety,Running,258.0
E2313,Z417,ProjectorSystem,Running,525.0
E2314,Z417,UPS,Off,893.0
E2315,Z417,SoundSystem,Off,63.0
E2316,Z417,SmartThermostat,Running,6.0
E2317,Z417,Lighting,Off,145.0
E2318,Z417,NetworkSwitch,Running,31.0
E2319,Z417,SoundSystem,Off,300.0
E2320,Z418,FireSafety,Off,296.0
E2321,Z418,NetworkSwitch,Running,92.0
E2322,Z418,AccessControl,Running,90.0
E2323,Z418,SecurityCam,Running,38.0
E2324,Z418,AccessControl,Running,51.0
E2325,Z418,AccessControl,Running,45.0
E2326,Z418,SecurityCam,Running,39.0
E2327,Z419,SmartThermostat,Running,10.0
E2328,Z419,SmartThermostat,Running,13.0
E2329,Z419,CoffeeMachine,Running,802.0
E2330,Z419,FireSafety,Maintenance,149.0
E2331,Z419,SmartThermostat,Off,6.0
E2332,Z419,HVACUnit,Running,6580.0
E2333,Z419,Lighting,Running,130.0
E2334,Z420,UPS,Maintenance,1813.0
E2335,Z420,UPS,Running,1299.0
E2336,Z420,AirPurifier,Maintenance,187.0
E2337,Z420,NetworkSwitch,Running,99.0
E2338,Z420,FireSafety,Maintenance,210.0
E2339,Z420,AccessControl,Running,47.0
E2340,Z420,CoffeeMachine,Running,847.0
E2341,Z421,HVACUnit,Off,4026.0
E2342,Z421,SecurityCam,Off,37.0
E2343,Z421,HVACUnit,Maintenance,6739.0
E2344,Z421,CoffeeMachine,Running,963.0
E2345,Z421,AccessControl,Off,39.0
E2346,Z421,SoundSystem,Off,77.0
E2347,Z422,SmartThermostat,Running,13.0
E2348,Z422,NetworkSwitch,Maintenance,72.0
E2349,Z422,Lighting,Off,298.0
E2350,Z422,UPS,Running,1410.0
E2351,Z422,AirPurifier,Off,105.0
E2352,Z422,Lighting,Running,76.0
E2353,Z422,SmartThermostat,Maintenance,6.0
E2354,Z422,SoundSystem,Running,118.0
E2355,Z423,CoffeeMachine,Running,876.0
E2356,Z423,Lighting,Running,218.0
E2357,Z423,ProjectorSystem,Running,368.0
E2358,Z423,AirPurifier,Off,160.0
E2359,Z423,SmartThermostat,Running,7.0
E2360,Z423,FireSafety,Running,212.0
E2361,Z423,AirPurifier,Running,92.0
E2362,Z424,ProjectorSystem,Off,645.0
E2363,Z424,AirPurifier,Running,101.0
E2364,Z424,SoundSystem,Running,89.0
E2365,Z425,NetworkSwitch,Running,130.0
E2366,Z425,FireSafety,Running,183.0
E2367,Z425,AccessControl,Running,94.0
E2368,Z425,HVACUnit,Off,4864.0
E2369,Z426,HVACUnit,Running,6729.0
E2370,Z426,AirPurifier,Maintenance,142.0
E2371,Z426,FireSafety,Running,125.0
E2372,Z426,NetworkSwitch,Running,107.0
E2373,Z426,SoundSystem,Running,259.0
E2374,Z426,NetworkSwitch,Off,135.0
E2375,Z426,Lighting,Running,78.0
E2376,Z427,AirPurifier,Running,94.0
E2377,Z427,NetworkSwitch,Running,35.0
E2378,Z427,SoundSystem,Running,180.0
E2379,Z427,SecurityCam,Off,38.0
E2380,Z427,SoundSystem,Running,210.0
E2381,Z427,SoundSystem,Running,76.0
E2382,Z427,CoffeeMachine,Running,918.0
E2383,Z427,UPS,Running,1025.0
E2384,Z428,AirPurifier,Running,109.0
E2385,Z428,HVACUnit,Running,3035.0
E2386,Z428,SoundSystem,Maintenance,63.0
E2387,Z428,SmartThermostat,Running,14.0
E2388,Z428,Lighting,Running,444.0
E2389,Z428,SecurityCam,Running,16.0
E2390,Z428,Lighting,Running,207.0
E2391,Z429,Lighting,Running,80.0
E2392,Z429,NetworkSwitch,Running,82.0
E2393,Z429,UPS,Maintenance,1305.0
E2394,Z429,SmartThermostat,Running,7.0
E2395,Z429,Lighting,Maintenance,192.0
E2396,Z429,UPS,Running,1929.0
E2397,Z429,SoundSystem,Maintenance,120.0
E2398,Z430,FireSafety,Running,218.0
E2399,Z430,ProjectorSystem,Maintenance,641.0
E2400,Z430,SoundSystem,Off,246.0
E2401,Z430,FireSafety,Maintenance,258.0
E2402,Z430,HVACUnit,Running,5427.0
E2403,Z430,AccessControl,Running,85.0
E2404,Z431,HVACUnit,Running,7058.0
E2405,Z431,AirPurifier,Running,82.0
E2406,Z431,NetworkSwitch,Running,116.0
E2407,Z431,AirPurifier,Running,194.0
E2408,Z431,AccessControl,Running,43.0
E2409,Z431,AccessControl,Maintenance,63.0
E2410,Z431,HVACUnit,Running,4564.0
E2411,Z432,SecurityCam,Off,37.0
E2412,Z432,AirPurifier,Running,119.0
E2413,Z432,SmartThermostat,Maintenance,13.0
E2414,Z432,AirPurifier,Off,182.0
E2415,Z432,AccessControl,Off,97.0
E2416,Z432,FireSafety,Running,138.0
E2417,Z433,NetworkSwitch,Running,92.0
E2418,Z433,SmartThermostat,Off,13.0
E2419,Z433,AccessControl,Running,75.0
E2420,Z434,SmartThermostat,Off,6.0
E2421,Z434,SoundSystem,Maintenance,81.0
E2422,Z434,SecurityCam,Running,30.0
E2423,Z435,HVACUnit,Running,6791.0
E2424,Z435,Lighting,Running,320.0
E2425,Z435,ProjectorSystem,Running,236.0
E2426,Z435,ProjectorSystem,Off,259.0
E2427,Z435,SoundSystem,Running,124.0
E2428,Z435,UPS,Running,1737.0
E2429,Z435,NetworkSwitch,Off,139.0
E2430,Z436,SoundSystem,Running,71.0
E2431,Z436,NetworkSwitch,Running,93.0
E2432,Z436,ProjectorSystem,Off,345.0
E2433,Z436,Lighting,Maintenance,60.0
E2434,Z436,FireSafety,Running,288.0
E2435,Z436,UPS,Off,1236.0
E2436,Z437,SecurityCam,Off,46.0
E2437,Z437,SecurityCam,Running,47.0
E2438,Z437,AccessControl,Running,63.0
E2439,Z437,AccessControl,Running,63.0
E2440,Z437,Lighting,Running,60.0
E2441,Z437,HVACUnit,Running,3902.0
E2442,Z438,SecurityCam,Running,42.0
E2443,Z438,FireSafety,Running,152.0
E2444,Z438,SecurityCam,Off,42.0
E2445,Z438,HVACUnit,Running,5177.0
E2446,Z438,CoffeeMachine,Running,1012.0
E2447,Z438,SoundSystem,Running,295.0
E2448,Z439,SmartThermostat,Off,11.0
E2449,Z439,AirPurifier,Off,117.0
E2450,Z439,AccessControl,Running,87.0
E2451,Z439,SmartThermostat,Off,8.0
E2452,Z439,FireSafety,Off,293.0
E2453,Z439,ProjectorSystem,Running,517.0
E2454,Z439,SoundSystem,Running,208.0
E2455,Z440,SoundSystem,Maintenance,153.0
E2456,Z440,UPS,Running,1220.0
E2457,Z440,AccessControl,Running,50.0
E2458,Z440,HVACUnit,Off,4301.0
E2459,Z440,AirPurifier,Running,124.0
E2460,Z441,SmartThermostat,Off,6.0
E2461,Z441,SmartThermostat,Running,14.0
E2462,Z441,SecurityCam,Maintenance,47.0
E2463,Z441,NetworkSwitch,Running,108.0
E2464,Z442,Lighting,Off,118.0
E2465,Z442,CoffeeMachine,Off,1103.0
E2466,Z442,HVACUnit,Running,3370.0
E2467,Z442,SoundSystem,Maintenance,284.0
E2468,Z443,SmartThermostat,Maintenance,10.0
E2469,Z443,SmartThermostat,Running,9.0
E2470,Z443,SmartThermostat,Running,13.0
E2471,Z443,AccessControl,Running,68.0
E2472,Z443,UPS,Off,1105.0
E2473,Z444,HVACUnit,Maintenance,5919.0
E2474,Z444,FireSafety,Off,213.0
E2475,Z444,Lighting,Running,452.0
E2476,Z444,NetworkSwitch,Off,61.0
E2477,Z444,SecurityCam,Running,23.0
E2478,Z445,SoundSystem,Running,244.0
E2479,Z445,SmartThermostat,Running,9.0
E2480,Z445,HVACUnit,Off,7681.0
E2481,Z445,Lighting,Running,66.0
E2482,Z446,Lighting,Running,445.0
E2483,Z446,Lighting,Running,294.0
E2484,Z446,FireSafety,Running,104.0
E2485,Z446,FireSafety,Off,148.0
E2486,Z446,SmartThermostat,Running,14.0
E2487,Z447,HVACUnit,Running,7232.0
E2488,Z447,NetworkSwitch,Off,122.0
E2489,Z447,AccessControl,Off,99.0
E2490,Z448,UPS,Running,1152.0
E2491,Z448,CoffeeMachine,Running,1120.0
E2492,Z448,CoffeeMachine,Running,1271.0
E2493,Z448,SecurityCam,Maintenance,37.0
E2494,Z448,SecurityCam,Off,44.0
E2495,Z448,SoundSystem,Running,149.0
E2496,Z448,HVACUnit,Off,6845.0
E2497,Z448,Lighting,Off,368.0
E2498,Z449,Lighting,Running,290.0
E2499,Z449,HVACUnit,Running,5601.0
E2500,Z449,UPS,Maintenance,1368.0
E2501,Z450,ProjectorSystem,Running,298.0
E2502,Z450,UPS,Running,889.0
E2503,Z450,ProjectorSystem,Running,757.0
E2504,Z451,CoffeeMachine,Running,1437.0
E2505,Z451,SmartThermostat,Off,6.0
E2506,Z451,Lighting,Running,273.0
E2507,Z452,SmartThermostat,Running,10.0
E2508,Z452,NetworkSwitch,Running,133.0
E2509,Z452,AirPurifier,Off,86.0
E2510,Z452,Lighting,Running,313.0
E2511,Z452,ProjectorSystem,Running,486.0
E2512,Z452,HVACUnit,Running,6588.0
E2513,Z452,NetworkSwitch,Running,68.0
E2514,Z452,Lighting,Off,186.0
E2515,Z453,NetworkSwitch,Maintenance,85.0
E2516,Z453,SmartThermostat,Off,14.0
E2517,Z453,SecurityCam,Off,39.0
E2518,Z453,FireSafety,Running,109.0
E2519,Z453,AccessControl,Maintenance,50.0
E2520,Z453,AirPurifier,Running,95.0
E2521,Z454,CoffeeMachine,Running,909.0
E2522,Z454,SoundSystem,Off,291.0
E2523,Z454,NetworkSwitch,Running,43.0
E2524,Z455,FireSafety,Off,110.0
E2525,Z455,SoundSystem,Running,246.0
E2526,Z455,AccessControl,Off,45.0
E2527,Z456,CoffeeMachine,Running,1047.0
E2528,Z456,FireSafety,Running,150.0
E2529,Z456,AccessControl,Running,46.0
E2530,Z456,FireSafety,Running,148.0
E2531,Z456,SmartThermostat,Running,8.0
E2532,Z456,ProjectorSystem,Running,265.0
E2533,Z456,CoffeeMachine,Maintenance,1178.0
E2534,Z456,HVACUnit,Running,4636.0
E2535,Z457,HVACUnit,Running,3869.0
E2536,Z457,CoffeeMachine,Running,818.0
E2537,Z457,CoffeeMachine,Running,1407.0
E2538,Z457,HVACUnit,Off,4829.0
E2539,Z458,HVACUnit,Running,6958.0
E2540,Z458,FireSafety,Running,107.0
E2541,Z458,CoffeeMachine,Running,1411.0
E2542,Z458,ProjectorSystem,Running,258.0
E2543,Z459,ProjectorSystem,Running,374.0
E2544,Z459,CoffeeMachine,Running,944.0
E2545,Z459,FireSafety,Running,213.0
E2546,Z459,ProjectorSystem,Maintenance,345.0
E2547,Z459,CoffeeMachine,Off,1405.0
E2548,Z459,UPS,Maintenance,812.0
E2549,Z459,ProjectorSystem,Running,381.0
E2550,Z459,SecurityCam,Running,50.0
E2551,Z460,SoundSystem,Running,251.0
E2552,Z460,SoundSystem,Running,166.0
E2553,Z460,Lighting,Running,438.0
E2554,Z460,AccessControl,Running,72.0
E2555,Z460,CoffeeMachine,Running,889.0
E2556,Z460,NetworkSwitch,Running,149.0
E2557,Z460,SecurityCam,Off,18.0
E2558,Z460,UPS,Running,1433.0
E2559,Z461,AirPurifier,Maintenance,124.0
E2560,Z461,AirPurifier,Running,131.0
E2561,Z461,AccessControl,Off,39.0
E2562,Z461,SmartThermostat,Running,10.0
E2563,Z461,AirPurifier,Running,114.0
E2564,Z461,UPS,Running,514.0
E2565,Z462,CoffeeMachine,Maintenance,1058.0
E2566,Z462,AccessControl,Running,43.0
E2567,Z462,UPS,Running,550.0
E2568,Z462,SoundSystem,Off,101.0
E2569,Z462,SecurityCam,Off,32.0
E2570,Z462,Lighting,Running,90.0
E2571,Z462,ProjectorSystem,Maintenance,746.0
E2572,Z463,CoffeeMachine,Off,1272.0
E2573,Z463,NetworkSwitch,Running,107.0
E2574,Z463,SecurityCam,Running,50.0
E2575,Z463,SecurityCam,Running,17.0
E2576,Z464,FireSafety,Running,161.0
E2577,Z464,ProjectorSystem,Running,757.0
E2578,Z464,SmartThermostat,Running,10.0
E2579,Z464,FireSafety,Running,185.0
E2580,Z465,UPS,Running,1931.0
E2581,Z465,ProjectorSystem,Running,778.0
E2582,Z465,FireSafety,Off,168.0
E2583,Z466,CoffeeMachine,Running,1428.0
E2584,Z466,SecurityCam,Running,46.0
E2585,Z466,Lighting,Running,104.0
E2586,Z466,FireSafety,Running,251.0
E2587,Z466,FireSafety,Running,275.0
E2588,Z466,HVACUnit,Running,6037.0
E2589,Z467,AirPurifier,Off,189.0
E2590,Z467,SoundSystem,Off,212.0
E2591,Z467,NetworkSwitch,Running,30.0
E2592,Z468,UPS,Off,1959.0
E2593,Z468,SoundSystem,Running,64.0
E2594,Z468,ProjectorSystem,Running,422.0
E2595,Z468,SmartThermostat,Off,15.0
E2596,Z468,CoffeeMachine,Running,928.0
E2597,Z468,HVACUnit,Running,5913.0
E2598,Z468,HVACUnit,Off,4480.0
E2599,Z469,NetworkSwitch,Running,150.0
E2600,Z469,HVACUnit,Running,7369.0
E2601,Z469,HVACUnit,Running,3903.0
E2602,Z469,SoundSystem,Off,91.0
E2603,Z469,FireSafety,Running,148.0
E2604,Z470,UPS,Running,1867.0
E2605,Z470,Lighting,Running,490.0
E2606,Z470,Lighting,Running,351.0
E2607,Z470,SoundSystem,Running,114.0
E2608,Z470,AirPurifier,Off,107.0
E2609,Z470,ProjectorSystem,Running,270.0
E2610,Z470,ProjectorSystem,Off,704.0
E2611,Z470,NetworkSwitch,Maintenance,71.0
E2612,Z471,FireSafety,Running,113.0
E2613,Z471,NetworkSwitch,Off,62.0
E2614,Z471,AirPurifier,Running,92.0
E2615,Z471,FireSafety,Running,176.0
E2616,Z472,HVACUnit,Running,6966.0
E2617,Z472,HVACUnit,Running,3574.0
E2618,Z472,SoundSystem,Running,294.0
E2619,Z473,SoundSystem,Off,168.0
E2620,Z473,SmartThermostat,Running,9.0
E2621,Z473,UPS,Running,878.0
E2622,Z473,SoundSystem,Running,129.0
E2623,Z473,AccessControl,Off,88.0
E2624,Z473,SoundSystem,Running,231.0
E2625,Z473,AccessControl,Off,40.0
E2626,Z473,SoundSystem,Running,270.0
E2627,Z474,Lighting,Running,100.0
E2628,Z474,SoundSystem,Running,65.0
E2629,Z474,AccessControl,Running,64.0
E2630,Z474,AccessControl,Running,50.0
E2631,Z474,SecurityCam,Running,39.0
E2632,Z474,AccessControl,Running,43.0
E2633,Z474,Lighting,Running,59.0
E2634,Z475,SecurityCam,Running,38.0
E2635,Z475,SmartThermostat,Running,14.0
E2636,Z475,CoffeeMachine,Running,1492.0
E2637,Z476,HVACUnit,Running,3734.0
