sensorID,zoneID,equipmentID,sensorType,currentReading,lastUpdateTime
S2202,Z629,,Motion,1.0,2025-07-01 15:01:49
S2203,Z630,E1293,Vibration,5.9,2025-07-01 12:44:55
S2204,Z630,E5425,Sound,56.9,2025-07-01 07:19:52
S2205,Z630,,CO2,878.8,2025-07-01 21:39:47
S2206,Z630,,Sound,57.7,2025-07-01 02:14:36
S2207,Z631,,Light,818.8,2025-07-01 21:56:41
S2208,Z631,,Vibration,25.1,2025-06-29 13:41:21
S2209,Z631,E3698,Smoke,8.0,2025-07-01 22:24:10
S2210,Z632,,Occupancy,20.0,2025-06-29 15:55:57
S2211,Z632,,Pressure,30.0,2025-07-01 04:33:19
S2212,Z633,E3865,Motion,0.0,2025-06-30 05:46:08
S2213,Z633,,Pressure,29.8,2025-06-30 01:09:50
S2214,Z633,,CO2,664.5,2025-07-01 12:48:55
S2215,Z633,E3114,Motion,0.0,2025-07-01 04:52:26
S2216,Z634,,Pressure,29.8,2025-07-01 02:27:25
S2217,Z634,E2166,Sound,57.7,2025-07-01 15:20:01
S2218,Z635,E4152,Occupancy,25.0,2025-07-01 09:32:04
S2219,Z635,,Humidity,45.2,2025-07-01 12:41:38
S2220,Z635,,Vibration,27.8,2025-06-29 06:23:06
S2221,Z635,E4296,Sound,58.0,2025-07-01 19:26:02
S2222,Z636,,Humidity,56.6,2025-07-01 13:09:00
S2223,Z636,,Humidity,66.6,2025-06-29 08:27:57
S2224,Z636,,Humidity,37.6,2025-07-01 15:17:59
S2225,Z637,,Occupancy,20.0,2025-07-01 17:53:08
S2226,Z637,,AirQuality,82.4,2025-06-30 07:46:30
S2227,Z637,,Vibration,24.8,2025-07-01 16:09:08
S2228,Z637,,AirQuality,66.3,2025-06-30 18:46:27
S2229,Z638,,AirQuality,72.3,2025-06-30 09:53:02
S2230,Z638,E5397,Temperature,73.7,2025-07-01 07:40:28
S2231,Z638,E5101,Vibration,92.7,2025-07-01 10:43:51
S2232,Z638,,Temperature,69.9,2025-07-01 06:40:58
S2233,Z638,,CO2,542.4,2025-07-01 11:18:49
S2234,Z639,,Motion,0.0,2025-07-01 17:26:53
S2235,Z639,,Humidity,48.2,2025-06-29 20:49:39
S2236,Z640,,Occupancy,18.0,2025-07-01 13:14:06
S2237,Z640,,Pressure,30.3,2025-06-30 15:00:32
S2238,Z640,,Sound,44.7,2025-07-01 20:23:27
S2239,Z641,,Vibration,63.3,2025-07-01 03:46:29
S2240,Z641,,Occupancy,7.0,2025-07-01 05:09:34
S2241,Z641,,CO2,493.4,2025-07-01 15:20:47
S2242,Z641,,Sound,69.9,2025-07-01 20:55:14
S2243,Z642,E4240,AirQuality,87.3,2025-07-01 09:15:11
S2244,Z642,,Motion,1.0,2025-07-01 05:06:56
S2245,Z642,,Pressure,29.6,2025-06-30 16:44:31
S2246,Z642,,CO2,866.1,2025-07-01 20:50:23
S2247,Z642,,Smoke,1.3,2025-07-01 07:48:30
S2248,Z643,,Vibration,68.5,2025-07-01 09:32:21
S2249,Z643,,Motion,1.0,2025-06-29 02:54:55
S2250,Z643,,Motion,0.0,2025-07-01 17:21:30
S2251,Z643,E2912,Smoke,7.2,2025-06-30 19:57:42
S2252,Z643,,Vibration,99.3,2025-07-01 04:28:51
S2253,Z644,E0046,Motion,0.0,2025-07-01 02:34:02
S2254,Z644,,Temperature,67.8,2025-07-01 02:28:55
S2255,Z645,E2191,AirQuality,65.3,2025-07-01 11:08:58
S2256,Z645,E3798,Pressure,29.7,2025-07-01 22:45:44
S2257,Z645,E4687,Occupancy,3.0,2025-07-01 21:20:02
S2258,Z645,,Occupancy,9.0,2025-07-01 08:40:31
S2259,Z646,,Occupancy,16.0,2025-07-01 19:57:57
S2260,Z646,E3668,AirQuality,38.9,2025-07-01 19:39:51
S2261,Z646,,CO2,732.2,2025-07-01 08:25:39
S2262,Z646,,Pressure,30.3,2025-07-01 17:41:30
S2263,Z647,,Sound,38.8,2025-07-01 01:13:25
S2264,Z647,,Light,271.8,2025-07-01 08:48:19
S2265,Z648,,Motion,0.0,2025-06-30 06:18:11
S2266,Z648,,Smoke,9.6,2025-07-01 14:17:59
S2267,Z649,,Motion,0.0,2025-07-01 01:38:21
S2268,Z649,,Sound,56.9,2025-07-01 02:41:39
S2269,Z649,,Motion,1.0,2025-06-30 16:26:51
S2270,Z650,,Sound,48.1,2025-06-30 11:57:35
S2271,Z650,E1202,Smoke,3.4,2025-07-01 13:38:10
S2272,Z651,,Pressure,29.6,2025-07-01 08:28:58
S2273,Z651,,Pressure,30.2,2025-07-01 08:26:39
S2274,Z651,E5345,Temperature,69.5,2025-07-01 02:07:23
S2275,Z651,,Occupancy,0.0,2025-07-01 06:11:01
S2276,Z652,,Temperature,82.9,2025-06-29 00:37:18
S2277,Z652,,Motion,1.0,2025-07-01 21:31:32
S2278,Z652,,Motion,0.0,2025-06-30 12:57:16
S2279,Z652,,Pressure,30.0,2025-07-01 22:09:21
S2280,Z653,,Humidity,54.2,2025-07-01 07:52:19
S2281,Z653,,Motion,0.0,2025-07-01 05:25:17
S2282,Z653,,Temperature,83.3,2025-07-01 15:53:09
S2283,Z653,E2306,Light,869.4,2025-07-01 13:32:21
S2284,Z654,E5292,Pressure,29.7,2025-07-01 00:50:21
S2285,Z654,,Smoke,3.5,2025-07-01 20:08:42
S2286,Z654,,AirQuality,36.8,2025-06-29 20:17:23
S2287,Z655,E3153,Occupancy,22.0,2025-07-01 07:51:34
S2288,Z655,,Light,885.4,2025-07-01 02:26:23
S2289,Z656,E3158,Humidity,36.5,2025-07-01 18:22:42
S2290,Z656,E0990,Humidity,56.8,2025-07-01 01:29:33
S2291,Z657,E0978,Light,739.8,2025-06-30 02:46:19
S2292,Z657,,Humidity,59.0,2025-07-01 03:07:40
S2293,Z657,E4221,Vibration,91.3,2025-07-01 22:54:45
S2294,Z657,E4295,Smoke,4.8,2025-07-01 17:33:06
S2295,Z658,,AirQuality,87.8,2025-07-01 09:36:56
S2296,Z658,E3194,Vibration,59.9,2025-06-29 21:07:54
S2297,Z658,,Humidity,50.3,2025-07-01 17:27:30
S2298,Z658,E5253,AirQuality,50.3,2025-07-01 14:02:55
S2299,Z659,,Vibration,63.7,2025-07-01 15:16:05
S2300,Z659,,Smoke,2.3,2025-07-01 20:27:55
S2301,Z659,,Motion,0.0,2025-07-01 04:44:21
S2302,Z660,E1770,Humidity,58.4,2025-07-01 03:05:06
S2303,Z660,,AirQuality,75.6,2025-07-01 16:47:42
S2304,Z660,E1895,Smoke,1.8,2025-07-01 21:11:39
S2305,Z660,,AirQuality,88.3,2025-07-01 21:59:51
S2306,Z660,,Pressure,30.3,2025-07-01 08:08:59
S2307,Z661,,Pressure,29.9,2025-06-29 22:32:17
S2308,Z661,,Smoke,2.1,2025-06-30 09:42:43
S2309,Z661,,Motion,0.0,2025-07-01 14:31:05
S2310,Z661,,Motion,1.0,2025-07-01 20:38:14
S2311,Z662,,Sound,50.8,2025-07-01 11:24:44
S2312,Z662,E1627,Motion,0.0,2025-07-01 06:50:15
S2313,Z662,E0975,Vibration,77.8,2025-06-30 06:00:49
S2314,Z662,,Occupancy,12.0,2025-07-01 18:23:45
S2315,Z662,E0429,Temperature,75.3,2025-07-01 13:20:18
S2316,Z663,,Vibration,4.6,2025-07-01 06:29:56
S2317,Z663,,CO2,926.5,2025-06-30 05:59:24
S2318,Z663,E5262,Pressure,29.9,2025-07-01 03:40:55
S2319,Z664,,Motion,1.0,2025-07-01 07:38:04
S2320,Z664,,CO2,908.2,2025-07-01 17:26:41
S2321,Z664,,Vibration,53.6,2025-07-01 19:03:23
S2322,Z665,E3524,Vibration,75.1,2025-07-01 07:15:19
S2323,Z665,E5452,Light,945.6,2025-07-01 09:51:39
S2324,Z665,E4803,Smoke,4.2,2025-07-01 01:14:59
S2325,Z666,,Temperature,67.6,2025-06-30 03:57:19
S2326,Z666,E1122,Occupancy,6.0,2025-07-01 09:29:55
S2327,Z666,,Humidity,69.7,2025-07-01 12:47:16
S2328,Z666,E4600,Light,587.3,2025-07-01 17:20:38
S2329,Z666,,Smoke,7.6,2025-07-01 04:27:39
S2330,Z667,E3161,Temperature,67.8,2025-07-01 13:41:38
S2331,Z667,E4159,Motion,1.0,2025-07-01 14:11:24
S2332,Z668,,Motion,0.0,2025-07-01 09:34:07
S2333,Z668,,Temperature,66.5,2025-07-01 12:32:59
S2334,Z668,E5350,CO2,1176.7,2025-06-29 17:40:57
S2335,Z668,,Sound,41.6,2025-07-01 21:24:50
S2336,Z669,,CO2,1074.5,2025-07-01 15:41:30
S2337,Z669,,Vibration,57.0,2025-07-01 16:24:16
S2338,Z669,,CO2,762.6,2025-06-29 19:53:43
S2339,Z669,E2745,AirQuality,37.1,2025-07-01 17:59:29
S2340,Z670,E0938,CO2,998.8,2025-06-29 17:31:35
S2341,Z670,,Temperature,81.4,2025-07-01 17:48:45
S2342,Z670,,Occupancy,10.0,2025-07-01 04:49:22
S2343,Z671,,Sound,58.3,2025-07-01 19:54:14
S2344,Z671,,Pressure,30.1,2025-07-01 17:14:00
S2345,Z671,,Occupancy,2.0,2025-07-01 14:55:15
S2346,Z672,E5492,Occupancy,10.0,2025-06-30 10:50:07
S2347,Z672,E3124,Pressure,29.7,2025-07-01 02:51:07
S2348,Z672,E2160,Sound,46.5,2025-06-30 01:16:16
S2349,Z672,,Occupancy,17.0,2025-07-01 17:57:51
S2350,Z672,E2928,Pressure,29.7,2025-06-29 18:01:52
S2351,Z673,,Smoke,9.9,2025-06-29 08:16:48
S2352,Z673,,AirQuality,73.4,2025-07-01 09:58:28
S2353,Z673,,Temperature,81.8,2025-06-29 00:45:37
S2354,Z673,,AirQuality,29.5,2025-07-01 07:39:50
S2355,Z674,,Occupancy,1.0,2025-07-01 07:02:02
S2356,Z674,E0499,Smoke,3.9,2025-07-01 16:27:08
S2357,Z674,,CO2,323.9,2025-06-29 03:48:41
S2358,Z674,E1485,Sound,53.6,2025-07-01 19:21:18
S2359,Z675,E3535,Smoke,1.8,2025-07-01 01:19:53
S2360,Z675,,Temperature,70.0,2025-07-01 23:22:31
S2361,Z676,,Pressure,29.9,2025-07-01 07:10:01
S2362,Z676,E2110,Humidity,60.5,2025-07-01 14:39:23
S2363,Z677,,CO2,643.1,2025-07-01 07:57:43
S2364,Z677,,Occupancy,9.0,2025-07-01 07:58:35
S2365,Z677,,Humidity,51.7,2025-07-01 13:01:30
S2366,Z677,,Temperature,73.5,2025-07-01 20:40:55
S2367,Z677,,Motion,1.0,2025-07-01 04:42:45
S2368,Z678,,AirQuality,78.7,2025-07-01 14:50:42
S2369,Z678,E4579,Sound,69.1,2025-07-01 19:07:06
S2370,Z678,E1257,Occupancy,13.0,2025-06-29 22:49:05
S2371,Z678,,Motion,1.0,2025-07-01 18:27:16
S2372,Z679,,Occupancy,22.0,2025-07-01 03:58:18
S2373,Z679,E4702,Motion,1.0,2025-07-01 16:54:44
S2374,Z679,,Motion,1.0,2025-06-29 22:57:50
S2375,Z679,,Temperature,72.9,2025-07-01 02:02:54
S2376,Z679,,Pressure,30.1,2025-06-29 19:22:44
S2377,Z680,E3879,Temperature,78.2,2025-06-29 01:07:35
S2378,Z680,E1732,CO2,1031.6,2025-07-01 19:00:04
S2379,Z680,,Sound,68.2,2025-06-29 16:50:34
S2380,Z680,,Occupancy,16.0,2025-07-01 06:57:24
S2381,Z680,,CO2,705.3,2025-07-01 14:50:14
S2382,Z681,,Humidity,46.8,2025-07-01 16:53:22
S2383,Z681,,Pressure,30.2,2025-06-30 11:27:34
S2384,Z681,,Smoke,3.9,2025-07-01 18:28:01
S2385,Z682,E3058,Motion,0.0,2025-06-30 07:39:31
S2386,Z682,,Temperature,66.4,2025-07-01 08:48:25
S2387,Z682,,Sound,51.4,2025-07-01 04:12:03
S2388,Z682,,Motion,1.0,2025-07-01 23:30:16
S2389,Z683,,Temperature,78.8,2025-07-01 01:42:04
S2390,Z683,,AirQuality,50.2,2025-07-01 09:15:52
S2391,Z683,,Humidity,33.2,2025-07-01 16:42:10
S2392,Z683,,Temperature,65.5,2025-07-01 22:31:54
S2393,Z684,,Occupancy,21.0,2025-07-01 07:21:59
S2394,Z684,,AirQuality,87.7,2025-07-01 11:40:20
S2395,Z685,,Occupancy,21.0,2025-07-01 09:07:32
S2396,Z685,,Sound,67.3,2025-07-01 01:07:32
S2397,Z685,,Temperature,73.6,2025-07-01 06:34:50
S2398,Z685,E1561,CO2,1116.9,2025-07-01 04:44:10
S2399,Z685,,Light,337.1,2025-07-01 04:36:57
S2400,Z686,E2676,Pressure,30.5,2025-07-01 16:31:31
S2401,Z686,,AirQuality,66.9,2025-07-01 01:12:59
S2402,Z686,,Smoke,1.0,2025-07-01 08:38:57
S2403,Z687,,Occupancy,19.0,2025-07-01 02:27:52
S2404,Z687,,Smoke,5.4,2025-07-01 00:42:15
S2405,Z688,,CO2,1069.9,2025-07-01 17:52:49
S2406,Z688,,Occupancy,2.0,2025-07-01 16:48:33
S2407,Z688,E2373,Temperature,67.4,2025-07-01 20:06:21
S2408,Z688,,Smoke,9.3,2025-06-29 07:27:16
S2409,Z689,E1253,Pressure,30.4,2025-07-01 14:04:33
S2410,Z689,E5151,Humidity,53.4,2025-07-01 14:55:04
S2411,Z689,,Occupancy,16.0,2025-07-01 05:07:05
S2412,Z689,,Pressure,30.1,2025-06-29 05:17:14
S2413,Z690,,AirQuality,31.4,2025-07-01 20:15:49
S2414,Z690,,Humidity,52.2,2025-07-01 11:53:39
S2415,Z691,,CO2,310.3,2025-06-29 04:21:57
S2416,Z691,,Humidity,48.3,2025-06-29 02:06:26
S2417,Z691,,CO2,1115.9,2025-07-01 01:35:36
S2418,Z692,,Pressure,30.3,2025-07-01 02:39:01
S2419,Z692,,Smoke,3.7,2025-07-01 22:42:50
S2420,Z692,,Smoke,2.4,2025-07-01 21:54:26
S2421,Z692,E4253,Sound,57.1,2025-07-01 05:52:13
S2422,Z693,E5463,Temperature,80.9,2025-07-01 09:23:24
S2423,Z693,,Pressure,30.4,2025-07-01 21:32:13
S2424,Z694,,Pressure,29.7,2025-07-01 13:12:28
S2425,Z694,,Sound,42.3,2025-07-01 01:05:59
S2426,Z694,,AirQuality,91.2,2025-07-01 13:38:55
S2427,Z694,,Smoke,6.5,2025-07-01 02:42:55
S2428,Z694,E3492,Sound,41.9,2025-07-01 22:51:41
S2429,Z695,E1821,Motion,0.0,2025-06-30 16:18:52
S2430,Z695,E5322,Smoke,4.0,2025-06-30 16:40:17
S2431,Z695,E2622,Vibration,70.2,2025-07-01 06:13:23
S2432,Z696,E0833,Occupancy,9.0,2025-07-01 03:30:35
S2433,Z696,,AirQuality,23.0,2025-07-01 13:04:27
S2434,Z696,,Smoke,8.9,2025-06-30 18:34:21
S2435,Z697,E2707,Light,776.9,2025-07-01 20:54:48
S2436,Z697,,Motion,0.0,2025-06-29 04:17:04
S2437,Z697,,Motion,0.0,2025-07-01 09:17:36
S2438,Z697,,Temperature,75.4,2025-07-01 18:49:22
S2439,Z698,E3767,Motion,0.0,2025-07-01 20:24:20
S2440,Z698,,Humidity,43.4,2025-07-01 04:29:18
S2441,Z698,,Pressure,30.1,2025-07-01 05:06:44
S2442,Z699,,Humidity,41.6,2025-06-29 00:08:41
S2443,Z699,,AirQuality,88.9,2025-07-01 18:38:39
S2444,Z699,E2765,Smoke,4.2,2025-07-01 00:42:44
S2445,Z699,,Occupancy,24.0,2025-06-29 15:57:28
S2446,Z700,E5429,Vibration,80.7,2025-07-01 04:53:51
S2447,Z700,,Occupancy,14.0,2025-07-01 11:34:39
S2448,Z701,,Occupancy,3.0,2025-07-01 05:59:49
S2449,Z701,,Occupancy,24.0,2025-07-01 02:04:08
S2450,Z702,E1422,Motion,1.0,2025-06-29 09:35:50
S2451,Z702,,Vibration,59.3,2025-07-01 06:58:11
S2452,Z703,,Motion,0.0,2025-06-30 15:05:09
S2453,Z703,,Motion,1.0,2025-07-01 10:04:34
S2454,Z703,E2347,Humidity,61.1,2025-07-01 17:38:18
S2455,Z703,,Sound,71.8,2025-07-01 12:36:39
S2456,Z703,,AirQuality,62.9,2025-07-01 13:22:51
S2457,Z704,E5182,Smoke,7.1,2025-07-01 15:11:59
S2458,Z704,E4434,Light,885.5,2025-07-01 06:52:14
S2459,Z704,,Occupancy,11.0,2025-06-29 22:27:14
S2460,Z705,,Humidity,64.4,2025-06-29 01:38:06
S2461,Z705,,CO2,475.2,2025-06-29 00:04:58
S2462,Z705,,AirQuality,34.0,2025-07-01 23:21:44
S2463,Z705,,Pressure,29.6,2025-07-01 08:04:32
S2464,Z705,E0988,Light,891.5,2025-07-01 13:09:11
S2465,Z706,,Vibration,54.8,2025-07-01 04:01:02
S2466,Z706,,Motion,0.0,2025-07-01 21:32:09
S2467,Z707,,Light,933.8,2025-06-30 07:48:33
S2468,Z707,,Vibration,8.1,2025-07-01 11:10:49
S2469,Z707,,AirQuality,64.2,2025-07-01 18:01:07
S2470,Z707,E2907,CO2,897.2,2025-07-01 00:51:51
S2471,Z708,,Temperature,65.1,2025-07-01 18:08:27
S2472,Z708,,Vibration,63.5,2025-07-01 06:29:12
S2473,Z708,,Vibration,28.1,2025-06-30 17:42:08
S2474,Z709,,Pressure,30.3,2025-06-30 04:04:31
S2475,Z709,,Occupancy,18.0,2025-07-01 15:20:09
S2476,Z709,,Vibration,17.0,2025-07-01 04:39:45
S2477,Z709,E0513,Motion,1.0,2025-07-01 14:46:08
S2478,Z710,E0518,Vibration,88.1,2025-07-01 12:48:56
S2479,Z710,E0150,Vibration,46.3,2025-06-29 01:06:29
S2480,Z710,,CO2,457.1,2025-06-30 01:24:00
S2481,Z710,,AirQuality,33.0,2025-07-01 13:35:35
S2482,Z711,,Sound,39.9,2025-07-01 16:53:00
S2483,Z711,,Vibration,83.8,2025-06-30 02:20:09
S2484,Z711,,Smoke,1.4,2025-06-30 12:25:49
S2485,Z711,E1416,Smoke,5.2,2025-06-30 11:55:13
S2486,Z712,,Occupancy,4.0,2025-07-01 17:08:37
S2487,Z712,,Smoke,2.8,2025-06-30 02:43:27
S2488,Z713,E4371,Smoke,0.5,2025-07-01 16:17:15
S2489,Z713,E4656,Temperature,74.1,2025-07-01 11:32:35
S2490,Z713,E4885,Temperature,81.5,2025-07-01 12:08:35
S2491,Z714,,AirQuality,69.2,2025-07-01 14:02:12
S2492,Z714,E1720,Smoke,9.2,2025-07-01 20:17:56
S2493,Z714,E2150,Sound,72.4,2025-06-29 21:59:31
S2494,Z714,,Temperature,67.1,2025-07-01 14:11:05
S2495,Z714,,CO2,310.9,2025-07-01 09:57:19
S2496,Z715,,Light,118.5,2025-07-01 17:52:26
S2497,Z715,,AirQuality,61.2,2025-07-01 16:24:11
S2498,Z715,E1456,Smoke,5.0,2025-06-30 01:56:04
S2499,Z715,,Motion,1.0,2025-06-30 14:27:45
S2500,Z716,E4838,Pressure,29.9,2025-06-30 14:44:28
S2501,Z716,,CO2,984.7,2025-06-30 00:40:52
S2502,Z717,,Pressure,29.9,2025-07-01 00:56:00
S2503,Z717,,Humidity,53.9,2025-07-01 15:14:32
S2504,Z717,E2473,Motion,1.0,2025-07-01 16:40:47
S2505,Z718,,Motion,0.0,2025-06-30 16:13:39
S2506,Z718,,Occupancy,17.0,2025-07-01 10:24:25
S2507,Z718,,Light,977.6,2025-07-01 10:17:05
S2508,Z718,,Humidity,43.4,2025-07-01 10:22:21
S2509,Z719,E2401,Temperature,73.5,2025-07-01 06:46:27
S2510,Z719,E3275,Humidity,63.7,2025-06-30 15:52:29
S2511,Z720,E3684,Pressure,29.6,2025-07-01 15:28:23
S2512,Z720,E0163,Occupancy,13.0,2025-06-30 14:13:08
S2513,Z720,,Smoke,4.5,2025-06-30 19:23:11
S2514,Z720,,Temperature,72.9,2025-07-01 18:58:33
S2515,Z720,,Light,682.5,2025-07-01 16:26:26
S2516,Z721,,Light,470.9,2025-07-01 02:32:48
S2517,Z721,,CO2,474.9,2025-06-29 18:00:59
S2518,Z722,,Sound,59.5,2025-07-01 18:45:53
S2519,Z722,E5267,Smoke,1.1,2025-07-01 17:19:18
S2520,Z722,,Motion,1.0,2025-07-01 05:32:34
S2521,Z722,,Occupancy,15.0,2025-07-01 04:29:37
S2522,Z723,,Humidity,55.6,2025-07-01 17:34:34
S2523,Z723,,Smoke,2.2,2025-07-01 06:07:16
S2524,Z723,E2009,AirQuality,91.3,2025-07-01 11:52:09
S2525,Z723,,CO2,571.7,2025-07-01 10:35:39
S2526,Z723,E2447,Temperature,75.3,2025-07-01 18:23:33
S2527,Z724,,Pressure,30.0,2025-06-29 11:04:47
S2528,Z724,,Smoke,9.7,2025-07-01 15:04:52
S2529,Z724,,Light,190.1,2025-07-01 08:59:19
S2530,Z725,,Motion,0.0,2025-07-01 20:28:08
S2531,Z725,E0584,Temperature,69.6,2025-07-01 07:36:58
S2532,Z725,,Sound,79.3,2025-07-01 15:02:13
S2533,Z726,E4987,Light,837.6,2025-07-01 21:59:25
S2534,Z726,,Motion,1.0,2025-07-01 18:08:10
S2535,Z727,E3753,CO2,383.6,2025-06-29 02:30:13
S2536,Z727,E2388,Pressure,30.3,2025-07-01 21:47:43
S2537,Z727,E0744,Pressure,30.0,2025-07-01 18:55:30
S2538,Z727,E5436,Light,101.6,2025-07-01 22:42:18
S2539,Z727,,Sound,70.0,2025-06-29 00:45:28
S2540,Z728,E0088,AirQuality,94.2,2025-07-01 13:57:28
S2541,Z728,,Vibration,8.5,2025-06-29 19:20:29
S2542,Z728,E1739,Vibration,23.9,2025-07-01 08:32:43
S2543,Z728,,Sound,69.4,2025-07-01 20:38:01
S2544,Z728,,Light,267.9,2025-07-01 02:11:21
S2545,Z729,,Pressure,29.7,2025-07-01 23:17:59
S2546,Z729,,Vibration,58.1,2025-07-01 13:10:27
S2547,Z730,,Occupancy,12.0,2025-07-01 10:36:15
S2548,Z730,E0709,CO2,1029.5,2025-07-01 00:45:46
S2549,Z731,,Temperature,65.4,2025-07-01 04:43:20
S2550,Z731,,Temperature,77.2,2025-06-30 05:42:33
S2551,Z731,,Vibration,7.9,2025-06-30 10:03:09
S2552,Z732,E2957,AirQuality,36.7,2025-07-01 15:13:55
S2553,Z732,,CO2,514.4,2025-07-01 17:01:23
S2554,Z733,,AirQuality,84.4,2025-07-01 18:44:43
S2555,Z733,,AirQuality,74.7,2025-07-01 17:18:12
S2556,Z733,,Motion,0.0,2025-06-30 16:39:10
S2557,Z734,E2401,AirQuality,80.2,2025-07-01 23:00:13
S2558,Z734,,Sound,59.0,2025-07-01 13:36:19
S2559,Z734,,Vibration,26.5,2025-07-01 05:54:58
S2560,Z734,E0971,AirQuality,44.8,2025-07-01 01:33:15
S2561,Z735,E1924,Smoke,3.8,2025-07-01 03:19:56
S2562,Z735,,Vibration,31.1,2025-07-01 03:48:41
S2563,Z735,E3326,Light,934.6,2025-07-01 06:14:29
S2564,Z736,,Light,657.0,2025-07-01 17:41:38
S2565,Z736,,Occupancy,0.0,2025-07-01 11:10:44
S2566,Z736,,Pressure,30.4,2025-07-01 12:52:28
S2567,Z737,,AirQuality,57.5,2025-07-01 02:15:36
S2568,Z737,,CO2,954.5,2025-07-01 16:14:56
S2569,Z738,,Pressure,29.6,2025-06-29 06:16:14
S2570,Z738,,Humidity,60.5,2025-07-01 07:07:23
S2571,Z738,,AirQuality,79.9,2025-07-01 21:01:20
S2572,Z738,,Humidity,38.9,2025-07-01 17:50:33
S2573,Z738,,CO2,970.4,2025-06-30 20:44:55
S2574,Z739,,Motion,1.0,2025-06-30 14:28:10
S2575,Z739,E0818,Sound,47.5,2025-06-29 13:54:10
S2576,Z740,,Sound,50.3,2025-07-01 01:34:55
S2577,Z740,,Motion,1.0,2025-06-29 04:33:49
S2578,Z740,,Temperature,82.0,2025-07-01 04:44:11
S2579,Z740,E0250,Motion,0.0,2025-06-30 10:59:00
S2580,Z741,E0342,Pressure,30.3,2025-07-01 07:10:46
S2581,Z741,,Sound,42.8,2025-07-01 16:16:34
S2582,Z741,E4898,Motion,0.0,2025-07-01 20:09:26
S2583,Z741,,Vibration,69.0,2025-07-01 07:29:33
S2584,Z742,,Sound,35.7,2025-07-01 15:40:08
S2585,Z742,,Humidity,54.1,2025-07-01 20:57:21
S2586,Z743,,Sound,71.9,2025-07-01 12:41:52
S2587,Z743,E2141,Smoke,4.3,2025-07-01 07:19:43
S2588,Z743,,CO2,334.2,2025-07-01 05:57:16
S2589,Z743,E3717,CO2,660.8,2025-06-30 22:07:57
S2590,Z744,,Humidity,33.9,2025-07-01 06:35:25
S2591,Z744,,Light,484.4,2025-06-29 06:33:31
S2592,Z744,E0162,Motion,1.0,2025-07-01 00:54:24
S2593,Z744,,Pressure,30.0,2025-07-01 05:52:15
S2594,Z745,,Vibration,42.9,2025-06-30 03:20:51
S2595,Z745,,Humidity,38.0,2025-07-01 04:53:36
S2596,Z745,,Sound,54.1,2025-07-01 13:09:39
S2597,Z746,,Occupancy,10.0,2025-07-01 17:09:44
S2598,Z746,,CO2,764.7,2025-07-01 06:26:56
S2599,Z746,,Occupancy,12.0,2025-06-29 16:15:21
S2600,Z747,,Motion,1.0,2025-07-01 09:57:12
S2601,Z747,,Light,63.6,2025-06-29 06:51:05
S2602,Z747,E1144,CO2,746.9,2025-07-01 19:46:04
S2603,Z747,E1187,Pressure,30.4,2025-07-01 10:43:08
S2604,Z748,,Humidity,37.1,2025-06-30 12:08:44
S2605,Z748,,Humidity,52.4,2025-06-29 22:47:51
S2606,Z748,,Occupancy,0.0,2025-07-01 18:07:50
S2607,Z749,E5340,Pressure,30.5,2025-07-01 20:51:40
S2608,Z749,,Humidity,63.4,2025-07-01 10:56:41
S2609,Z749,,Vibration,85.8,2025-07-01 00:49:02
S2610,Z749,,Pressure,29.9,2025-06-29 23:33:25
S2611,Z750,E3148,CO2,1185.7,2025-07-01 12:43:25
S2612,Z750,,Vibration,52.7,2025-07-01 06:51:52
S2613,Z751,,Sound,41.6,2025-06-30 02:17:15
S2614,Z751,,AirQuality,73.5,2025-07-01 06:54:14
S2615,Z751,,CO2,593.8,2025-07-01 11:14:57
S2616,Z752,,Light,179.0,2025-07-01 02:09:12
S2617,Z752,,Temperature,77.2,2025-07-01 23:23:05
S2618,Z753,,Occupancy,4.0,2025-07-01 10:54:46
S2619,Z753,,Temperature,70.1,2025-07-01 08:40:42
S2620,Z753,,Vibration,17.9,2025-06-29 11:20:52
S2621,Z754,,Light,468.2,2025-07-01 19:09:55
S2622,Z754,,Motion,1.0,2025-07-01 04:11:38
S2623,Z754,,Light,387.7,2025-07-01 15:44:02
S2624,Z754,,AirQuality,34.7,2025-07-01 13:29:11
S2625,Z755,,Sound,57.1,2025-07-01 12:40:11
S2626,Z755,,Motion,1.0,2025-07-01 19:33:15
S2627,Z755,,Sound,52.2,2025-07-01 22:07:58
S2628,Z755,E4494,Vibration,62.4,2025-06-30 17:22:49
S2629,Z756,E3186,CO2,737.0,2025-07-01 19:51:04
S2630,Z756,,CO2,735.7,2025-07-01 14:44:50
S2631,Z756,,Light,587.2,2025-07-01 04:45:50
S2632,Z756,E4335,Occupancy,9.0,2025-07-01 03:35:40
S2633,Z756,,Sound,46.8,2025-07-01 04:12:06
S2634,Z757,,Sound,50.3,2025-07-01 18:49:59
S2635,Z757,,Sound,36.9,2025-07-01 04:46:55
S2636,Z757,E1421,Smoke,3.4,2025-07-01 02:30:22
S2637,Z757,,Occupancy,24.0,2025-07-01 22:00:19
S2638,Z757,,Temperature,69.1,2025-07-01 20:15:08
S2639,Z758,E4611,Motion,0.0,2025-07-01 01:17:54
S2640,Z758,E3207,Pressure,29.7,2025-07-01 12:35:50
S2641,Z758,,Smoke,7.6,2025-07-01 13:20:43
