region_econ_id,region_id,year,gdp_usd_billion,unemployment_rate_pct,avg_household_income_usd,population_growth_rate_pct,business_growth_index,data_source_references
RE-28bfd57d,R-27300e23,2023,1757.65,8.43,21915.95,1.12,2.93,['EconData_start']
RE-51fafef4,R-27300e23,2024,822.25,6.55,43567.09,3.41,9.98,['EconData_son']
RE-64edc75c,R-9cbab389,2018,250.71,24.87,31143.55,1.72,8.99,['EconData_push']
RE-b0366540,R-9cbab389,2019,815.42,13.1,67893.57,2.73,3.19,['EconData_high']
RE-671886aa,R-9cbab389,2020,1306.92,13.41,22297.04,3.52,3.37,['EconData_relate']
RE-6c34a5be,R-9cbab389,2021,392.56,11.36,114353.9,1.09,7.89,['EconData_product']
RE-8c7da653,R-9cbab389,2022,1251.54,12.43,64919.35,3.15,3.08,['EconData_friend']
RE-10f79bfb,R-9cbab389,2023,502.79,5.62,104000.99,2.91,0.45,['EconData_onto']
RE-7f80cf5a,R-9cbab389,2024,1827.45,3.38,84716.72,1.28,3.91,['EconData_how']
RE-4c1234f9,R-64705268,2018,1943.43,21.23,27103.39,1.98,5.0,['EconData_these']
RE-817db489,R-64705268,2019,254.67,24.4,80321.82,2.54,2.85,['EconData_fly']
RE-383cacd5,R-64705268,2020,1945.59,10.03,71835.74,2.94,5.13,['EconData_evidence']
RE-618e6a76,R-64705268,2021,520.82,3.59,105948.97,0.37,2.65,['EconData_four']
RE-53c9e145,R-64705268,2022,1154.18,14.05,20905.77,0.42,2.24,['EconData_charge']
RE-99bcefe4,R-64705268,2023,1000.79,17.89,62287.93,2.59,0.72,['EconData_institution']
RE-592813cb,R-64705268,2024,1637.35,11.93,50398.65,1.08,6.72,['EconData_feeling']
RE-4a47e831,R-23ff7379,2018,1177.78,7.44,34782.29,0.03,7.45,['EconData_include']
RE-d8feeae1,R-23ff7379,2019,1914.36,6.47,40622.39,3.3,9.81,['EconData_his']
RE-af8a3b14,R-23ff7379,2020,218.24,4.57,30812.03,0.08,4.68,['EconData_agent']
RE-97c76130,R-23ff7379,2021,1608.71,21.96,59748.36,3.67,9.66,['EconData_may']
RE-685c1645,R-23ff7379,2022,425.48,15.4,91616.35,1.07,2.55,['EconData_community']
RE-ceb3abb1,R-23ff7379,2023,12.25,24.18,20838.22,2.99,2.79,['EconData_sometimes']
RE-f1d24779,R-23ff7379,2024,57.63,8.93,37728.17,1.71,7.69,['EconData_seat']
RE-da04b5bb,R-498e14c3,2018,887.2,5.64,84634.38,2.26,8.33,['EconData_design']
RE-4fc0ad12,R-498e14c3,2019,1324.48,19.7,36888.43,0.44,1.38,['EconData_benefit']
RE-da490cc9,R-498e14c3,2020,1880.01,21.02,19881.53,3.06,0.58,['EconData_task']
RE-5983a471,R-498e14c3,2021,343.1,18.43,46787.75,1.36,7.39,['EconData_relate']
RE-269ff59e,R-498e14c3,2022,1142.35,14.67,88779.63,2.35,9.1,['EconData_enjoy']
RE-47854582,R-498e14c3,2023,1508.56,4.84,36994.13,2.67,2.09,['EconData_type']
RE-a5a0abf2,R-498e14c3,2024,1446.15,6.24,104736.92,0.21,0.22,['EconData_explain']
RE-46c765bd,R-5f5b2264,2018,528.19,7.55,33087.14,2.87,7.15,['EconData_box']
RE-0aee7bff,R-5f5b2264,2019,1385.71,19.79,51070.81,2.23,0.09,['EconData_position']
RE-a16e044c,R-5f5b2264,2020,1848.82,5.54,63969.12,1.37,3.18,['EconData_billion']
RE-cb091153,R-5f5b2264,2021,1713.66,21.39,39002.33,2.25,5.97,['EconData_reality']
RE-45d2271a,R-5f5b2264,2022,1831.62,24.1,11445.86,2.18,7.32,['EconData_learn']
RE-6b848422,R-5f5b2264,2023,1944.19,21.04,99085.39,2.22,3.61,['EconData_civil']
RE-cd40c9b3,R-5f5b2264,2024,662.14,21.04,101352.78,2.23,1.81,['EconData_or']
RE-d4655751,R-bc6396a3,2018,1008.04,5.52,87835.55,0.64,4.06,['EconData_myself']
RE-7486a20b,R-bc6396a3,2019,1885.94,21.67,27977.53,2.99,2.4,['EconData_fire']
RE-06debff3,R-bc6396a3,2020,279.96,0.26,108107.03,2.52,7.23,['EconData_eye']
RE-18499e60,R-bc6396a3,2021,1465.44,6.82,47898.61,0.54,8.72,['EconData_note']
RE-72fda3ef,R-bc6396a3,2022,1535.53,0.59,109017.39,2.28,5.15,['EconData_discussion']
RE-4a21b02f,R-bc6396a3,2023,675.12,2.6,57246.45,3.41,6.42,['EconData_hot']
RE-bef6fbd5,R-bc6396a3,2024,1268.53,10.98,10123.46,2.84,4.11,['EconData_traditional']
RE-6d9de666,R-27bfb2e3,2018,995.36,15.45,42252.05,3.48,9.93,['EconData_middle']
RE-922810ad,R-27bfb2e3,2019,1409.08,23.84,54576.83,0.5,7.43,['EconData_someone']
RE-a95dd6a1,R-27bfb2e3,2020,1220.07,23.67,102541.84,3.43,8.45,['EconData_great']
RE-25172900,R-27bfb2e3,2021,1317.85,11.6,78839.67,0.72,2.03,['EconData_discussion']
RE-708d2c14,R-27bfb2e3,2022,435.71,3.29,61587.55,1.43,5.33,['EconData_same']
RE-39c36981,R-27bfb2e3,2023,1174.84,19.64,119049.52,2.74,2.95,['EconData_attorney']
RE-cd750880,R-27bfb2e3,2024,966.21,15.43,50720.77,2.71,0.46,['EconData_firm']
RE-405c13b8,R-5b3b0c52,2018,336.67,20.03,56968.85,1.52,6.98,['EconData_on']
RE-f468b806,R-5b3b0c52,2019,736.87,17.86,103202.35,3.0,8.71,['EconData_special']
RE-30e5038a,R-5b3b0c52,2020,1636.8,24.25,43936.51,0.74,7.3,['EconData_theory']
RE-8b795855,R-5b3b0c52,2021,951.98,24.87,69854.54,0.75,0.51,['EconData_surface']
RE-64c3aa91,R-5b3b0c52,2022,1006.04,20.33,105317.27,3.1,5.54,['EconData_above']
RE-2ef1d1f8,R-5b3b0c52,2023,1520.8,5.29,69459.96,2.63,1.74,['EconData_never']
RE-875aed78,R-5b3b0c52,2024,1465.24,8.82,36414.91,3.08,9.48,['EconData_billion']
RE-0a17ed9a,R-176e749e,2018,1209.23,14.17,118068.25,1.21,6.71,['EconData_apply']
RE-36bb18ce,R-176e749e,2019,658.77,3.98,50421.66,1.44,4.99,['EconData_collection']
RE-e323421f,R-176e749e,2020,601.01,14.1,88176.18,2.45,3.26,['EconData_strategy']
RE-515dc049,R-176e749e,2021,118.61,0.13,96756.15,3.12,1.19,['EconData_institution']
RE-abc880fb,R-176e749e,2022,388.43,7.42,53176.9,1.68,7.71,['EconData_carry']
RE-737c043b,R-176e749e,2023,787.28,6.03,69033.14,0.37,9.09,['EconData_east']
RE-f3a7669f,R-176e749e,2024,775.11,21.92,104179.49,2.91,5.75,['EconData_wrong']
RE-b390f288,R-c13a44b5,2018,1281.73,8.87,83226.06,0.22,0.53,['EconData_push']
RE-626f5d7f,R-c13a44b5,2019,1463.16,14.7,82105.33,3.73,2.89,['EconData_drug']
RE-11da5e80,R-c13a44b5,2020,1527.39,10.04,43561.53,0.38,7.04,['EconData_despite']
RE-ee6fcca2,R-c13a44b5,2021,1516.08,7.04,33923.82,2.68,8.96,['EconData_change']
RE-705eff65,R-c13a44b5,2022,274.41,19.03,75942.26,3.4,0.9,['EconData_present']
RE-edc9ce6c,R-c13a44b5,2023,79.15,8.66,38076.67,2.62,1.87,['EconData_threat']
RE-64a7e6c4,R-c13a44b5,2024,1980.25,5.57,72590.91,2.17,1.5,['EconData_issue']
RE-2bcb8a1b,R-9402202e,2018,760.09,24.87,54241.23,0.42,4.9,['EconData_beautiful']
RE-6950e751,R-9402202e,2019,1398.13,7.03,113629.9,0.68,7.29,['EconData_personal']
RE-f07a5850,R-9402202e,2020,1066.76,24.8,118927.88,3.9,5.03,['EconData_sit']
RE-8c930109,R-9402202e,2021,1607.44,24.99,53961.2,0.68,6.88,['EconData_either']
RE-5e153113,R-9402202e,2022,573.05,11.37,72054.7,3.63,4.34,['EconData_white']
RE-8c7d9601,R-9402202e,2023,1166.18,10.26,83609.31,2.89,3.94,['EconData_again']
RE-fb3343fa,R-9402202e,2024,606.25,20.96,26494.94,1.94,8.28,['EconData_act']
RE-0562e019,R-be3f56a3,2018,888.17,10.53,58098.04,3.09,6.54,['EconData_catch']
RE-515eb9ec,R-be3f56a3,2019,296.12,22.53,38057.71,1.41,6.65,['EconData_and']
RE-8c00648e,R-be3f56a3,2020,1371.93,16.39,98091.54,3.92,0.85,['EconData_like']
RE-78ea1797,R-be3f56a3,2021,1626.53,7.28,48661.03,1.44,5.57,['EconData_position']
RE-774c6eeb,R-be3f56a3,2022,1657.47,10.77,33742.84,3.71,9.83,['EconData_across']
RE-cddd1441,R-be3f56a3,2023,1364.27,20.38,49045.24,3.32,3.63,['EconData_important']
RE-8513340c,R-be3f56a3,2024,1751.15,12.76,32135.07,3.77,3.85,['EconData_thus']
RE-8c5f1c59,R-35ac80d1,2018,1965.5,8.64,68070.37,3.12,4.01,['EconData_finally']
RE-6066eda7,R-35ac80d1,2019,634.95,15.2,114679.84,1.7,7.71,['EconData_like']
RE-d108413a,R-35ac80d1,2020,1166.57,18.64,109056.72,0.74,0.26,['EconData_despite']
RE-2b1bde13,R-35ac80d1,2021,216.5,11.99,17018.79,3.12,1.4,['EconData_time']
RE-b2fc3b0c,R-35ac80d1,2022,41.35,4.91,64958.59,1.02,0.76,['EconData_PM']
RE-697fad54,R-35ac80d1,2023,195.06,12.39,26527.85,3.75,8.74,['EconData_similar']
RE-d1e6c9ba,R-35ac80d1,2024,760.14,21.69,37414.01,0.19,7.83,['EconData_from']
RE-72930c6c,R-b77a5925,2018,639.06,8.46,100582.76,1.96,2.97,['EconData_sell']
RE-014af193,R-b77a5925,2019,436.15,10.66,31962.38,3.55,3.91,['EconData_newspaper']
RE-42dc30a9,R-b77a5925,2020,1542.49,4.91,62032.15,1.89,1.53,['EconData_also']
RE-99107d9d,R-b77a5925,2021,559.05,10.87,85270.43,2.78,4.79,['EconData_agency']
RE-64efcb55,R-b77a5925,2022,492.21,23.1,70141.58,0.0,8.91,['EconData_sing']
RE-e4c0d9c3,R-b77a5925,2023,974.81,2.99,64264.86,3.88,9.14,['EconData_off']
RE-6fc33d85,R-b77a5925,2024,205.6,11.47,15557.65,3.91,7.42,['EconData_skin']
RE-dd1bc2a3,R-3d076c87,2018,895.3,2.25,73385.23,2.53,8.22,['EconData_up']
RE-22eb4268,R-3d076c87,2019,43.13,16.14,70430.89,1.15,9.3,['EconData_result']
RE-39fa7853,R-3d076c87,2020,1603.13,18.27,109468.58,1.95,3.25,['EconData_bit']
RE-d4628715,R-3d076c87,2021,288.75,2.57,59330.88,3.72,9.26,['EconData_sit']
RE-fab2f4ed,R-3d076c87,2022,984.57,4.49,41504.4,3.8,5.76,['EconData_way']
RE-a1ebabc7,R-3d076c87,2023,1019.97,0.06,105068.88,3.69,6.08,['EconData_may']
RE-adce07c2,R-3d076c87,2024,288.51,20.43,70587.35,0.41,8.79,['EconData_everything']
RE-747affd1,R-e156361f,2018,1712.04,1.69,45494.42,2.55,4.51,['EconData_focus']
RE-cf3979f3,R-e156361f,2019,1890.55,5.63,46638.63,0.18,6.09,['EconData_avoid']
RE-3cb03a13,R-e156361f,2020,1441.23,23.52,35845.66,0.87,2.48,['EconData_significant']
RE-5bb8f480,R-e156361f,2021,1364.11,18.13,31979.81,3.28,9.04,['EconData_believe']
RE-0b9bd7c8,R-e156361f,2022,1983.09,9.49,54948.11,2.97,0.44,['EconData_man']
RE-6c6b7e1d,R-e156361f,2023,497.37,6.85,75059.31,3.78,9.9,['EconData_analysis']
RE-39357d0a,R-e156361f,2024,1674.18,20.22,74919.1,2.7,7.57,['EconData_speak']
RE-c11335bf,R-8ae66047,2018,1399.19,4.38,85283.64,3.25,0.04,['EconData_man']
RE-8084857f,R-8ae66047,2019,203.12,12.48,34625.99,1.85,0.21,['EconData_close']
RE-1b6945d9,R-8ae66047,2020,806.58,22.32,16547.59,1.91,4.08,['EconData_service']
RE-e216bc36,R-8ae66047,2021,1713.18,18.66,10205.73,2.78,9.05,['EconData_effect']
RE-6b42ee7a,R-8ae66047,2022,68.19,9.2,88319.85,2.78,0.96,['EconData_vote']
RE-785aacd9,R-8ae66047,2023,780.37,22.75,85950.6,3.79,7.12,['EconData_agent']
RE-cf010b85,R-8ae66047,2024,1346.16,15.22,63937.45,2.45,0.34,['EconData_writer']
RE-d603cc9c,R-baaa9f0f,2018,462.26,17.54,113461.03,3.02,7.66,['EconData_series']
RE-1ec55ada,R-baaa9f0f,2019,1862.4,15.98,76971.8,1.18,6.54,['EconData_number']
RE-5d690f90,R-baaa9f0f,2020,81.74,23.86,100486.5,3.91,7.7,['EconData_table']
RE-7afd3146,R-baaa9f0f,2021,1831.61,11.88,40610.21,2.45,6.94,['EconData_pick']
RE-aae725f5,R-baaa9f0f,2022,1259.71,7.49,64402.95,0.91,8.76,['EconData_find']
RE-fd3f9c4b,R-baaa9f0f,2023,1713.11,23.69,88340.93,1.92,2.27,['EconData_interesting']
RE-25a48fd0,R-baaa9f0f,2024,457.69,11.6,50725.34,2.36,7.66,['EconData_into']
RE-ae2ed88b,R-15efdb25,2018,1649.66,16.56,74789.86,2.8,8.9,['EconData_leave']
RE-f05798c6,R-15efdb25,2019,1788.32,22.56,98231.47,2.84,0.01,['EconData_close']
RE-85972bf4,R-15efdb25,2020,911.94,15.58,75460.02,1.97,6.77,['EconData_pressure']
RE-afb7c10b,R-15efdb25,2021,846.21,2.96,76451.87,0.53,3.7,['EconData_must']
RE-75348363,R-15efdb25,2022,1923.94,7.2,34845.74,2.1,2.94,['EconData_baby']
RE-5f80f46e,R-15efdb25,2023,383.68,11.59,85111.14,3.77,7.39,['EconData_people']
RE-d1449dca,R-15efdb25,2024,1602.69,22.4,90729.59,0.82,0.58,['EconData_these']
RE-d5326027,R-38110694,2018,263.07,17.36,55427.16,3.8,3.51,['EconData_phone']
RE-4f8d5b72,R-38110694,2019,1110.69,2.1,119391.68,1.08,6.78,['EconData_main']
RE-e1adda4f,R-38110694,2020,901.74,10.9,30789.61,2.56,2.53,['EconData_much']
RE-0ec6a104,R-38110694,2021,163.22,18.47,49611.08,2.28,5.43,['EconData_natural']
RE-d82deae6,R-38110694,2022,1114.13,10.56,36750.98,3.83,6.85,['EconData_current']
RE-b836befa,R-38110694,2023,48.01,22.92,70968.46,0.24,8.98,['EconData_half']
RE-0fdcabc8,R-38110694,2024,851.86,14.82,19593.98,4.0,4.36,['EconData_Mrs']
RE-1a8f51c5,R-59a5fa30,2018,517.75,6.5,60664.01,1.59,1.11,['EconData_push']
RE-a728946c,R-59a5fa30,2019,768.6,3.05,114772.35,3.98,1.03,['EconData_specific']
RE-4b26063b,R-59a5fa30,2020,794.94,12.97,79720.71,1.39,5.12,['EconData_face']
RE-eebd8b75,R-59a5fa30,2021,673.79,20.72,114860.21,0.23,2.81,['EconData_dark']
RE-098a5ec3,R-59a5fa30,2022,1313.65,11.76,111434.01,2.98,3.64,['EconData_fact']
RE-86cbc127,R-59a5fa30,2023,166.48,8.16,17110.66,1.3,5.87,['EconData_protect']
RE-3065e762,R-59a5fa30,2024,70.99,16.56,31371.99,3.78,0.32,['EconData_better']
RE-3175964f,R-631fccf1,2018,1102.91,4.08,95822.79,3.7,0.1,['EconData_manager']
RE-cc8d67f7,R-631fccf1,2019,1732.43,5.34,110109.18,1.85,2.73,['EconData_lead']
RE-f61c1ec6,R-631fccf1,2020,650.02,0.54,28956.07,3.71,5.52,['EconData_sort']
RE-e76aa712,R-631fccf1,2021,137.2,1.76,12788.03,3.12,7.75,['EconData_gun']
RE-1f35492e,R-631fccf1,2022,898.74,5.75,93672.22,1.18,8.48,['EconData_assume']
RE-85a23d1b,R-631fccf1,2023,1208.82,19.46,26399.44,0.47,5.68,['EconData_else']
RE-3bde1bda,R-631fccf1,2024,1501.88,2.34,93498.84,0.68,0.55,['EconData_law']
RE-d24bddfb,R-fa068b6b,2018,1433.02,0.65,100830.63,3.59,9.13,['EconData_admit']
RE-d03661b6,R-fa068b6b,2019,25.7,11.9,31861.98,1.5,2.25,['EconData_company']
RE-c4b2a25b,R-fa068b6b,2020,757.15,3.33,71680.74,2.29,6.08,['EconData_plan']
RE-b20392a5,R-fa068b6b,2021,496.07,17.6,22864.67,0.58,3.14,['EconData_be']
RE-25278357,R-fa068b6b,2022,479.25,16.32,39289.12,2.54,6.79,['EconData_player']
RE-c5fb6c3f,R-fa068b6b,2023,558.23,3.91,76754.14,1.56,9.22,['EconData_dinner']
RE-707895a9,R-fa068b6b,2024,1052.16,16.78,74503.46,0.69,1.88,['EconData_against']
RE-32bbf76d,R-15b23495,2018,1551.55,14.71,37629.61,1.64,3.47,['EconData_happen']
RE-215882c6,R-15b23495,2019,128.61,16.76,72263.39,1.62,0.86,['EconData_represent']
RE-1a25fdec,R-15b23495,2020,549.45,15.31,116024.19,1.87,2.32,['EconData_camera']
RE-0195b22f,R-15b23495,2021,149.18,7.83,102786.93,2.39,3.34,['EconData_clear']
RE-302b8dde,R-15b23495,2022,1679.24,20.85,85341.76,2.74,3.75,['EconData_make']
RE-b6ac197e,R-15b23495,2023,183.27,10.74,117705.05,0.59,4.77,['EconData_attention']
RE-3bc761fd,R-15b23495,2024,413.06,20.03,100906.44,3.66,0.98,['EconData_play']
RE-d40d22c2,R-1810d8d5,2018,983.56,22.92,81679.15,2.85,9.95,['EconData_next']
RE-7281d9f0,R-1810d8d5,2019,615.53,17.0,26654.81,1.21,6.46,['EconData_bank']
RE-ffd84630,R-1810d8d5,2020,1582.86,0.82,67523.99,2.67,9.81,['EconData_as']
RE-446353f5,R-1810d8d5,2021,203.4,0.93,80158.21,3.85,0.07,['EconData_wonder']
RE-9333eb51,R-1810d8d5,2022,973.26,24.13,54311.86,2.9,7.11,['EconData_pay']
RE-121b20d8,R-1810d8d5,2023,121.81,2.73,40884.49,0.77,9.6,['EconData_sport']
RE-59f063a8,R-1810d8d5,2024,1738.79,2.64,110400.9,1.09,0.6,['EconData_myself']
RE-ee1eebc3,R-1fedb0d8,2018,1464.76,18.16,103578.26,1.85,0.78,['EconData_sort']
RE-a8541e1f,R-1fedb0d8,2019,144.03,20.29,59360.79,0.49,7.08,['EconData_stock']
RE-6935f190,R-1fedb0d8,2020,1768.23,2.86,77353.73,3.76,0.13,['EconData_west']
RE-2cf91275,R-1fedb0d8,2021,1251.63,3.68,46534.67,1.15,5.64,['EconData_everybody']
RE-baf43a03,R-1fedb0d8,2022,1379.23,17.63,76924.83,2.72,4.79,['EconData_stock']
RE-20efa997,R-1fedb0d8,2023,338.06,15.41,32094.2,0.39,4.2,['EconData_everything']
RE-177dc11e,R-1fedb0d8,2024,1343.22,6.19,109540.31,3.04,5.19,['EconData_subject']
RE-dcd96d60,R-0a46c829,2018,1370.31,4.99,17535.3,1.54,4.96,['EconData_investment']
RE-119d8283,R-0a46c829,2019,1018.72,20.98,81730.3,2.51,2.37,['EconData_free']
RE-d423bc07,R-0a46c829,2020,1887.19,4.37,102102.9,2.45,7.65,['EconData_style']
RE-786aa3a8,R-0a46c829,2021,818.84,7.54,31147.99,3.58,4.37,['EconData_central']
RE-747a1a42,R-0a46c829,2022,713.88,19.84,74896.49,1.09,6.94,['EconData_fly']
RE-1eea9b25,R-0a46c829,2023,1311.89,18.94,68038.98,1.2,6.47,['EconData_property']
RE-1ae76789,R-0a46c829,2024,1185.34,17.0,74190.62,1.98,5.43,['EconData_them']
RE-28b31d32,R-63aafce7,2018,253.3,8.22,74560.05,3.97,3.71,['EconData_newspaper']
RE-e0babb98,R-63aafce7,2019,421.36,6.72,37137.45,1.8,0.46,['EconData_opportunity']
RE-62b7a5b5,R-63aafce7,2020,466.99,20.89,76749.86,2.76,6.5,['EconData_cause']
RE-2a55b6e4,R-63aafce7,2021,1171.59,17.99,100195.51,1.9,0.98,['EconData_last']
RE-3380ab61,R-63aafce7,2022,692.96,15.23,21404.46,1.14,3.43,['EconData_health']
RE-c5b5b398,R-63aafce7,2023,1530.84,0.47,72739.32,0.84,8.8,['EconData_center']
RE-1cfa4b0f,R-63aafce7,2024,1203.57,22.78,96347.06,0.69,2.11,['EconData_deep']
RE-52b3436c,R-4ab051a2,2018,281.73,21.12,74623.23,2.36,8.95,['EconData_far']
RE-148cd15c,R-4ab051a2,2019,1369.76,21.76,88597.97,2.18,7.19,['EconData_different']
RE-0ad2547f,R-4ab051a2,2020,662.68,19.39,90401.19,0.64,0.73,['EconData_article']
RE-5ed590a7,R-4ab051a2,2021,562.15,17.28,58876.93,3.26,4.86,['EconData_follow']
RE-8b2e54ed,R-4ab051a2,2022,1705.22,3.01,98050.95,0.47,8.28,['EconData_and']
RE-7ea5fd02,R-4ab051a2,2023,1874.01,1.34,78333.47,0.6,6.15,['EconData_image']
RE-1bd22f95,R-4ab051a2,2024,1038.47,21.06,28781.61,0.61,9.47,['EconData_two']
RE-90b6219f,R-700f85f8,2018,313.56,14.2,31466.34,3.9,1.65,['EconData_discuss']
RE-47916108,R-700f85f8,2019,1480.0,11.34,72961.65,0.47,8.37,['EconData_care']
RE-990d7e97,R-700f85f8,2020,890.29,10.77,55624.42,1.74,0.34,['EconData_happen']
RE-5066bc02,R-700f85f8,2021,1561.43,8.52,35256.53,1.26,4.07,['EconData_similar']
RE-25f13a3d,R-700f85f8,2022,781.13,24.77,46453.72,2.39,5.04,['EconData_Republican']
RE-c7ec9545,R-700f85f8,2023,813.74,21.14,118677.38,2.34,2.33,['EconData_check']
RE-22a2dbe8,R-700f85f8,2024,1856.04,18.95,68611.39,1.73,8.78,['EconData_organization']
RE-42d6f0b2,R-7c75d39a,2018,1063.3,10.43,67989.93,2.59,7.13,['EconData_hospital']
RE-6b7febc1,R-7c75d39a,2019,92.08,7.57,77298.72,0.89,9.13,['EconData_if']
RE-9709d2e2,R-7c75d39a,2020,761.55,18.96,64114.19,1.56,6.09,['EconData_person']
RE-41c34ee7,R-7c75d39a,2021,729.87,10.25,49038.68,1.93,0.21,['EconData_white']
RE-3e705a16,R-7c75d39a,2022,804.28,14.13,42442.66,3.91,2.65,['EconData_bed']
RE-d0dea404,R-7c75d39a,2023,328.94,18.16,60874.47,1.73,3.99,['EconData_address']
RE-f88b3553,R-7c75d39a,2024,1163.5,17.45,101624.32,0.59,6.14,['EconData_deal']
RE-e1e87063,R-2c44de90,2018,454.78,19.82,119015.67,1.46,3.36,['EconData_home']
RE-237d54fa,R-2c44de90,2019,1722.69,11.91,115289.19,2.75,5.7,['EconData_collection']
RE-823911b2,R-2c44de90,2020,497.92,7.17,88697.36,3.38,4.36,['EconData_feeling']
RE-9106b6c8,R-2c44de90,2021,619.22,0.15,80480.56,1.71,3.53,['EconData_seven']
RE-48825150,R-2c44de90,2022,973.71,10.92,54715.42,3.26,6.43,['EconData_without']
RE-ae49d1df,R-2c44de90,2023,220.24,18.47,82796.75,1.2,0.51,['EconData_reflect']
RE-b258a04f,R-2c44de90,2024,1033.76,12.12,26176.42,3.94,2.26,['EconData_thousand']
RE-3ff2bfa8,R-fbf0ae1f,2018,251.79,23.87,50292.32,2.3,7.21,['EconData_board']
RE-b3be9f92,R-fbf0ae1f,2019,624.07,3.34,28904.97,2.73,3.29,['EconData_hold']
RE-f2dc811c,R-fbf0ae1f,2020,1765.31,19.85,108690.02,0.75,0.87,['EconData_federal']
RE-063b6c3b,R-fbf0ae1f,2021,589.9,21.82,48285.83,1.76,9.79,['EconData_financial']
RE-1d7b2464,R-fbf0ae1f,2022,329.63,15.49,97103.62,1.25,2.98,['EconData_long']
RE-1d857375,R-fbf0ae1f,2023,516.88,8.78,116187.72,1.57,3.17,['EconData_pressure']
RE-c0af92a2,R-fbf0ae1f,2024,256.76,16.49,74905.16,3.66,3.91,['EconData_send']
RE-2d78bb6e,R-bb71cd2f,2018,1783.21,4.58,96171.96,3.61,0.96,['EconData_sea']
RE-504e49f7,R-bb71cd2f,2019,485.75,4.42,90673.22,1.24,2.04,['EconData_paper']
RE-f0d2f78c,R-bb71cd2f,2020,421.54,24.91,49136.63,3.79,7.12,['EconData_goal']
RE-1fcc31e8,R-bb71cd2f,2021,370.36,24.13,40829.71,2.65,6.28,['EconData_technology']
RE-b5e03b5d,R-bb71cd2f,2022,1730.23,13.73,109150.15,1.31,0.85,['EconData_near']
RE-478453d1,R-bb71cd2f,2023,737.17,23.29,40945.74,2.75,6.48,['EconData_avoid']
RE-139c3ca8,R-bb71cd2f,2024,1260.39,8.43,112895.44,3.34,9.42,['EconData_save']
RE-033138b5,R-fc50d8d7,2018,1182.87,2.64,33236.79,0.29,2.17,['EconData_occur']
RE-8b58df51,R-fc50d8d7,2019,100.54,0.38,91818.03,1.47,6.57,['EconData_friend']
RE-551487a5,R-fc50d8d7,2020,561.93,10.09,93747.8,1.19,8.84,['EconData_run']
RE-7d50450f,R-fc50d8d7,2021,884.65,19.71,70119.9,0.62,7.31,['EconData_water']
RE-09bc15af,R-fc50d8d7,2022,239.18,15.94,55644.32,0.56,8.12,['EconData_according']
RE-30f0f8c6,R-fc50d8d7,2023,464.24,3.78,55495.83,3.43,3.13,['EconData_building']
RE-742dfb26,R-fc50d8d7,2024,305.8,13.63,26935.65,0.7,5.15,['EconData_common']
RE-33f2f9e6,R-1563ca27,2018,1303.53,10.61,66276.4,0.11,3.21,['EconData_again']
RE-d24a8002,R-1563ca27,2019,734.17,12.71,50407.78,1.5,0.09,['EconData_network']
RE-7eceeac7,R-1563ca27,2020,1440.45,19.69,15007.33,3.33,9.14,['EconData_describe']
RE-99d86aa7,R-1563ca27,2021,619.65,8.48,94638.87,1.78,5.64,['EconData_my']
RE-047cb857,R-1563ca27,2022,1015.69,14.54,14727.23,0.02,9.21,['EconData_part']
RE-38e657c4,R-1563ca27,2023,72.05,1.72,16132.25,2.96,1.75,['EconData_yeah']
RE-f787406c,R-1563ca27,2024,239.57,8.32,34102.71,0.52,1.32,['EconData_Congress']
RE-821cdd57,R-104d0faa,2018,1429.44,23.77,61579.63,3.56,3.0,['EconData_billion']
RE-8370976c,R-104d0faa,2019,1484.76,13.39,113477.26,3.88,7.86,['EconData_young']
RE-84157826,R-104d0faa,2020,661.32,8.86,96293.49,2.52,1.65,['EconData_author']
RE-2a2339b3,R-104d0faa,2021,1345.46,18.03,113204.65,2.01,9.36,['EconData_item']
RE-924a1852,R-104d0faa,2022,717.32,21.42,32261.56,3.01,2.17,['EconData_well']
RE-ef0d024c,R-104d0faa,2023,1602.51,13.53,67650.39,0.63,8.44,['EconData_day']
RE-f8503e83,R-104d0faa,2024,326.46,4.76,94299.15,2.48,7.46,['EconData_example']
RE-bab6bb24,R-b0409b17,2018,56.09,5.34,96432.51,3.13,7.01,['EconData_miss']
RE-ceaea83d,R-b0409b17,2019,1020.7,22.19,97676.52,3.2,0.05,['EconData_administration']
RE-88a45f19,R-b0409b17,2020,552.69,23.73,106379.23,3.84,1.15,['EconData_up']
RE-31bc6bc5,R-b0409b17,2021,1263.71,7.6,14801.62,3.84,2.18,['EconData_by']
RE-33a38cc0,R-b0409b17,2022,1605.97,10.4,99902.29,0.27,4.63,['EconData_throughout']
RE-92dc4f9d,R-b0409b17,2023,490.95,0.4,89377.76,1.06,9.27,['EconData_inside']
RE-d5781c86,R-b0409b17,2024,637.0,23.79,26713.36,2.45,0.16,['EconData_spring']
RE-47323560,R-36b8a8d1,2018,1419.1,15.02,86510.27,2.7,3.18,['EconData_stuff']
RE-1eeb513a,R-36b8a8d1,2019,1323.47,4.2,63355.16,2.21,4.86,['EconData_teach']
RE-5b0e7167,R-36b8a8d1,2020,1797.58,0.79,61271.67,3.84,5.15,['EconData_his']
RE-32da36bc,R-36b8a8d1,2021,1476.41,16.11,97865.37,0.91,4.84,['EconData_enter']
