td_profile_id,market_id,total_line_miles,substation_count,avg_system_voltage_kv,planned_upgrades_count,projected_load_growth_pct,reliability_metric_sadi,distribution_automation_index
TD-e0af3781,M-8b748a40,71540.76,3286,33.59,14,2.82,1.92,0.0
TD-4206addf,M-47f0faf6,86274.43,1371,306.72,50,4.35,1.37,5.19
TD-3d77951d,M-c5930a82,10682.21,256,65.03,18,4.15,4.35,0.95
TD-6d6b9756,M-75b08d51,54243.52,3071,294.02,24,3.86,3.44,0.91
TD-f8b5dd21,M-caa3cbc8,29590.84,4655,392.93,7,1.35,2.31,7.84
TD-26bc8bf9,M-60e2ec90,37430.36,2919,189.93,36,0.93,4.16,8.11
TD-72009e9f,M-7e688016,22338.86,4722,225.3,28,0.87,2.45,6.6
TD-267c4b59,M-f4638a84,7772.61,64,283.44,41,1.9,4.77,5.97
TD-79e1e24d,M-61366ca2,20480.35,1335,383.82,35,4.58,4.79,8.47
TD-5e513a0a,M-800c3618,98923.96,142,262.01,44,0.96,2.4,1.54
TD-69785ce6,M-c728959b,59140.06,1701,412.57,4,3.93,1.76,3.53
TD-04c3e0aa,M-56320884,96175.88,345,295.71,49,4.14,0.69,0.52
TD-d1b5f4ec,M-c5103b7e,99203.42,1747,256.23,43,0.83,4.68,4.96
TD-a3c89ec7,M-63912614,52262.81,2858,212.96,45,2.52,2.93,3.89
TD-87f0bf12,M-7df732ce,10711.06,1486,455.69,50,4.89,1.09,0.33
TD-f36a9499,M-86bb25e9,23032.31,488,497.51,37,4.98,2.17,0.73
TD-40d53f54,M-37322980,31868.29,765,111.46,7,2.99,0.72,6.43
TD-c785b3ac,M-e7355ede,54250.04,995,344.59,8,4.39,3.7,7.8
TD-35075d02,M-a9ef7c87,87492.68,4987,465.52,12,0.77,1.96,5.84
TD-6d07d14e,M-985d2feb,74579.44,4058,304.24,8,0.77,4.05,2.21
TD-cc5be35a,M-b7705df5,79092.21,2793,313.22,35,3.46,2.77,6.05
TD-a8d01989,M-9f7fc22c,84645.3,864,428.0,37,3.67,3.35,5.71
TD-9672ec71,M-505cf120,40515.68,4486,55.6,18,2.12,2.05,0.89
TD-bb5e8298,M-dc466563,14184.08,402,426.47,50,2.4,2.83,4.05
TD-5b977e70,M-7d6f8a33,27481.11,846,472.65,35,3.96,1.64,7.47
TD-5c810e63,M-14f1c441,80746.57,349,442.3,44,0.84,3.25,9.07
TD-d9c65d3b,M-20612f83,25739.77,4521,425.64,17,2.41,1.97,2.8
TD-6fd02f20,M-0180723c,87540.63,245,416.05,0,3.16,4.15,7.4
TD-ad9ce247,M-0af6c7f7,82880.57,4109,49.22,8,3.62,2.56,3.4
TD-031cf836,M-b3b74dd7,43276.62,4568,135.94,39,3.37,4.62,3.48
TD-f84cc948,M-cc8d2f19,65420.74,3991,153.44,38,4.92,0.85,1.43
TD-66b5735e,M-3b446c0d,61904.41,132,168.6,22,2.54,4.37,6.51
TD-d8815b3b,M-8709933d,90779.34,1468,180.66,12,3.54,3.32,2.88
TD-6cc71abd,M-b5b3e458,40683.01,3200,315.45,38,4.13,1.38,0.96
TD-972cdc00,M-54eccf60,93821.67,2341,264.34,33,4.91,2.3,4.69
TD-2b8f4f29,M-78e3b389,29419.96,3075,448.69,20,3.12,0.56,9.66
TD-0135c76d,M-8d01fca8,96196.81,3174,93.47,28,4.81,0.88,7.59
TD-0f56fafd,M-db9dd392,38755.93,4425,219.34,0,3.96,1.89,5.22
TD-fecbf570,M-34aa0c5b,27079.82,3277,442.15,38,4.63,4.99,6.75
TD-d2e1f83b,M-9d553b87,48363.37,377,91.35,23,2.2,4.28,7.46
TD-35026baa,M-1b2e9e71,82169.85,2420,53.92,4,4.54,4.2,4.97
TD-6e8af821,M-63d26d44,13300.47,711,367.74,9,1.95,1.73,9.61
TD-2ade57a7,M-53697531,34086.26,2799,419.58,24,4.24,0.5,3.21
TD-0ee2e663,M-34088966,83708.05,2531,313.29,4,2.54,0.99,9.56
TD-05a871af,M-8fe7d510,5750.88,1231,36.85,23,4.59,4.54,3.3
TD-4327913a,M-d7b9f7a9,76777.45,1544,368.77,32,1.72,4.63,0.17
TD-98296fc9,M-20d445f4,61300.69,1884,167.57,9,1.59,1.07,7.18
TD-d9b326fc,M-53b38838,12445.6,4953,72.79,9,4.65,3.1,9.16
TD-333f0a35,M-2e476bf6,88921.68,1854,371.83,50,4.16,4.59,6.41
TD-dfeefb4d,M-f63ccc5d,7602.97,254,410.08,34,4.67,2.68,2.22
TD-8f9d8f10,M-101e8e01,69497.21,1613,350.99,40,2.6,4.26,5.92
TD-44cd131b,M-5c028cc8,54444.75,2489,54.08,9,0.94,1.02,9.31
TD-4a2135c7,M-d9a8bfb8,14812.52,760,134.34,39,4.73,4.39,9.01
TD-efcad342,M-6b933fb0,51752.79,4115,83.93,0,4.82,4.12,5.67
TD-be893b8b,M-b5ce1963,15145.32,2546,108.95,26,2.05,2.58,7.72
TD-112239ea,M-3ffa6758,75506.57,3566,411.63,43,2.0,2.77,4.52
TD-f2329ec3,M-a6b9b0df,28295.85,2842,437.82,26,1.46,3.66,5.02
TD-d486a8ce,M-f6fab94f,95039.99,1178,124.26,48,4.96,4.21,1.49
TD-30d90597,M-e4e2c8f0,31150.56,1522,92.9,20,1.41,1.03,8.99
TD-075fcc9a,M-345fa830,97002.73,4564,386.63,35,0.61,0.71,2.5
TD-f43540b8,M-a8c6983b,33707.3,1888,291.73,33,1.34,4.83,1.59
TD-4c8d10d9,M-c294615c,98702.44,3616,218.26,27,2.21,2.2,0.44
TD-378edc4d,M-8f151f06,12937.56,4473,485.93,19,1.94,3.63,5.01
TD-17c51a8a,M-49d592f7,7995.14,1060,58.97,30,1.91,0.83,8.42
TD-2578f234,M-e0740b33,21593.3,3196,292.39,38,1.35,2.17,7.5
TD-73346bd6,M-526ee57d,13712.79,1052,77.5,41,0.66,4.29,7.12
TD-6044f375,M-a68a713b,94062.72,2105,402.09,16,1.49,3.36,1.22
TD-a3e3e8a2,M-d100955e,80546.41,669,162.53,18,2.1,3.16,8.67
TD-48d0d2d2,M-04f2749f,38256.93,2506,197.63,29,1.9,4.69,2.14
TD-ee423cc4,M-59ec0d83,59556.4,3923,78.15,7,3.58,2.13,2.27
TD-49f524ae,M-3ed85d26,24379.59,2267,399.82,28,1.24,2.44,6.15
TD-fc427712,M-d8a6e780,2946.19,207,383.25,47,1.43,3.35,2.26
TD-36eed7fa,M-d3ca9421,30222.64,4913,264.79,47,3.7,3.65,8.14
TD-bad1cdef,M-2a10ee5c,71722.42,564,375.62,33,2.78,4.27,4.76
TD-ad600372,M-8092a6de,40406.74,1072,86.99,36,3.16,2.75,2.55
TD-cbeea782,M-c53cc88e,45688.82,1799,273.49,31,4.56,3.13,0.45
TD-97cbf6fe,M-f91607ee,91990.52,1757,87.88,10,1.34,4.42,3.21
TD-7536ec5f,M-800d53a5,55719.11,3597,39.44,28,1.43,1.03,3.12
TD-743ce44e,M-c8165eae,94185.91,4304,134.97,25,3.0,1.89,4.72
TD-2e7ee3a3,M-8a67b2f7,85864.42,2096,35.98,1,1.5,2.23,8.6
TD-61e09ee0,M-5555ab91,98203.3,2894,220.84,0,3.52,2.52,9.62
TD-bd74144a,M-32bc3a58,14011.05,4503,431.12,7,4.39,1.31,6.87
TD-a413b42e,M-8eb79e0c,53922.73,991,304.34,13,4.36,2.77,8.65
TD-b58efc30,M-00575bb2,53764.78,3939,292.46,16,3.93,1.1,2.61
TD-05fa7da3,M-30801231,79065.36,4905,129.2,0,4.58,3.75,3.6
TD-8ab428a2,M-b8288a8f,58664.33,3530,299.15,42,3.92,4.55,4.01
TD-030df24b,M-c648c7cf,96665.57,266,447.44,34,2.09,1.54,1.82
TD-bf9e3594,M-a1f2cb29,25312.22,2168,129.01,21,2.84,3.77,5.78
TD-e3a9b4ce,M-ee2691d2,99966.65,751,85.52,33,3.46,4.92,7.98
TD-ee030b50,M-da3867f3,35213.27,1262,484.53,11,1.03,4.43,7.49
TD-6a880059,M-2349342e,46821.49,724,254.28,45,0.59,3.02,7.26
TD-dcd7a946,M-5796fe95,22629.92,3083,150.88,33,0.93,3.6,7.27
TD-46bb0eee,M-5c5d95e5,57980.48,2961,377.7,35,4.13,3.69,5.73
TD-3cb6b608,M-c8d19bba,25875.1,601,323.78,31,3.08,1.39,1.04
TD-71b99d19,M-0451f828,76329.93,3360,123.33,44,2.27,3.09,1.77
TD-aef593d0,M-32c93a48,40034.93,3504,275.68,30,2.7,3.06,3.61
TD-6c92fac2,M-974f0002,55944.04,590,130.42,49,1.89,2.68,9.98
TD-b835313f,M-610a8753,7390.08,2835,135.77,35,0.61,2.96,5.44
TD-a0224351,M-1a1b29f3,29848.23,3542,400.35,8,1.36,3.24,0.13
TD-4f950dc3,M-a559bb9a,81159.98,3327,86.7,1,0.65,0.84,2.24
TD-3e932ea1,M-a4c6ef9e,10715.6,2523,278.5,0,1.89,1.33,1.99
TD-5ade3da6,M-f62e273a,97184.83,4092,321.83,48,0.84,4.97,6.04
TD-035ac9b1,M-5bb7a470,8794.39,4298,477.01,6,4.1,2.23,8.19
TD-20d037f2,M-71b7cf91,82349.08,3771,361.78,1,1.9,3.33,8.01
TD-62b846d8,M-9f072a68,60318.4,734,193.01,30,1.51,3.48,0.27
TD-8d9f4a71,M-59258a71,45473.52,4689,210.88,42,1.54,2.53,9.78
TD-fa061d1e,M-af61fb2c,58444.93,3231,88.19,11,3.93,2.56,4.32
TD-a43afb24,M-21c9ac40,22449.73,1421,59.68,32,4.09,3.05,4.39
TD-7abe3e7a,M-ab58eaf8,15907.33,2187,458.52,39,4.93,0.97,8.44
TD-1c9d5812,M-c817bf83,64595.86,2965,460.31,28,3.28,1.21,8.76
TD-aeb7034a,M-6f28dbb4,46743.82,972,87.0,21,1.89,3.28,8.34
TD-f0411e01,M-9cfe9b50,46707.83,4089,129.02,11,3.79,4.33,0.05
TD-05212e5a,M-72bcb3d9,96644.54,3474,270.22,26,2.79,3.6,8.67
TD-543f996b,M-541ce8c3,68698.05,3442,385.27,2,4.68,2.86,6.74
TD-bccd3d0f,M-10d9ae7f,47480.85,2841,266.95,30,4.38,4.18,8.31
TD-1ce61510,M-b44ec715,29404.97,1742,476.13,12,4.97,2.35,2.72
TD-aff40bdd,M-c098b4f8,49668.8,1379,211.71,9,2.71,4.28,6.58
TD-a7ae1918,M-7a683c5f,88513.58,2873,310.64,16,3.81,2.83,6.56
TD-d95fd248,M-80eea38e,38785.87,2125,415.6,40,1.69,2.49,0.78
TD-9eff785a,M-907177bb,35422.96,1955,161.46,28,4.58,4.39,6.48
TD-67eec997,M-b2b59dc8,71718.42,1063,151.24,49,2.14,2.49,1.7
TD-c93136f3,M-82f16fcc,64780.6,4581,371.56,43,4.24,2.86,3.98
TD-0b7b105b,M-60f21707,87861.65,2120,188.4,1,1.57,4.12,3.49
TD-9b3dc084,M-08a0d0d2,55441.17,267,393.92,30,2.86,2.19,5.32
TD-b98a023e,M-3d64b819,19952.29,4372,206.66,25,3.11,1.34,6.07
TD-7e8e2996,M-54d7cb60,24842.7,4923,210.35,47,2.86,3.63,2.77
TD-b846ee33,M-cbf60ae6,78102.24,3889,136.4,13,0.75,4.11,2.75
TD-b4111ab4,M-dbadaa77,35239.64,3165,135.0,45,1.66,0.63,1.03
TD-2930e6a6,M-69c93d45,80236.34,1157,223.35,33,1.54,2.9,6.32
TD-b4642d35,M-9f5b2a0f,43244.94,1656,449.03,25,2.6,3.41,2.66
TD-7f2e2567,M-25f049bd,98346.62,3229,436.38,47,0.67,1.48,8.57
TD-02f112f3,M-02b6afb6,13735.41,3979,124.8,50,3.07,2.64,1.11
TD-c26fc5fd,M-3a47ce8d,59504.06,440,363.97,48,3.09,4.18,0.7
TD-9de14fc7,M-bbf969c3,87724.87,174,116.61,31,2.46,2.67,5.33
TD-68bdb558,M-c586cd75,68237.95,4886,186.13,25,1.85,2.83,5.92
TD-e993b81f,M-a1ed4b2a,46202.24,4635,329.01,12,2.83,4.98,8.63
TD-4f0b1980,M-ab21ac35,2270.62,715,156.09,13,4.5,2.51,6.55
TD-28e235f4,M-357c92cd,27032.2,3876,279.62,13,4.35,0.6,8.09
TD-7a0b873f,M-4717ed24,34459.44,1503,224.42,11,3.92,0.63,4.03
TD-a8f08370,M-142f3055,52832.95,2738,235.08,30,0.77,0.88,8.46
TD-8ec54ce6,M-067692d0,69989.87,981,472.65,38,1.32,4.47,3.99
TD-671dad4e,M-be6f693f,9575.8,1790,299.18,8,1.34,2.58,3.64
TD-0b7ac34d,M-cbaad5b0,64496.32,4268,483.84,43,0.96,3.81,2.07
TD-209a7a22,M-edac97f5,91346.21,4082,225.04,32,2.51,2.01,6.93
TD-ab2fba3d,M-2e281d70,77872.29,96,261.49,4,3.91,3.33,7.54
TD-50725298,M-78671798,84517.72,2977,88.62,1,4.18,1.7,4.96
TD-e8d74a95,M-c467f54c,96565.23,4324,128.73,34,3.56,1.86,5.31
TD-87be805f,M-0698684a,26963.57,1608,409.18,14,1.64,4.29,3.51
TD-3c169319,M-06bb9b07,21385.37,2692,341.19,44,3.55,4.41,8.78
TD-a7046f21,M-4b65c430,62057.09,3926,119.26,3,3.26,1.35,8.67
TD-32dc264d,M-ac037015,55452.69,4146,147.35,42,4.04,4.12,2.56
TD-978bc5b1,M-d6569595,73961.78,678,232.89,47,2.84,3.86,5.03
TD-204c2333,M-1db2cbf1,26771.3,2139,497.13,2,2.98,3.47,9.01
TD-521084dd,M-f49f190f,99651.9,4814,133.69,12,4.98,4.87,0.34
TD-2b371701,M-82b1a454,62670.7,3046,236.48,45,4.21,1.2,6.19
TD-589d1059,M-b8020063,78145.67,1018,380.08,10,1.43,4.6,0.38
TD-450f3084,M-2ec51fd8,13119.83,4900,340.47,25,2.21,1.49,9.59
TD-17a859bf,M-91f2be7d,82269.84,1353,458.09,22,4.32,2.3,2.65
TD-282d0552,M-65cf7d33,421.38,2006,46.71,38,3.39,1.03,3.53
TD-fab1de93,M-cd268e49,80528.91,493,408.61,43,2.58,4.66,0.26
TD-b21c4f3d,M-abfdfff6,14682.35,4992,199.85,5,3.01,4.65,0.04
TD-5501d8bb,M-ce564f63,29291.4,1643,69.61,34,1.13,0.68,9.97
TD-390d6d64,M-0b8e46fe,85446.91,4237,91.99,3,1.85,4.44,7.82
TD-5c467606,M-cf872d84,3350.01,1946,457.99,3,4.59,2.06,5.31
TD-856adcc0,M-9e95ffd9,70910.77,1782,460.41,22,2.5,4.21,6.0
TD-23ee4666,M-33ba732c,88509.14,4808,411.9,47,1.18,4.24,3.3
TD-aff84f3b,M-37ee153f,68022.92,1940,278.77,6,2.19,0.88,1.57
TD-9a4e701f,M-0c7998ae,14619.43,1539,390.11,8,2.46,1.74,1.32
TD-dc581451,M-3198ab43,35568.08,807,268.58,11,4.42,2.14,4.67
TD-cab23697,M-535eab1a,41938.39,4325,398.87,42,3.76,2.01,3.38
TD-35c4645d,M-d8c65813,4197.77,440,470.51,7,3.09,3.78,8.52
TD-d2567ed6,M-dae605c3,62095.5,2485,155.26,32,2.54,0.96,7.99
TD-497f2cc5,M-77ead366,1587.81,2410,272.34,18,3.13,1.02,7.13
TD-45989138,M-41adf731,32601.48,250,271.37,8,3.44,1.8,7.12
TD-e4faba2f,M-89a21a73,4203.0,2724,45.5,26,3.18,2.13,7.84
TD-f60f739a,M-672b3eb4,60173.3,1724,204.98,21,2.79,0.85,0.62
TD-396b15f4,M-2260678e,75687.56,1099,343.11,28,2.47,1.98,4.47
TD-c78e0b70,M-dd6cf7ad,83652.79,4069,469.07,17,2.17,4.43,3.7
TD-e414eea5,M-fb69f7a9,87950.46,963,91.93,32,2.51,4.33,7.37
TD-09c04835,M-22dc36f6,81242.17,2035,258.34,30,3.27,0.58,0.62
TD-d91a23ba,M-bf0e7644,28573.77,2712,449.89,38,4.92,2.96,3.11
TD-a0294bac,M-d1895c39,68830.1,3409,248.68,16,4.65,4.3,1.06
TD-bca6f16b,M-5015f3fd,42694.52,1618,349.51,21,4.05,3.47,4.89
TD-20d2ee20,M-c2ab5345,15488.4,2983,306.72,21,4.56,4.69,7.77
TD-4c89c4e7,M-6711278a,43149.49,2159,324.44,50,0.59,1.86,7.82
TD-7f17c9b0,M-b71cc74e,91135.53,1254,262.21,43,2.67,2.12,8.05
TD-f6da85f1,M-237b1258,94197.19,3014,475.92,44,3.32,1.74,4.96
TD-29fd9093,M-b0eb5e90,92896.0,405,59.1,18,4.82,2.01,2.41
TD-53bf10f8,M-b904a8e4,29050.03,2914,323.7,21,4.49,2.14,4.35
TD-3839b943,M-f1e6d71b,18815.0,1008,230.99,35,4.8,3.49,2.04
TD-9ee991bf,M-20c4e758,79453.77,3963,359.6,48,2.37,2.79,5.6
TD-dcbd3b34,M-38a4152f,78253.69,2918,387.28,19,4.95,3.85,0.92
TD-e10ecb12,M-33ebae7f,50323.93,417,170.16,5,2.63,2.17,3.3
TD-c904a6d9,M-5405b761,47207.76,2631,390.7,5,3.32,3.11,5.83
TD-274fd39a,M-48395758,22384.45,4555,212.2,2,4.0,3.27,9.66
TD-4872810f,M-2b7d609c,87047.01,3443,49.83,36,4.8,4.48,9.83
TD-23b6f994,M-9fd1af09,54677.53,201,490.44,2,2.16,4.06,5.52
TD-d9832edc,M-10799312,59762.0,761,83.45,13,1.28,1.23,2.85
TD-2015db92,M-e0769bfd,3394.53,1556,353.35,46,1.57,1.48,5.71
TD-87d02d0b,M-b3a3dce1,24375.08,4813,52.88,0,3.5,4.5,5.43
TD-de76c409,M-fa212464,63664.52,4250,112.18,41,4.97,0.78,5.32
TD-fd4944e8,M-dd36e152,21204.38,2435,165.31,28,2.84,3.89,4.12
TD-c96d4006,M-4986b09c,45335.3,3312,149.03,17,4.46,4.12,7.39
TD-58c6b203,M-9f29e74a,54413.39,2450,272.34,5,1.34,1.34,7.66
TD-b30b80af,M-0dbb029c,43552.98,3939,162.87,46,4.17,1.88,8.48
TD-47bb7883,M-b3c30536,25839.95,4578,123.66,43,3.94,3.93,5.99
TD-1b1127ff,M-a4527678,43465.99,1963,239.57,50,3.43,2.83,6.83
TD-8c2b5a12,M-6b9872c6,55011.65,3635,418.18,19,1.73,3.05,3.11
TD-b6485a41,M-8124a5ff,52694.8,724,175.88,16,2.23,3.24,9.83
TD-43138a85,M-c6d5f8e3,56946.76,2744,149.43,20,1.99,2.47,3.11
TD-d3b13829,M-eb842091,14502.86,2287,37.78,9,3.32,4.07,5.83
TD-bf039af4,M-3e39afc6,1209.81,4551,471.39,24,1.71,4.8,3.89
TD-170c023b,M-e2c41e5a,41888.12,4255,62.83,7,3.48,2.92,8.4
TD-c49eda30,M-19205f32,57696.2,1196,146.48,49,3.42,4.89,6.46
TD-26b5c061,M-dcd92d56,26702.34,4590,262.13,11,4.56,1.52,2.08
TD-a62cd43d,M-8a67d068,48648.44,4572,394.24,3,4.92,3.54,0.64
TD-b8bc3539,M-24c6aa7e,51516.65,4030,462.6,45,4.47,2.84,3.27
TD-69215274,M-087a60c2,50194.16,422,466.49,50,1.98,3.13,6.86
TD-9ba0f4a4,M-2c203963,91345.02,2667,348.59,28,3.48,3.43,6.66
TD-a5747513,M-d12a8141,79101.36,3047,418.59,29,2.76,3.03,0.02
TD-19a0da11,M-559e23ef,88680.57,2764,64.34,47,1.09,2.28,7.49
TD-60088167,M-fd7e00d1,65200.69,2140,331.48,38,1.69,4.86,9.15
TD-66635a12,M-9d53e2fc,16644.32,299,204.69,6,1.65,2.45,1.93
TD-83cd52fd,M-0553ba96,25205.91,2075,115.93,3,1.81,0.9,6.85
TD-1a864ff0,M-40fd24ef,43186.25,2049,245.91,6,4.39,1.12,2.5
TD-ccda541a,M-e06b4b42,8373.93,4706,76.29,33,2.06,4.75,0.22
TD-2605a7e2,M-0c849391,34099.11,3065,325.97,15,1.51,4.46,5.47
TD-06f6d18c,M-ce5cf39a,5061.24,718,325.3,12,4.61,4.25,7.1
TD-38a5e61a,M-9af9bd53,50120.36,3898,452.85,26,3.7,1.42,8.54
TD-910091ff,M-67b946f1,67194.66,391,396.99,8,1.43,2.97,0.02
TD-b76b7672,M-7aa3b216,4151.67,4141,320.49,4,3.82,2.71,0.38
TD-03f18409,M-afaaae7a,15195.02,4941,71.07,17,2.07,4.55,6.54
TD-21066cba,M-d5dd30dc,83362.52,2421,304.04,49,2.33,3.28,0.21
TD-fc9699de,M-c25e4ac7,84739.75,3876,41.85,11,2.08,3.29,0.96
TD-27b55d9d,M-3c26d0fd,11395.12,2376,133.67,32,4.2,0.7,9.42
TD-e3572715,M-18b0104c,723.28,3965,256.76,47,3.74,1.06,0.4
TD-25865cb8,M-22dc5ebc,7773.39,4878,383.8,8,0.99,2.97,4.56
TD-20d98d98,M-738f679a,33981.31,1648,417.39,7,1.77,2.51,9.66
TD-37ac8854,M-8f4c1e9c,15584.26,2322,147.8,39,1.07,1.77,8.0
TD-b3b99c8e,M-fc80955a,18043.56,3482,225.05,25,4.35,1.29,2.01
TD-fcef725f,M-066509bd,8736.15,3391,485.07,21,2.8,2.38,1.46
TD-bd02339b,M-47e15e27,45423.55,2718,191.02,26,2.56,1.12,0.54
TD-f59906e3,M-286d0321,24271.23,3876,382.03,9,2.55,1.91,0.08
TD-423e236f,M-aa72888f,88937.01,2919,454.9,43,4.65,2.97,0.42
TD-6918bb68,M-30dab8c2,57946.83,2615,248.92,4,3.98,4.87,0.83
TD-948ab2f2,M-648ece41,52302.75,3139,244.85,44,3.19,4.15,9.72
TD-aa9d52cc,M-32728e37,36561.05,1538,301.22,14,3.92,4.64,0.17
TD-8a43af1d,M-d6cef2cc,86517.39,2234,280.38,46,3.12,1.94,0.82
TD-8d0a6875,M-70b07411,87075.82,2711,253.93,3,4.53,3.12,1.88
TD-89d39f39,M-5718b593,86082.55,4326,139.1,9,1.72,2.28,2.65
TD-92d1581d,M-87ad35db,75012.63,2739,326.31,43,1.99,1.0,0.25
TD-49fe6092,M-7f1692de,72102.34,2496,65.14,49,3.44,0.79,7.1
TD-a0d02975,M-cea4345f,54482.87,269,396.82,6,0.72,1.5,2.84
TD-023eab2d,M-9a7e4a27,77491.47,2031,137.73,26,1.41,1.57,3.16
TD-4924a31d,M-0c2bbe60,70895.96,3018,359.85,12,2.59,4.42,0.03
TD-57100aff,M-16a86462,81981.21,2309,88.81,49,4.96,1.55,9.29
TD-2ac01297,M-a83459d5,3397.18,1202,77.78,29,0.55,4.85,2.7
TD-2fca43af,M-1e39001d,6242.62,1507,192.25,44,4.43,1.26,8.99
TD-aadd0d55,M-26e85f54,83483.96,1835,435.84,40,4.19,3.85,0.93
TD-2125b252,M-a0bb4864,64230.19,4417,207.71,33,0.99,2.2,4.44
TD-d7e38692,M-e25e08e1,3777.33,4951,77.08,47,1.57,3.6,5.63
TD-21b858d3,M-4e3ada07,3149.61,567,491.14,43,2.06,2.13,8.25
TD-7a8443a6,M-450d419e,8487.83,3101,316.27,35,1.35,3.73,0.74
TD-51dcc058,M-5036a4c2,58926.92,3079,167.27,31,0.63,3.21,8.17
TD-f23a513d,M-e9a856e5,72296.0,354,213.13,45,3.73,3.33,9.28
TD-a3d4ef51,M-7079f85d,87024.33,1223,490.25,21,3.07,4.69,3.69
TD-c5273942,M-0674cc1d,2243.28,4076,431.11,24,4.39,0.53,2.61
TD-8a65e6fd,M-939148ae,18074.67,102,252.01,41,1.94,1.16,9.42
TD-3ea5d844,M-b8aa6482,18310.55,907,304.31,10,2.35,3.92,9.78
TD-2aaaa422,M-c6edd306,83036.46,3138,400.83,4,1.05,2.46,8.61
TD-6fdccd2d,M-2d58d75e,2094.74,963,45.32,38,4.49,4.05,4.36
TD-986df62e,M-d60d6e46,422.45,558,308.33,36,0.52,3.0,6.54
TD-fe06b903,M-cf78c97f,4990.97,1609,497.51,31,3.61,3.5,5.27
TD-20dd035e,M-6f6a9b8f,34538.1,4292,248.68,31,4.33,4.03,0.85
TD-4ba45250,M-743b7013,67135.36,3803,95.64,24,2.78,4.46,1.01
TD-eb976ed1,M-38153da9,56360.5,3497,335.37,49,3.81,4.59,3.06
TD-845014ed,M-58dee35f,2914.32,4022,242.96,40,1.93,3.18,3.9
TD-a581e72a,M-6b72de45,79835.87,919,495.56,10,1.17,2.09,8.16
TD-e33348f4,M-425fdd4b,84445.68,1677,205.04,15,4.35,3.78,5.69
TD-41c535f9,M-f774edcf,73878.88,3765,405.24,46,2.89,3.52,1.75
TD-18c15887,M-a2182afd,4583.89,4064,199.68,27,2.6,1.7,8.1
TD-601e7d1e,M-4cd81c07,52541.63,3874,121.33,34,1.04,1.09,1.13
TD-ec654bb9,M-a6e17613,72721.14,2148,270.98,18,2.75,3.23,3.74
TD-2c4663c4,M-5917b9d0,98491.97,2729,338.7,19,1.47,1.56,3.87
TD-32081bde,M-1e16583f,57911.02,3848,384.06,11,2.08,3.98,8.42
TD-77234e01,M-49b9fac4,61202.24,505,358.51,16,2.42,3.1,1.49
TD-f3741f3c,M-38712648,81004.61,917,302.61,36,2.39,3.13,1.89
TD-0e7053c3,M-0745d266,37019.14,308,132.42,4,1.6,3.0,5.57
TD-196c435a,M-81b87fc2,4056.59,3223,280.68,32,4.09,3.76,4.77
TD-19714b9f,M-f730dd0d,23291.07,2699,426.73,11,2.41,1.27,1.36
TD-f2202d36,M-5725fe14,67586.13,4497,479.5,16,2.66,1.06,1.86
TD-a1e62c9c,M-48791fda,15848.6,4841,432.05,37,1.39,3.86,1.22
TD-f2c21f8e,M-41b90479,23152.75,1354,406.9,8,3.11,0.87,6.45
TD-f75f514c,M-9d3724e1,51117.25,2750,455.95,0,4.07,3.05,2.77
TD-66470f53,M-937b9ba7,72149.99,3600,207.43,48,3.4,0.75,3.26
TD-a69f0cb1,M-9ddd6ca0,48287.32,4055,371.47,49,4.3,0.85,3.01
TD-9c1af4ab,M-40b5fe0e,7508.99,1029,345.57,13,1.86,1.94,3.5
TD-87b01cdb,M-7568f7e2,50340.14,627,65.09,21,2.73,0.64,5.88
TD-4d621c49,M-7803a72e,90003.16,3764,106.75,39,1.72,0.66,7.87
TD-31a3d25d,M-b37a424d,38115.46,3057,243.48,22,4.96,1.34,6.12
TD-710b9808,M-8b1ab94b,19788.21,4724,79.9,34,2.2,4.22,4.61
TD-5f929b18,M-d42e7768,575.91,4267,283.83,20,0.57,3.08,2.72
TD-8b47b433,M-e38ce91c,77423.67,4745,333.38,17,1.7,0.98,7.86
TD-e8a672fa,M-8e5c23f9,6839.14,2457,101.14,31,4.01,3.17,2.6
TD-c4140e2a,M-0bb4c3ed,19375.84,2281,425.98,9,1.02,4.81,1.07
TD-2beea7ed,M-28aec2ff,52504.69,582,268.8,40,3.27,3.25,9.38
TD-e3bf76cf,M-67bb6311,64185.97,1755,481.03,48,4.31,3.32,2.45
TD-f94f5bbd,M-14b4a073,44884.99,2630,131.13,19,4.08,4.49,0.78
TD-716c3aea,M-dab19021,9006.34,4092,50.55,12,1.85,2.16,0.53
TD-5d2393fa,M-84c1c1d5,9341.61,3376,166.7,43,1.23,1.34,8.32
TD-b52789fb,M-428e4195,33498.87,2649,165.55,10,0.51,1.3,1.23
TD-25f385ad,M-48c1f1a6,23128.44,2054,403.35,39,3.69,1.26,6.64
TD-6ff3eb83,M-6939737c,57004.63,33,261.92,5,3.88,1.61,2.95
TD-b453d68a,M-5abbc43c,27691.86,3138,459.4,39,4.67,4.25,2.59
TD-3b8c2dde,M-1ccea1eb,68549.53,415,227.8,50,4.06,4.67,5.25
TD-d41993ca,M-3b619089,98529.73,422,239.18,49,2.11,2.26,3.37
TD-5004ef0e,M-6609b59d,7548.41,700,378.68,0,4.61,1.24,6.33
TD-aa0a97c6,M-65477774,48811.69,3272,64.46,32,0.69,3.23,4.36
