policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL18691132,GRP06375,2023-03-28,2025-02-15,Health,23,2023,GBP,PAA,Expired
POL80674450,GRP86673,2025-07-13,2026-10-06,Motor,15,2025,GBP,GMM,Expired
POL56177092,GRP28741,2025-10-19,2026-12-13,Health,14,2025,USD,GMM,Active
POL60361349,GRP06506,2019-05-21,2019-11-17,Property,6,2019,USD,GMM,Active
POL42324870,GRP43659,2018-12-06,2021-05-24,Property,30,2018,GBP,PAA,Active
POL61122753,GRP93436,2019-06-02,2022-04-17,Life,35,2019,USD,GMM,Expired
POL40804259,GRP84027,2018-09-04,2019-11-28,Motor,15,2018,USD,PAA,Active
POL18553361,GRP66655,2020-10-18,2022-05-11,Health,19,2020,USD,GMM,Cancelled
POL04321530,GRP94318,2024-06-02,2025-08-26,Motor,15,2024,USD,GMM,Active
POL41106490,GRP81822,2021-08-07,2024-06-22,Health,35,2021,EUR,PAA,Active
POL26771622,GRP33464,2022-11-06,2023-10-02,Health,11,2022,EUR,GMM,Cancelled
POL94991917,GRP08928,2023-03-16,2023-11-11,Life,8,2023,EUR,GMM,Active
POL56123098,GRP84743,2022-05-29,2023-03-25,Property,10,2022,EUR,PAA,Cancelled
POL13200020,GRP57806,2025-06-01,2027-01-22,Life,20,2025,GBP,GMM,Expired
POL25205732,GRP21938,2020-09-20,2022-10-10,Motor,25,2020,USD,PAA,Active
POL52938128,GRP70164,2024-09-23,2027-01-11,Motor,28,2024,GBP,GMM,Active
POL23822755,GRP85413,2020-01-01,2021-02-24,Property,14,2020,GBP,PAA,Active
POL37106521,GRP05891,2023-01-12,2025-09-28,Life,33,2023,GBP,PAA,Cancelled
POL91136871,GRP43826,2023-05-20,2025-06-08,Life,25,2023,GBP,GMM,Cancelled
POL20817023,GRP25720,2025-12-13,2027-06-06,Motor,18,2025,GBP,PAA,Cancelled
POL41236899,GRP60104,2019-06-21,2021-01-11,Life,19,2019,EUR,PAA,Expired
POL75113891,GRP40036,2025-09-10,2027-09-30,Life,25,2025,EUR,PAA,Cancelled
POL16488231,GRP97026,2018-11-22,2020-07-14,Health,20,2018,USD,GMM,Cancelled
POL58771678,GRP26899,2025-12-10,2028-06-27,Life,31,2025,USD,PAA,Cancelled
POL96906282,GRP72609,2020-06-02,2021-10-25,Motor,17,2020,GBP,GMM,Cancelled
POL18803412,GRP82535,2021-03-28,2023-01-17,Property,22,2021,USD,PAA,Cancelled
POL84159092,GRP35929,2019-12-11,2022-03-30,Health,28,2019,EUR,GMM,Expired
POL31593060,GRP87496,2021-10-03,2024-07-19,Motor,34,2021,EUR,GMM,Active
POL14379070,GRP90663,2023-02-16,2023-08-15,Property,6,2023,GBP,PAA,Expired
POL16701782,GRP21721,2025-10-19,2028-08-04,Health,34,2025,EUR,GMM,Expired
POL21054029,GRP77929,2020-08-04,2023-01-21,Life,30,2020,USD,PAA,Cancelled
POL80775326,GRP28371,2025-08-23,2028-07-08,Life,35,2025,EUR,GMM,Active
POL75560006,GRP35916,2018-11-15,2019-12-10,Motor,13,2018,EUR,PAA,Cancelled
POL05688620,GRP72744,2023-08-20,2025-12-07,Life,28,2023,GBP,PAA,Active
POL75875345,GRP87261,2019-07-17,2021-03-08,Property,20,2019,USD,GMM,Expired
POL68251573,GRP62699,2020-03-15,2022-10-01,Life,31,2020,USD,PAA,Active
POL85193715,GRP26993,2019-10-28,2021-06-19,Motor,20,2019,EUR,PAA,Active
POL75601350,GRP33264,2022-12-08,2024-09-28,Motor,22,2022,GBP,PAA,Active
POL49428529,GRP78536,2019-04-07,2020-10-28,Property,19,2019,GBP,PAA,Cancelled
POL90867562,GRP33255,2019-09-03,2020-08-28,Motor,12,2019,EUR,GMM,Cancelled
POL49568438,GRP62065,2022-06-28,2022-12-25,Life,6,2022,USD,PAA,Expired
POL86097971,GRP84333,2024-02-24,2025-01-19,Property,11,2024,EUR,GMM,Active
POL93606703,GRP52787,2022-02-07,2024-12-23,Motor,35,2022,USD,GMM,Expired
POL86559044,GRP21851,2021-10-13,2023-05-06,Life,19,2021,USD,GMM,Expired
POL44822179,GRP14782,2019-01-14,2021-07-02,Property,30,2019,USD,GMM,Cancelled
POL16437180,GRP68707,2022-06-19,2024-12-05,Health,30,2022,USD,PAA,Active
POL89489031,GRP69142,2024-02-22,2025-12-13,Property,22,2024,USD,GMM,Cancelled
POL56923558,GRP00435,2021-11-29,2022-09-25,Property,10,2021,EUR,GMM,Expired
POL29432068,GRP37390,2021-07-16,2022-08-10,Property,13,2021,GBP,GMM,Expired
POL62388118,GRP39447,2023-04-16,2024-09-07,Life,17,2023,GBP,PAA,Active
POL17280009,GRP91887,2022-01-31,2023-06-25,Property,17,2022,EUR,PAA,Expired
POL74343915,GRP21781,2022-03-23,2023-04-17,Property,13,2022,EUR,PAA,Expired
POL85932333,GRP67986,2019-06-19,2021-04-09,Life,22,2019,GBP,GMM,Expired
POL72614875,GRP37594,2020-04-29,2022-09-16,Health,29,2020,EUR,GMM,Cancelled
POL78152616,GRP84687,2018-04-08,2019-11-29,Motor,20,2018,GBP,PAA,Cancelled
POL89814295,GRP68016,2021-06-08,2023-12-25,Health,31,2021,USD,PAA,Expired
POL23375673,GRP74961,2023-06-21,2025-09-08,Motor,27,2023,EUR,GMM,Expired
POL21906505,GRP34689,2022-04-23,2024-07-11,Motor,27,2022,USD,GMM,Expired
POL25986529,GRP49826,2024-07-15,2026-12-02,Health,29,2024,GBP,PAA,Cancelled
POL78713624,GRP73741,2022-07-03,2024-04-23,Life,22,2022,GBP,PAA,Cancelled
POL52113705,GRP30730,2019-03-30,2020-08-21,Life,17,2019,GBP,GMM,Expired
POL64278051,GRP87212,2025-10-30,2028-07-16,Property,33,2025,EUR,GMM,Expired
POL92063670,GRP73361,2020-09-07,2021-03-06,Life,6,2020,USD,GMM,Active
POL87057471,GRP77657,2018-01-22,2019-05-17,Health,16,2018,USD,GMM,Cancelled
POL49983815,GRP10624,2019-05-22,2020-09-13,Life,16,2019,GBP,PAA,Active
POL70522241,GRP83538,2025-09-17,2028-02-04,Property,29,2025,EUR,PAA,Expired
POL82226045,GRP32832,2018-07-04,2021-04-19,Motor,34,2018,EUR,GMM,Expired
POL07147873,GRP36509,2022-07-03,2023-12-25,Property,18,2022,GBP,GMM,Expired
POL38836109,GRP24440,2021-06-02,2023-09-20,Property,28,2021,EUR,GMM,Expired
POL74744863,GRP30987,2019-01-19,2019-07-18,Property,6,2019,USD,GMM,Cancelled
POL49923822,GRP94399,2023-07-01,2025-10-18,Motor,28,2023,GBP,GMM,Expired
POL34385543,GRP59885,2019-12-29,2022-06-16,Motor,30,2019,USD,GMM,Cancelled
POL95718030,GRP35124,2025-11-27,2028-09-12,Health,34,2025,USD,PAA,Cancelled
POL09632293,GRP41999,2019-10-22,2022-02-08,Motor,28,2019,GBP,GMM,Active
POL85371710,GRP71790,2018-11-19,2019-05-18,Motor,6,2018,EUR,PAA,Active
POL65174623,GRP71685,2021-09-30,2023-09-20,Life,24,2021,GBP,GMM,Expired
POL82332007,GRP35015,2020-12-05,2023-07-23,Health,32,2020,USD,GMM,Active
POL59060235,GRP87135,2022-02-21,2024-01-12,Motor,23,2022,GBP,GMM,Expired
POL15233577,GRP09459,2024-04-06,2024-10-03,Property,6,2024,USD,PAA,Expired
POL74487410,GRP98226,2018-05-30,2019-04-25,Motor,11,2018,GBP,PAA,Expired
POL64912197,GRP66726,2022-10-19,2023-05-17,Motor,7,2022,GBP,PAA,Cancelled
POL31934877,GRP01774,2020-10-21,2022-07-13,Health,21,2020,USD,PAA,Expired
POL91153313,GRP43380,2019-04-05,2019-11-01,Health,7,2019,GBP,GMM,Cancelled
POL03117596,GRP20415,2019-11-17,2021-01-10,Health,14,2019,USD,PAA,Expired
POL69016367,GRP85693,2021-04-08,2022-10-30,Property,19,2021,USD,PAA,Expired
POL66514318,GRP71819,2025-03-30,2026-10-21,Property,19,2025,EUR,GMM,Cancelled
POL82655664,GRP53013,2018-10-07,2021-01-24,Motor,28,2018,GBP,PAA,Cancelled
POL58137325,GRP91144,2018-03-03,2019-09-24,Health,19,2018,GBP,PAA,Cancelled
POL78229934,GRP12959,2025-06-13,2026-08-07,Life,14,2025,GBP,PAA,Active
POL05706077,GRP94651,2021-09-21,2023-01-14,Health,16,2021,GBP,PAA,Active
POL58801901,GRP79427,2022-10-24,2024-01-17,Property,15,2022,USD,GMM,Expired
POL91250899,GRP97763,2022-07-25,2025-07-09,Health,36,2022,USD,PAA,Active
POL42187440,GRP29871,2024-08-15,2027-02-01,Health,30,2024,USD,PAA,Expired
POL96671912,GRP43269,2022-03-03,2023-05-27,Property,15,2022,GBP,PAA,Active
POL16464211,GRP43503,2024-08-19,2025-10-13,Property,14,2024,EUR,GMM,Active
POL34592653,GRP40607,2023-10-31,2024-10-25,Motor,12,2023,USD,PAA,Cancelled
POL35907888,GRP36820,2024-08-13,2026-12-01,Health,28,2024,GBP,PAA,Cancelled
POL72044829,GRP39632,2018-09-01,2020-09-20,Health,25,2018,EUR,PAA,Expired
POL52814583,GRP39954,2020-08-03,2022-08-23,Life,25,2020,GBP,PAA,Cancelled
POL02931082,GRP35336,2022-07-21,2023-02-16,Life,7,2022,EUR,GMM,Cancelled
POL24250720,GRP34240,2025-11-10,2028-10-25,Property,36,2025,EUR,PAA,Active
POL02171762,GRP02553,2025-11-26,2026-09-22,Health,10,2025,USD,PAA,Expired
POL89515934,GRP90404,2022-07-29,2023-06-24,Health,11,2022,GBP,GMM,Expired
POL30851955,GRP75406,2024-08-26,2027-05-13,Property,33,2024,EUR,GMM,Expired
POL16985206,GRP67375,2019-05-12,2020-04-06,Health,11,2019,GBP,PAA,Active
POL52331901,GRP93619,2020-06-25,2022-08-14,Property,26,2020,EUR,GMM,Expired
POL92444648,GRP92779,2022-11-06,2024-11-25,Property,25,2022,EUR,PAA,Cancelled
POL69279910,GRP94529,2023-12-19,2024-07-16,Motor,7,2023,USD,GMM,Cancelled
POL35186529,GRP86612,2020-05-03,2022-01-23,Motor,21,2020,USD,GMM,Cancelled
POL81214160,GRP04217,2024-03-24,2027-03-09,Motor,36,2024,USD,PAA,Active
POL72127435,GRP04330,2023-03-06,2023-09-02,Life,6,2023,GBP,GMM,Expired
POL82878685,GRP88459,2019-06-22,2022-01-07,Life,31,2019,EUR,GMM,Cancelled
POL06319364,GRP57213,2018-04-14,2020-09-30,Property,30,2018,USD,GMM,Cancelled
POL14402310,GRP58772,2021-10-22,2023-02-14,Life,16,2021,GBP,GMM,Cancelled
POL06032360,GRP77098,2025-04-20,2026-08-13,Life,16,2025,USD,PAA,Cancelled
POL51694673,GRP83510,2021-12-01,2024-02-19,Motor,27,2021,EUR,PAA,Expired
POL38139317,GRP87515,2021-06-13,2023-06-03,Health,24,2021,EUR,GMM,Active
POL14875161,GRP83332,2022-10-23,2023-05-21,Health,7,2022,USD,GMM,Active
POL56503681,GRP07180,2024-05-19,2025-04-14,Property,11,2024,USD,PAA,Cancelled
POL26678708,GRP87992,2025-08-02,2026-01-29,Motor,6,2025,USD,GMM,Active
POL61632416,GRP05126,2019-12-23,2021-05-16,Motor,17,2019,USD,GMM,Active
POL28310949,GRP61792,2019-11-17,2021-02-09,Motor,15,2019,GBP,GMM,Cancelled
POL85393923,GRP95618,2021-06-04,2022-01-30,Health,8,2021,GBP,PAA,Active
POL98288283,GRP19257,2020-11-25,2021-05-24,Property,6,2020,EUR,PAA,Active
POL25376171,GRP38675,2023-03-13,2024-06-05,Motor,15,2023,EUR,PAA,Cancelled
POL70169081,GRP29646,2024-01-10,2025-06-03,Life,17,2024,GBP,PAA,Active
POL55350961,GRP88098,2024-04-29,2026-09-16,Health,29,2024,EUR,GMM,Expired
POL30093336,GRP95741,2023-06-12,2024-08-05,Health,14,2023,GBP,GMM,Cancelled
POL64944437,GRP37731,2025-10-18,2027-03-12,Life,17,2025,GBP,PAA,Cancelled
POL70990546,GRP15462,2023-02-17,2026-02-01,Health,36,2023,EUR,PAA,Expired
POL85444617,GRP74887,2018-04-27,2019-12-18,Health,20,2018,GBP,PAA,Active
POL65332559,GRP35764,2021-06-20,2023-12-07,Health,30,2021,EUR,PAA,Cancelled
POL92498519,GRP65328,2024-09-28,2027-03-17,Life,30,2024,USD,GMM,Active
POL38119983,GRP88373,2018-04-21,2021-02-04,Motor,34,2018,GBP,PAA,Cancelled
POL74954224,GRP01808,2024-03-22,2025-08-14,Motor,17,2024,EUR,PAA,Expired
POL36619194,GRP71867,2020-12-04,2023-09-20,Health,34,2020,EUR,GMM,Expired
POL63864000,GRP68327,2024-05-18,2027-01-03,Property,32,2024,USD,GMM,Expired
POL10868806,GRP49671,2018-05-05,2019-08-28,Life,16,2018,EUR,GMM,Active
POL79493401,GRP57347,2020-11-24,2022-05-18,Health,18,2020,EUR,GMM,Expired
POL54017493,GRP53871,2022-07-30,2024-09-17,Life,26,2022,GBP,PAA,Active
POL53034962,GRP16057,2024-04-01,2026-11-17,Health,32,2024,GBP,PAA,Expired
POL59385244,GRP37852,2021-05-16,2024-01-01,Motor,32,2021,USD,GMM,Expired
POL21937427,GRP40266,2018-12-23,2020-10-13,Property,22,2018,GBP,PAA,Expired
POL50000326,GRP85715,2025-01-21,2026-10-13,Health,21,2025,EUR,GMM,Expired
POL79059108,GRP01490,2018-08-14,2020-04-05,Property,20,2018,USD,PAA,Expired
POL58264379,GRP51458,2018-10-07,2019-10-02,Health,12,2018,USD,PAA,Cancelled
POL89141495,GRP67427,2018-07-22,2021-03-08,Health,32,2018,EUR,GMM,Expired
POL18148710,GRP58095,2023-12-09,2026-05-27,Life,30,2023,GBP,PAA,Active
POL96606168,GRP42031,2019-10-10,2020-10-04,Motor,12,2019,EUR,GMM,Active
POL06960470,GRP54193,2021-05-04,2022-12-25,Property,20,2021,EUR,PAA,Active
POL98573669,GRP99602,2018-09-25,2020-03-18,Motor,18,2018,EUR,GMM,Cancelled
POL22080320,GRP27700,2018-06-20,2020-11-06,Motor,29,2018,USD,GMM,Cancelled
POL29101206,GRP75053,2024-04-09,2025-05-04,Motor,13,2024,EUR,GMM,Active
POL23215837,GRP33533,2021-03-09,2022-08-31,Motor,18,2021,USD,GMM,Cancelled
POL95036804,GRP41805,2020-07-20,2022-07-10,Health,24,2020,USD,PAA,Expired
POL89879005,GRP08749,2019-12-22,2021-03-16,Motor,15,2019,GBP,PAA,Active
POL84368367,GRP49731,2024-10-14,2026-01-07,Motor,15,2024,USD,PAA,Expired
POL08017663,GRP29014,2021-06-21,2022-11-13,Motor,17,2021,GBP,GMM,Cancelled
POL04997604,GRP99369,2021-08-15,2022-10-09,Health,14,2021,EUR,GMM,Expired
POL56347812,GRP74414,2023-07-14,2024-11-05,Motor,16,2023,EUR,GMM,Cancelled
POL20956360,GRP00620,2020-11-13,2022-04-07,Property,17,2020,USD,GMM,Expired
POL90965951,GRP75651,2020-02-10,2020-11-06,Health,9,2020,GBP,GMM,Cancelled
POL81081399,GRP63451,2018-02-06,2020-10-23,Health,33,2018,USD,GMM,Active
POL74486658,GRP71116,2022-11-12,2025-01-30,Property,27,2022,EUR,PAA,Active
POL90274516,GRP70581,2018-05-11,2020-11-26,Life,31,2018,EUR,GMM,Active
POL37842997,GRP19593,2022-03-30,2024-12-14,Property,33,2022,USD,PAA,Cancelled
POL18279083,GRP25611,2025-12-25,2028-12-09,Property,36,2025,EUR,PAA,Active
POL23912016,GRP75297,2023-06-24,2026-03-10,Property,33,2023,GBP,GMM,Expired
POL74436564,GRP54803,2021-11-24,2023-10-15,Health,23,2021,GBP,GMM,Active
POL78129892,GRP59025,2023-09-15,2025-02-06,Motor,17,2023,USD,PAA,Expired
POL90439014,GRP07862,2024-06-16,2026-07-06,Property,25,2024,GBP,GMM,Expired
POL44891482,GRP60813,2024-12-09,2025-07-07,Property,7,2024,GBP,PAA,Expired
POL89044824,GRP49592,2019-11-13,2022-06-30,Motor,32,2019,GBP,GMM,Active
POL44631330,GRP02351,2023-08-29,2024-11-21,Property,15,2023,USD,PAA,Cancelled
POL67116302,GRP22236,2021-06-06,2022-07-01,Health,13,2021,USD,GMM,Active
POL58919142,GRP49905,2022-09-23,2025-09-07,Health,36,2022,USD,GMM,Cancelled
POL91258415,GRP55792,2018-12-15,2020-07-07,Property,19,2018,GBP,PAA,Cancelled
POL35219875,GRP86386,2024-09-28,2027-06-15,Property,33,2024,USD,GMM,Active
POL08893402,GRP03373,2022-03-04,2024-03-23,Motor,25,2022,USD,PAA,Cancelled
POL04399070,GRP52275,2019-07-06,2021-06-25,Property,24,2019,GBP,GMM,Active
POL55741857,GRP94087,2025-09-27,2026-10-22,Property,13,2025,GBP,GMM,Cancelled
POL63697707,GRP24079,2023-10-06,2025-01-28,Health,16,2023,EUR,GMM,Expired
POL83344074,GRP43098,2024-05-21,2026-02-10,Property,21,2024,USD,GMM,Expired
POL68403216,GRP06884,2019-02-24,2020-09-16,Life,19,2019,EUR,GMM,Cancelled
POL47985724,GRP29964,2022-10-23,2024-12-11,Health,26,2022,USD,PAA,Cancelled
POL17203020,GRP66326,2018-05-11,2020-01-01,Health,20,2018,EUR,GMM,Expired
POL13651726,GRP66550,2024-02-07,2025-12-28,Health,23,2024,EUR,GMM,Active
POL29102488,GRP53575,2025-10-17,2027-11-06,Motor,25,2025,EUR,PAA,Cancelled
POL57904860,GRP33449,2021-02-04,2021-10-02,Life,8,2021,GBP,PAA,Cancelled
POL89781740,GRP96921,2024-03-01,2027-01-15,Property,35,2024,EUR,PAA,Cancelled
POL55640981,GRP80554,2025-11-26,2027-02-19,Motor,15,2025,USD,PAA,Cancelled
POL38929718,GRP13838,2021-07-11,2024-01-27,Motor,31,2021,USD,GMM,Active
POL75451099,GRP39554,2018-12-14,2020-06-06,Property,18,2018,GBP,PAA,Cancelled
POL45086542,GRP65967,2019-08-16,2020-07-11,Life,11,2019,USD,PAA,Expired
POL20492958,GRP84369,2025-05-22,2026-03-18,Property,10,2025,GBP,PAA,Active
POL37508501,GRP91667,2020-02-28,2020-08-26,Health,6,2020,GBP,PAA,Active
POL71805862,GRP46699,2018-12-10,2021-08-26,Motor,33,2018,USD,GMM,Active
POL81968617,GRP65195,2022-07-19,2024-08-07,Health,25,2022,GBP,GMM,Active
POL19536407,GRP93531,2025-03-21,2027-06-09,Motor,27,2025,EUR,GMM,Cancelled
POL05088765,GRP77285,2019-03-10,2021-06-27,Property,28,2019,EUR,PAA,Cancelled
POL07063839,GRP02505,2023-07-27,2025-09-14,Motor,26,2023,EUR,PAA,Expired
POL98911470,GRP22093,2022-08-02,2024-10-20,Life,27,2022,USD,GMM,Active
POL60739247,GRP77539,2020-04-08,2022-02-27,Property,23,2020,GBP,PAA,Cancelled
POL43454954,GRP26257,2023-04-21,2024-10-12,Property,18,2023,USD,PAA,Expired
POL29346854,GRP79118,2022-07-27,2023-09-20,Health,14,2022,GBP,PAA,Cancelled
POL04144307,GRP20924,2021-12-01,2022-12-26,Motor,13,2021,USD,GMM,Expired
POL54063830,GRP12927,2018-02-26,2018-10-24,Life,8,2018,EUR,GMM,Expired
POL38312521,GRP82325,2018-03-13,2020-02-01,Life,23,2018,USD,PAA,Expired
POL36836068,GRP35113,2024-07-15,2025-07-10,Property,12,2024,EUR,PAA,Cancelled
POL37275304,GRP17613,2025-03-06,2027-12-21,Life,34,2025,EUR,GMM,Active
POL01300888,GRP66950,2018-03-26,2021-01-09,Life,34,2018,USD,PAA,Expired
POL22576486,GRP32079,2021-02-20,2024-01-06,Motor,35,2021,GBP,GMM,Cancelled
POL38345777,GRP38308,2019-04-04,2021-01-23,Life,22,2019,EUR,PAA,Active
POL42744190,GRP99416,2020-05-09,2021-08-02,Property,15,2020,EUR,GMM,Cancelled
POL07449457,GRP52573,2019-12-06,2021-02-28,Property,15,2019,GBP,PAA,Active
POL46695916,GRP67498,2024-04-01,2024-09-28,Motor,6,2024,EUR,PAA,Expired
POL69892573,GRP91288,2020-03-23,2021-01-17,Life,10,2020,GBP,GMM,Expired
POL70388706,GRP15509,2019-08-31,2020-11-23,Motor,15,2019,USD,GMM,Expired
POL62334089,GRP75273,2025-10-11,2028-07-27,Health,34,2025,GBP,GMM,Cancelled
POL07610306,GRP27398,2024-01-24,2026-10-10,Health,33,2024,EUR,GMM,Active
POL05424709,GRP00309,2024-07-29,2025-03-26,Life,8,2024,GBP,GMM,Active
POL64250056,GRP49455,2025-05-03,2028-02-17,Health,34,2025,GBP,PAA,Expired
POL80733177,GRP32751,2023-02-02,2023-11-29,Motor,10,2023,GBP,GMM,Expired
POL48896883,GRP61903,2023-02-13,2024-04-08,Property,14,2023,USD,PAA,Cancelled
POL57600332,GRP03321,2023-02-11,2024-05-06,Health,15,2023,GBP,PAA,Expired
POL18339883,GRP64965,2018-03-21,2019-01-15,Health,10,2018,GBP,GMM,Expired
POL14371309,GRP64106,2023-01-23,2024-02-17,Health,13,2023,GBP,GMM,Active
POL28928764,GRP70776,2025-01-11,2026-05-06,Motor,16,2025,GBP,PAA,Cancelled
POL26708025,GRP84864,2019-07-20,2020-11-11,Health,16,2019,USD,GMM,Expired
POL05416549,GRP59434,2024-11-03,2026-09-24,Motor,23,2024,GBP,PAA,Expired
POL99702898,GRP74017,2023-01-22,2025-01-11,Property,24,2023,EUR,PAA,Active
POL92409517,GRP49126,2024-11-03,2026-02-26,Health,16,2024,EUR,PAA,Cancelled
POL41819721,GRP31411,2023-05-02,2023-11-28,Life,7,2023,EUR,PAA,Cancelled
POL50324372,GRP09840,2021-01-16,2024-01-01,Property,36,2021,GBP,GMM,Active
POL85760058,GRP07655,2023-09-22,2026-08-07,Motor,35,2023,GBP,PAA,Active
POL39803119,GRP09624,2019-04-17,2021-10-03,Life,30,2019,EUR,PAA,Expired
POL94842172,GRP93834,2020-09-27,2021-08-23,Health,11,2020,GBP,PAA,Expired
POL07000489,GRP65608,2019-09-07,2021-06-28,Health,22,2019,USD,GMM,Active
POL92158580,GRP07968,2018-11-14,2019-05-13,Property,6,2018,GBP,PAA,Active
POL02836348,GRP51170,2022-12-24,2024-06-16,Property,18,2022,USD,GMM,Expired
POL13796995,GRP49303,2025-11-15,2026-05-14,Motor,6,2025,EUR,GMM,Active
POL86682224,GRP93539,2020-09-06,2023-06-23,Motor,34,2020,EUR,PAA,Active
POL55956073,GRP34550,2020-07-01,2021-08-25,Life,14,2020,GBP,PAA,Cancelled
POL60036416,GRP47804,2023-10-22,2025-09-11,Motor,23,2023,GBP,PAA,Active
POL01425157,GRP49316,2021-05-23,2023-01-13,Health,20,2021,EUR,PAA,Expired
POL24215117,GRP76229,2021-05-29,2022-07-23,Health,14,2021,EUR,GMM,Expired
POL86403695,GRP94558,2018-06-20,2021-06-04,Property,36,2018,USD,PAA,Cancelled
POL18981318,GRP07687,2023-09-24,2025-11-12,Health,26,2023,USD,PAA,Cancelled
POL65973718,GRP35702,2021-02-10,2021-08-09,Motor,6,2021,GBP,PAA,Cancelled
POL55578251,GRP25262,2024-02-25,2027-01-10,Motor,35,2024,GBP,PAA,Cancelled
POL31148593,GRP52067,2021-07-05,2023-01-26,Property,19,2021,USD,PAA,Cancelled
POL47634472,GRP08243,2022-11-20,2023-05-19,Property,6,2022,EUR,PAA,Cancelled
POL20224800,GRP35720,2023-07-15,2025-12-31,Property,30,2023,GBP,PAA,Cancelled
POL80732869,GRP03295,2021-03-03,2021-08-30,Property,6,2021,USD,GMM,Active
POL63707833,GRP81813,2023-04-08,2024-09-29,Health,18,2023,EUR,GMM,Active
POL58886406,GRP17806,2024-11-27,2027-07-15,Motor,32,2024,GBP,GMM,Expired
POL98173976,GRP00332,2019-10-13,2021-02-04,Property,16,2019,GBP,GMM,Expired
POL15560971,GRP96712,2019-08-19,2021-11-06,Life,27,2019,USD,PAA,Active
POL53003260,GRP64348,2019-04-21,2021-04-10,Property,24,2019,EUR,PAA,Expired
POL50748781,GRP64470,2022-12-29,2024-05-22,Life,17,2022,USD,PAA,Expired
POL91539361,GRP68571,2018-02-22,2018-10-20,Property,8,2018,GBP,PAA,Cancelled
POL70008593,GRP93640,2023-08-06,2026-01-22,Health,30,2023,GBP,PAA,Active
POL67507559,GRP21310,2022-02-13,2024-02-03,Property,24,2022,EUR,PAA,Active
POL51888554,GRP94742,2021-09-25,2024-02-12,Property,29,2021,EUR,PAA,Cancelled
POL28996933,GRP57089,2022-10-28,2024-01-21,Motor,15,2022,EUR,GMM,Cancelled
POL29923250,GRP39418,2022-09-08,2023-04-06,Health,7,2022,EUR,PAA,Cancelled
POL02193478,GRP19599,2024-07-15,2025-09-08,Health,14,2024,EUR,GMM,Active
POL47955006,GRP18259,2019-05-29,2021-01-18,Life,20,2019,GBP,PAA,Active
POL18511454,GRP01682,2021-06-27,2024-06-11,Life,36,2021,EUR,GMM,Expired
POL59054155,GRP82097,2020-04-20,2021-03-16,Health,11,2020,GBP,GMM,Expired
POL23601282,GRP79680,2024-12-21,2026-06-14,Motor,18,2024,USD,GMM,Cancelled
POL41282156,GRP06801,2021-09-23,2023-05-16,Property,20,2021,USD,PAA,Expired
POL54468596,GRP58243,2018-06-13,2019-03-10,Life,9,2018,EUR,GMM,Active
POL84257937,GRP97823,2019-03-05,2020-03-29,Health,13,2019,GBP,GMM,Cancelled
POL75154235,GRP81779,2024-03-28,2026-04-17,Property,25,2024,GBP,PAA,Active
POL92401495,GRP04933,2024-11-19,2025-12-14,Life,13,2024,USD,GMM,Active
POL39861013,GRP21049,2022-08-03,2025-07-18,Property,36,2022,USD,GMM,Active
POL16677358,GRP61525,2020-03-03,2022-11-18,Motor,33,2020,USD,PAA,Expired
POL78430317,GRP76895,2018-04-15,2020-10-31,Life,31,2018,EUR,GMM,Cancelled
POL26455615,GRP98331,2019-02-21,2021-02-10,Health,24,2019,GBP,GMM,Expired
POL31388815,GRP37095,2019-08-25,2020-05-21,Health,9,2019,USD,PAA,Active
POL34175371,GRP29988,2021-12-09,2023-04-03,Life,16,2021,USD,GMM,Active
POL26515331,GRP43480,2018-06-09,2020-02-29,Motor,21,2018,USD,PAA,Cancelled
POL98080573,GRP36704,2019-08-24,2021-09-12,Motor,25,2019,GBP,GMM,Expired
POL94119433,GRP97349,2021-05-19,2023-12-05,Property,31,2021,USD,PAA,Cancelled
POL04752558,GRP03525,2020-11-21,2023-02-09,Life,27,2020,USD,PAA,Cancelled
POL09417907,GRP06176,2021-02-24,2021-11-21,Life,9,2021,EUR,GMM,Cancelled
POL99257438,GRP84969,2018-12-07,2020-12-26,Property,25,2018,GBP,GMM,Expired
POL10199581,GRP27193,2020-06-02,2021-08-26,Motor,15,2020,USD,GMM,Cancelled
POL69104496,GRP11850,2024-01-28,2024-11-23,Health,10,2024,USD,GMM,Active
POL03375034,GRP81906,2023-06-07,2026-01-22,Health,32,2023,EUR,PAA,Cancelled
POL05035922,GRP23859,2022-10-18,2024-02-10,Life,16,2022,GBP,PAA,Cancelled
POL50733625,GRP26670,2019-08-18,2020-12-10,Motor,16,2019,USD,GMM,Active
POL31564942,GRP56574,2018-08-17,2020-01-09,Life,17,2018,GBP,PAA,Active
POL39278930,GRP89100,2018-05-01,2020-11-16,Property,31,2018,EUR,PAA,Active
POL11158365,GRP28691,2020-11-05,2021-07-03,Health,8,2020,GBP,GMM,Active
POL59624697,GRP39561,2025-06-19,2026-11-11,Life,17,2025,EUR,GMM,Active
POL95930215,GRP00039,2023-05-31,2024-01-26,Property,8,2023,EUR,GMM,Active
POL15112055,GRP35570,2022-02-23,2023-05-19,Motor,15,2022,USD,PAA,Cancelled
POL88556629,GRP51908,2022-04-19,2023-06-13,Motor,14,2022,EUR,PAA,Active
