id,workStreamID,name,description,startDate,endDate,budgetAllocated,projectID
ws_1621,WS-6621,Workstream_1621_Nice,Whatever address group nature market to administration old eat reduce administration.,2024-06-20T03:49:44,2024-12-04T03:49:44,1203795.44,proj_17
ws_1622,WS-6622,Workstream_1622_Could,Serious old message authority husband rich concern.,2024-09-26T03:49:44,2025-03-27T03:49:44,2523676.93,proj_17
ws_1623,WS-6623,Workstream_1623_Education,Per task despite understand community true quite whose number.,2024-04-17T03:49:44,2024-08-22T03:49:44,2847746.07,proj_17
ws_1624,WS-6624,Workstream_1624_Of,Continue will power require but.,2024-07-12T03:49:44,2025-01-14T03:49:44,2616751.62,proj_17
ws_1625,WS-6625,Workstream_1625_After,Central value country heart easy partner term able cultural develop.,2024-06-17T03:49:44,2024-12-28T03:49:44,2948096.89,proj_17
ws_1626,WS-6626,Workstream_1626_Physical,Shake want administration owner keep though professional summer.,2024-05-24T03:49:44,2024-10-09T03:49:44,2304781.31,proj_17
ws_1627,WS-6627,Workstream_1627_Describe,Place relationship American affect total where scene teacher before.,2024-03-18T03:49:44,2024-06-02T03:49:44,2143712.54,proj_17
ws_1628,WS-6628,Workstream_1628_Reality,Father share attorney soon guy prevent their.,2024-02-21T03:49:44,2024-07-09T03:49:44,2067232.68,proj_17
ws_1629,WS-6629,Workstream_1629_Contain,Current live onto method need different surface.,2024-02-25T03:49:44,2024-06-08T03:49:44,2898636.59,proj_17
ws_1630,WS-6630,Workstream_1630_Blue,Share true decade near off.,2024-10-18T03:49:44,2025-03-16T03:49:44,3813435.6,proj_17
ws_1631,WS-6631,Workstream_1631_Stock,Year hit indeed outside themselves second response prove grow.,2024-11-20T03:49:44,2025-03-21T03:49:44,4042946.53,proj_17
ws_1632,WS-6632,Workstream_1632_Condition,Full glass case consumer idea.,2024-11-18T03:49:44,2025-05-13T03:49:44,1742670.92,proj_17
ws_1633,WS-6633,Workstream_1633_Science,Design green police finally artist.,2024-06-04T03:49:44,2024-12-08T03:49:44,2716287.68,proj_17
ws_1634,WS-6634,Workstream_1634_Interesting,Politics cause thing address media message nation much chair way.,2024-10-12T03:49:44,2025-02-14T03:49:44,581452.51,proj_17
ws_1635,WS-6635,Workstream_1635_Smile,Over office smile particular inside attack.,2024-10-05T03:49:44,2025-01-03T03:49:44,960278.51,proj_17
ws_1636,WS-6636,Workstream_1636_Money,Drop less serious white fund.,2024-07-15T03:49:44,2024-12-30T03:49:44,3276487.6,proj_17
ws_1637,WS-6637,Workstream_1637_Either,Son front camera star television even parent bed voice everyone seven.,2024-07-24T03:49:44,2025-01-18T03:49:44,1396494.47,proj_17
ws_1638,WS-6638,Workstream_1638_Computer,Interesting provide seek traditional across.,2024-11-01T03:49:44,2025-04-09T03:49:44,3865156.89,proj_17
ws_1639,WS-6639,Workstream_1639_Read,Prove music light trip growth score.,2024-03-27T03:49:44,2024-07-12T03:49:44,3000569.58,proj_17
ws_1640,WS-6640,Workstream_1640_Race,Opportunity heart mind fine whose continue guy.,2024-09-22T03:49:44,2025-02-03T03:49:44,1599010.8,proj_17
ws_1641,WS-6641,Workstream_1641_Dog,Arrive this beat value top miss add fill big.,2024-11-26T03:49:44,2025-02-18T03:49:44,663860.01,proj_17
ws_1642,WS-6642,Workstream_1642_Huge,Of rather environment capital include media than least.,2024-10-25T03:49:44,2025-01-11T03:49:44,4668894.32,proj_17
ws_1643,WS-6643,Workstream_1643_Guess,Law force military total change.,2024-03-25T03:49:44,2024-07-26T03:49:44,767437.85,proj_17
ws_1644,WS-6644,Workstream_1644_Parent,Off former discussion make.,2024-10-25T03:49:44,2025-01-01T03:49:44,3893216.9,proj_17
ws_1645,WS-6645,Workstream_1645_Respond,Tend stock everyone beyond oil.,2024-11-14T03:49:44,2025-02-15T03:49:44,1078755.01,proj_17
ws_1646,WS-6646,Workstream_1646_Wish,Room music young because open research measure firm base whether.,2024-06-29T03:49:44,2024-08-29T03:49:44,1342999.58,proj_17
ws_1647,WS-6647,Workstream_1647_Audience,Imagine everything surface tonight.,2024-06-20T03:49:44,2024-12-14T03:49:44,2470989.01,proj_17
ws_1648,WS-6648,Workstream_1648_Window,Very box relationship clear end capital social carry.,2024-02-08T03:49:44,2024-06-26T03:49:44,3055304.05,proj_17
ws_1649,WS-6649,Workstream_1649_Own,Indicate stop fly term effort ahead dinner discussion.,2024-03-05T03:49:44,2024-08-24T03:49:44,3037976.78,proj_17
ws_1650,WS-6650,Workstream_1650_Product,Black property question growth common me.,2024-04-04T03:49:44,2024-09-28T03:49:44,4370484.96,proj_17
ws_1651,WS-6651,Workstream_1651_Line,Other citizen let whether rate return all want.,2024-05-20T03:49:44,2024-08-17T03:49:44,1216923.55,proj_17
ws_1652,WS-6652,Workstream_1652_Allow,Mouth old box movie entire thought career suffer fall hope.,2024-05-31T03:49:44,2024-10-06T03:49:44,3456099.75,proj_17
ws_1653,WS-6653,Workstream_1653_Movement,Spend share shoulder book actually laugh result weight machine change.,2024-10-29T03:49:44,2025-04-20T03:49:44,1794052.82,proj_17
ws_1654,WS-6654,Workstream_1654_Language,Wind bad Congress exist fear scene total.,2024-03-14T03:49:44,2024-05-16T03:49:44,3161993.62,proj_17
ws_1655,WS-6655,Workstream_1655_Each,Party argue compare become assume off.,2024-07-19T03:49:44,2024-10-04T03:49:44,3110450.4,proj_17
ws_1656,WS-6656,Workstream_1656_Movement,Make respond range also enjoy suggest physical effort.,2024-10-02T03:49:44,2024-12-08T03:49:44,1411430.68,proj_17
ws_1657,WS-6657,Workstream_1657_Officer,Line history yourself article apply kind treatment.,2024-10-10T03:49:44,2025-03-09T03:49:44,557864.7,proj_17
ws_1658,WS-6658,Workstream_1658_Happen,Song call into throughout seven already establish father would.,2024-04-27T03:49:44,2024-07-23T03:49:44,2833155.84,proj_17
ws_1659,WS-6659,Workstream_1659_Item,Identify without spring most again edge rise.,2024-10-28T03:49:44,2025-03-10T03:49:44,3406842.15,proj_17
ws_1660,WS-6660,Workstream_1660_Discuss,Loss morning onto stage boy involve build room discover yeah.,2024-11-07T03:49:44,2025-04-17T03:49:44,2098184.76,proj_17
ws_1661,WS-6661,Workstream_1661_Painting,Field us degree agent yard leave new my gas.,2024-02-26T03:49:44,2024-08-05T03:49:44,4460954.1,proj_17
ws_1662,WS-6662,Workstream_1662_Instead,Wrong until brother job college modern.,2024-05-12T03:49:44,2024-09-12T03:49:44,661973.57,proj_17
ws_1663,WS-6663,Workstream_1663_Stuff,Change popular situation energy.,2024-06-02T03:49:44,2024-12-17T03:49:44,2016546.62,proj_17
ws_1664,WS-6664,Workstream_1664_Serious,Court fly under pass if age six detail area.,2024-10-03T03:49:44,2025-01-10T03:49:44,4377506.59,proj_17
ws_1665,WS-6665,Workstream_1665_General,Body range ball next though write identify material grow space.,2024-11-26T03:49:44,2025-05-23T03:49:44,1447074.82,proj_17
ws_1666,WS-6666,Workstream_1666_Myself,Owner discover outside head treatment offer politics each.,2024-10-22T03:49:44,2025-03-13T03:49:44,1880790.01,proj_17
ws_1667,WS-6667,Workstream_1667_View,Rather especially success peace something.,2024-04-26T03:49:44,2024-10-20T03:49:44,2107962.8,proj_17
ws_1668,WS-6668,Workstream_1668_Assume,Building eat mother close tax.,2024-05-29T03:49:44,2024-10-17T03:49:44,4902615.89,proj_17
ws_1669,WS-6669,Workstream_1669_Simply,Though budget hold note sense up case staff lead team.,2024-05-23T03:49:44,2024-07-22T03:49:44,4762039.94,proj_17
ws_1670,WS-6670,Workstream_1670_Theory,Pretty finish how first sometimes indeed learn.,2024-08-06T03:49:44,2024-11-19T03:49:44,1569509.32,proj_17
ws_1671,WS-6671,Workstream_1671_Learn,Bar democratic art chance drug many.,2024-04-24T03:49:44,2024-07-23T03:49:44,3539434.08,proj_17
ws_1672,WS-6672,Workstream_1672_Whole,Impact despite student not some store economic recently left any.,2024-06-10T03:49:44,2024-12-22T03:49:44,1131721.8,proj_17
ws_1673,WS-6673,Workstream_1673_Conference,Finish sort year interest live image able discover.,2024-03-03T03:49:44,2024-07-25T03:49:44,2213494.36,proj_17
ws_1674,WS-6674,Workstream_1674_Director,Success four agent beyond we relationship.,2024-04-19T03:49:44,2024-08-12T03:49:44,1136031.64,proj_17
ws_1675,WS-6675,Workstream_1675_Community,Protect power child star cup once director.,2024-11-18T03:49:44,2025-03-14T03:49:44,3014858.44,proj_17
ws_1676,WS-6676,Workstream_1676_Alone,Material value worry idea where.,2024-09-12T03:49:44,2025-02-18T03:49:44,2635554.9,proj_17
ws_1677,WS-6677,Workstream_1677_Over,Since defense wall few agent better line better live.,2024-10-21T03:49:44,2025-04-24T03:49:44,2273555.49,proj_17
ws_1678,WS-6678,Workstream_1678_Concern,Mother style system choose event generation condition bit all north reflect.,2024-07-13T03:49:44,2024-11-02T03:49:44,2239013.97,proj_17
ws_1679,WS-6679,Workstream_1679_Matter,Fine shoulder difficult answer article beyond participant impact.,2024-05-18T03:49:44,2024-08-02T03:49:44,3549724.06,proj_17
ws_1680,WS-6680,Workstream_1680_Meet,Seven why forget stay public program late fine perhaps describe.,2024-09-20T03:49:44,2025-02-24T03:49:44,1130984.48,proj_17
ws_1681,WS-6681,Workstream_1681_Long,Star ball single officer throw must surface fund catch.,2024-05-10T03:49:44,2024-08-05T03:49:44,4042843.67,proj_17
ws_1682,WS-6682,Workstream_1682_Understand,True research political chair challenge.,2024-10-28T03:49:44,2025-05-10T03:49:44,4472066.17,proj_17
ws_1683,WS-6683,Workstream_1683_Leave,Direction service unit forget home we quite tell.,2024-07-06T03:49:44,2024-09-17T03:49:44,1508651.29,proj_17
ws_1684,WS-6684,Workstream_1684_Whom,Hair such along understand may.,2024-02-09T03:49:44,2024-08-01T03:49:44,3027705.33,proj_17
ws_1685,WS-6685,Workstream_1685_Management,Wind huge record somebody year.,2024-05-30T03:49:44,2024-10-29T03:49:44,2800092.83,proj_17
ws_1686,WS-6686,Workstream_1686_Week,Bag chance large yard indicate four travel plan.,2024-08-10T03:49:44,2024-12-23T03:49:44,1574043.11,proj_17
ws_1687,WS-6687,Workstream_1687_Big,Against apply money president her music choose attack.,2024-08-20T03:49:44,2024-11-25T03:49:44,4066997.63,proj_17
ws_1688,WS-6688,Workstream_1688_Often,Total certain hold traditional management open memory industry concern.,2024-06-14T03:49:44,2024-10-02T03:49:44,3825146.9,proj_17
ws_1689,WS-6689,Workstream_1689_Agent,Keep along Mrs two meeting strategy.,2024-09-02T03:49:44,2025-02-06T03:49:44,713995.31,proj_17
ws_1690,WS-6690,Workstream_1690_His,Thought prove along daughter pay law race group.,2024-11-17T03:49:44,2025-02-01T03:49:44,3730975.85,proj_17
ws_1691,WS-6691,Workstream_1691_Education,Owner design score question treat they land.,2024-03-05T03:49:44,2024-09-13T03:49:44,979597.85,proj_17
ws_1692,WS-6692,Workstream_1692_Dream,Hope decide open stop never film I apply.,2024-10-22T03:49:44,2025-04-22T03:49:44,692989.21,proj_17
ws_1693,WS-6693,Workstream_1693_Industry,Thing mission clearly east drop argue seek stuff statement.,2024-04-27T03:49:44,2024-07-23T03:49:44,4997696.21,proj_17
ws_1694,WS-6694,Workstream_1694_Some,Board attention option fall customer.,2023-09-05T17:18:51,2023-11-19T17:18:51,1379436.08,proj_18
ws_1695,WS-6695,Workstream_1695_Establish,Might everybody hand mother between.,2023-05-08T17:18:51,2023-07-27T17:18:51,2778013.41,proj_18
ws_1696,WS-6696,Workstream_1696_Very,Market wonder before shoulder end media.,2023-12-19T17:18:51,2024-06-28T17:18:51,774470.04,proj_18
ws_1697,WS-6697,Workstream_1697_Cell,Pm season though significant thank current court recent season.,2023-08-26T17:18:51,2024-02-16T17:18:51,576765.51,proj_18
ws_1698,WS-6698,Workstream_1698_Rise,Enter fight show paper of want.,2023-07-28T17:18:51,2023-10-13T17:18:51,1652267.14,proj_18
ws_1699,WS-6699,Workstream_1699_Public,Unit charge morning story establish shoulder.,2023-10-29T17:18:51,2024-03-13T17:18:51,4544588.81,proj_18
ws_1700,WS-6700,Workstream_1700_Wish,Minute book campaign start arm.,2023-05-21T17:18:51,2023-09-01T17:18:51,1793794.88,proj_18
ws_1701,WS-6701,Workstream_1701_Give,Site imagine unit recent gas protect direction.,2023-12-09T17:18:51,2024-05-20T17:18:51,1007275.63,proj_18
ws_1702,WS-6702,Workstream_1702_At,Learn respond little themselves easy candidate skill plant and.,2023-09-28T17:18:51,2024-03-07T17:18:51,3683279.96,proj_18
ws_1703,WS-6703,Workstream_1703_Political,Popular computer order short once raise fish begin.,2023-08-21T17:18:51,2024-01-15T17:18:51,1950156.36,proj_18
ws_1704,WS-6704,Workstream_1704_Over,Owner summer week inside.,2023-12-30T17:18:51,2024-03-27T17:18:51,998417.14,proj_18
ws_1705,WS-6705,Workstream_1705_Time,Term her attention seem head particular one among.,2023-07-11T17:18:51,2023-11-11T17:18:51,2424991.84,proj_18
ws_1706,WS-6706,Workstream_1706_Member,Yes majority plan Democrat arrive school big that term.,2023-04-24T17:18:51,2023-10-24T17:18:51,4668720.9,proj_18
ws_1707,WS-6707,Workstream_1707_Customer,Idea bag allow take seven off special add.,2023-08-04T17:18:51,2023-12-27T17:18:51,4104745.37,proj_18
ws_1708,WS-6708,Workstream_1708_Former,Nothing themselves choose order brother move per.,2023-12-11T17:18:51,2024-05-18T17:18:51,1948059.3,proj_18
ws_1709,WS-6709,Workstream_1709_Mother,Determine born really total clear note current.,2023-10-16T17:18:51,2024-01-04T17:18:51,2282726.11,proj_18
ws_1710,WS-6710,Workstream_1710_Fact,Into stop brother long culture create.,2023-10-26T17:18:51,2024-03-03T17:18:51,3086002.47,proj_18
ws_1711,WS-6711,Workstream_1711_Hear,Town operation mission for church senior remain woman safe.,2023-07-07T17:18:51,2023-10-18T17:18:51,2062492.73,proj_18
ws_1712,WS-6712,Workstream_1712_Major,We career personal everything.,2023-09-06T17:18:51,2023-12-25T17:18:51,1364743.66,proj_18
ws_1713,WS-6713,Workstream_1713_Green,Special town pass medical machine.,2023-09-23T17:18:51,2024-04-03T17:18:51,2138159.04,proj_18
ws_1714,WS-6714,Workstream_1714_Away,Window present example value yard notice great allow.,2023-12-22T17:18:51,2024-05-17T17:18:51,2324054.83,proj_18
ws_1715,WS-6715,Workstream_1715_Continue,Door forward billion growth produce popular add billion drive brother.,2023-10-04T17:18:51,2023-12-17T17:18:51,4038177.98,proj_18
ws_1716,WS-6716,Workstream_1716_Suffer,Standard former also politics six wide writer leader vote daughter.,2023-11-23T17:18:51,2024-05-21T17:18:51,664547.1,proj_18
ws_1717,WS-6717,Workstream_1717_Amount,Their foot research religious point him sure Democrat court hot.,2023-06-16T17:18:51,2023-09-19T17:18:51,2368904.57,proj_18
ws_1718,WS-6718,Workstream_1718_Stand,Look eat just room room.,2023-06-05T17:18:51,2023-12-20T17:18:51,1531070.25,proj_18
ws_1719,WS-6719,Workstream_1719_Take,Modern page catch music sport like nor.,2023-10-16T17:18:51,2024-02-06T17:18:51,2885927.92,proj_18
ws_1720,WS-6720,Workstream_1720_Energy,Relationship as important later.,2023-10-18T17:18:51,2024-02-09T17:18:51,1511150.94,proj_18
ws_1721,WS-6721,Workstream_1721_Resource,Little exactly data entire car must cultural nice.,2023-11-10T17:18:51,2024-03-27T17:18:51,1899349.01,proj_18
ws_1722,WS-6722,Workstream_1722_Kid,Still itself hair look traditional involve cost anyone.,2023-07-18T17:18:51,2023-10-11T17:18:51,3083203.47,proj_18
ws_1723,WS-6723,Workstream_1723_Break,Wish computer hand point use guy detail station.,2023-07-17T17:18:51,2023-09-18T17:18:51,4211530.13,proj_18
ws_1724,WS-6724,Workstream_1724_Most,Put tell tend between evening artist race number bad.,2023-10-23T17:18:51,2024-02-01T17:18:51,2415711.19,proj_18
ws_1725,WS-6725,Workstream_1725_Certain,Least TV similar himself without audience investment.,2023-05-17T17:18:51,2023-10-27T17:18:51,1925388.75,proj_18
ws_1726,WS-6726,Workstream_1726_Current,Must perform thing first itself.,2023-06-06T17:18:51,2023-08-12T17:18:51,3993677.7,proj_18
ws_1727,WS-6727,Workstream_1727_Million,Nature various address out least movie both whose.,2023-05-06T17:18:51,2023-09-29T17:18:51,3487632.02,proj_18
ws_1728,WS-6728,Workstream_1728_Once,Listen set open realize person enter scientist million which back ok.,2023-10-01T17:18:51,2024-01-11T17:18:51,4804642.82,proj_18
ws_1729,WS-6729,Workstream_1729_Hot,Room teacher adult hard guess fall without.,2023-12-09T17:18:51,2024-06-12T17:18:51,3190022.73,proj_18
ws_1730,WS-6730,Workstream_1730_Enjoy,Play energy well arm she give prove service.,2023-10-10T17:18:51,2024-03-15T17:18:51,4107124.41,proj_18
ws_1731,WS-6731,Workstream_1731_But,Head religious watch who pay thank certain.,2023-05-30T17:18:51,2023-10-28T17:18:51,1291255.34,proj_18
ws_1732,WS-6732,Workstream_1732_Believe,Space record affect itself capital office popular which very quickly material.,2023-09-08T17:18:51,2024-02-14T17:18:51,3299293.61,proj_18
ws_1733,WS-6733,Workstream_1733_Machine,Usually voice glass officer friend charge.,2023-05-20T17:18:51,2023-10-31T17:18:51,3295579.11,proj_18
ws_1734,WS-6734,Workstream_1734_Network,Economic at first civil return.,2023-08-17T17:18:51,2024-02-04T17:18:51,638038.62,proj_18
ws_1735,WS-6735,Workstream_1735_Apply,Toward better often week decide help explain.,2023-12-11T17:18:51,2024-05-26T17:18:51,3938251.54,proj_18
ws_1736,WS-6736,Workstream_1736_Present,List no Republican here push some investment executive day.,2023-08-11T17:18:51,2024-02-22T17:18:51,2235519.89,proj_18
ws_1737,WS-6737,Workstream_1737_Huge,Possible expert material bag program step.,2023-05-23T17:18:51,2023-09-02T17:18:51,1360163.44,proj_18
ws_1738,WS-6738,Workstream_1738_Current,Ever crime from miss lead item career.,2023-11-06T17:18:51,2024-05-07T17:18:51,844003.43,proj_18
ws_1739,WS-6739,Workstream_1739_Reveal,Indicate region huge magazine audience with citizen.,2023-06-03T17:18:51,2023-10-30T17:18:51,2435023.4,proj_18
ws_1740,WS-6740,Workstream_1740_List,Coach success enjoy environment network.,2023-12-28T17:18:51,2024-03-17T17:18:51,2327684.29,proj_18
ws_1741,WS-6741,Workstream_1741_Degree,Yeah certainly within move reason by.,2023-11-09T17:18:51,2024-05-15T17:18:51,4110980.06,proj_18
