market_id,name,sector,region_id,currency_code,five_year_growth_projection,risk_rating,data_source_references
M-aba29b0f,TRA_Brown Inc,TRANSMISSION_DISTRIBUTION,R-4f32dc0d,CAD,8.76,4.38,['Source_smile']
M-3d54d817,TRA_Warren-Har,TRANSMISSION_DISTRIBUTION,R-ad9ae01f,AUD,5.1,9.01,['Source_bring']
M-610ba114,TRA_Taylor-Ram,TRANSMISSION_DISTRIBUTION,R-4b9d37c1,AUD,4.82,4.49,['Source_last']
M-87637196,TRA_Kennedy PL,TRANSMISSION_DISTRIBUTION,R-698357d7,EUR,6.5,9.78,['Source_attention']
M-45cea9f8,"TRA_Gibson, Tu",TRANSMISSION_DISTRIBUTION,R-bc2c6466,USD,7.08,1.54,['Source_deep']
M-1b17cef4,"TRA_Shields, F",TRANSMISSION_DISTRIBUTION,R-698357d7,CAD,4.86,2.54,['Source_expect']
M-35d7e084,TRA_Castillo G,TRANSMISSION_DISTRIBUTION,R-c13a44b5,GBP,6.23,8.11,['Source_west']
M-cf4e2de2,OIL_Smith and ,OIL_GAS,R-8ba7298d,EUR,5.99,5.97,['Source_quite']
M-53f0c93c,TRA_Cruz-Downs,TRANSMISSION_DISTRIBUTION,R-2ad93402,AUD,5.15,9.96,['Source_ok']
M-eb7fbdb9,"TRA_May, Thoma",TRANSMISSION_DISTRIBUTION,R-da641070,CAD,3.15,7.57,['Source_hospital']
M-181dc749,"OIL_Scott, Gar",OIL_GAS,R-a1b58226,EUR,3.61,6.22,['Source_name']
M-7fbc8b53,OIL_Francis-Sm,OIL_GAS,R-768bcade,EUR,9.18,9.08,['Source_our']
M-a0d0ac44,OIL_Allen LLC,OIL_GAS,R-a6e49778,USD,9.92,7.6,['Source_entire']
M-1ac69d9b,TRA_Todd Ltd,TRANSMISSION_DISTRIBUTION,R-5f9794a2,AUD,4.25,8.29,['Source_word']
M-1af47b9a,"OIL_Foley, And",OIL_GAS,R-b279b860,CAD,5.21,1.75,['Source_will']
M-95390446,TRA_Burton PLC,TRANSMISSION_DISTRIBUTION,R-1b1500f2,CAD,9.52,2.19,['Source_about']
M-735dae75,TRA_Benjamin L,TRANSMISSION_DISTRIBUTION,R-c804bdd9,USD,0.65,7.02,['Source_special']
M-708c19e6,"OIL_Carrillo, ",OIL_GAS,R-cb827721,AUD,7.6,1.22,['Source_medical']
M-8832f4d0,TRA_Lopez Ltd,TRANSMISSION_DISTRIBUTION,R-f1b4de7d,EUR,8.8,4.65,['Source_follow']
M-f1e23f88,"OIL_Duran, Kin",OIL_GAS,R-7a4b61d8,CAD,7.19,1.01,['Source_peace']
M-8676ee3f,TRA_Fuller Ltd,TRANSMISSION_DISTRIBUTION,R-87771dcb,GBP,5.54,3.67,['Source_thousand']
M-18497f81,TRA_Cunningham,TRANSMISSION_DISTRIBUTION,R-93dd205b,AUD,5.65,8.15,['Source_probably']
M-a8e3f01f,OIL_Zamora LLC,OIL_GAS,R-3beedbaf,AUD,8.87,7.62,['Source_answer']
M-4c70d5ca,TRA_Kelly-Blak,TRANSMISSION_DISTRIBUTION,R-4d624965,GBP,8.94,2.0,['Source_no']
M-8e4680f8,TRA_Snyder-Jor,TRANSMISSION_DISTRIBUTION,R-fbf0ae1f,USD,3.97,2.58,['Source_or']
M-e040709a,OIL_Norris Inc,OIL_GAS,R-61c8add7,AUD,7.24,2.84,['Source_other']
M-d03a6127,TRA_Hall Inc,TRANSMISSION_DISTRIBUTION,R-9cbab389,USD,6.67,7.64,['Source_democratic']
M-b5b4c737,TRA_Gutierrez-,TRANSMISSION_DISTRIBUTION,R-93dd205b,EUR,7.66,7.85,['Source_baby']
M-f19c3db6,TRA_Becker PLC,TRANSMISSION_DISTRIBUTION,R-6094a8aa,GBP,5.28,4.81,['Source_let']
M-342e52f1,"TRA_Taylor, Ro",TRANSMISSION_DISTRIBUTION,R-5a7b3dc2,GBP,4.8,5.51,['Source_bill']
M-92df5199,TRA_Scott PLC,TRANSMISSION_DISTRIBUTION,R-2e4ef024,AUD,6.94,5.8,['Source_issue']
M-31c54fac,TRA_Esparza Lt,TRANSMISSION_DISTRIBUTION,R-c991cd95,GBP,8.1,9.51,['Source_per']
M-0a84c564,OIL_Orozco-Dav,OIL_GAS,R-60b6b52e,USD,2.29,8.96,['Source_wind']
M-04c6f6b1,TRA_Carr Inc,TRANSMISSION_DISTRIBUTION,R-111aef66,EUR,3.24,9.61,['Source_support']
M-f14ebc9a,TRA_Moody-Herr,TRANSMISSION_DISTRIBUTION,R-406d4edb,USD,7.12,5.47,['Source_professional']
M-262ab64e,TRA_Williams L,TRANSMISSION_DISTRIBUTION,R-4472ec12,USD,3.29,9.73,['Source_factor']
M-1cfbc6a4,"OIL_Jackson, T",OIL_GAS,R-21d59d90,CAD,3.79,4.99,['Source_with']
M-f836efac,TRA_Montoya-Ro,TRANSMISSION_DISTRIBUTION,R-f70e0b68,EUR,1.1,8.85,['Source_its']
M-844d5aa2,OIL_Garcia-Gor,OIL_GAS,R-79df3c01,AUD,6.62,4.71,['Source_drop']
M-c3f389cf,"OIL_Ramirez, S",OIL_GAS,R-c13a44b5,GBP,5.12,6.99,['Source_heavy']
M-3e4940f3,OIL_Hawkins-Ma,OIL_GAS,R-2e545fcf,CAD,4.85,6.11,['Source_single']
M-09a15228,OIL_Hooper PLC,OIL_GAS,R-b43aa403,EUR,8.0,3.04,['Source_against']
M-2f40650a,"OIL_Hill, Jack",OIL_GAS,R-36b8a8d1,USD,1.91,3.56,['Source_sing']
M-d4d6691e,TRA_Oconnor an,TRANSMISSION_DISTRIBUTION,R-5044685e,EUR,7.26,3.57,['Source_their']
M-2dcb313a,TRA_Gonzalez L,TRANSMISSION_DISTRIBUTION,R-64ab90fa,EUR,2.03,2.05,['Source_magazine']
M-598bfbaa,TRA_Stanley an,TRANSMISSION_DISTRIBUTION,R-b61ac128,CAD,2.97,2.66,['Source_present']
M-1a9a1204,OIL_Johnson Lt,OIL_GAS,R-c7f06c74,GBP,9.79,2.33,['Source_while']
M-ae9c4d4a,"TRA_Harris, Bu",TRANSMISSION_DISTRIBUTION,R-6d11c6c3,EUR,5.57,2.09,['Source_firm']
M-8fd68d1d,"TRA_Reynolds, ",TRANSMISSION_DISTRIBUTION,R-e53e6e32,CAD,7.8,9.53,['Source_cold']
M-a6479d68,TRA_Gray-Jacks,TRANSMISSION_DISTRIBUTION,R-f3feb2b6,USD,9.72,5.92,['Source_already']
M-eb82264d,"TRA_Thompson, ",TRANSMISSION_DISTRIBUTION,R-699a0332,GBP,5.0,3.61,['Source_become']
M-63f2dbc8,OIL_Lewis and ,OIL_GAS,R-12f51596,AUD,6.84,8.2,['Source_just']
M-8727931b,OIL_Hamilton L,OIL_GAS,R-8dfa8b30,CAD,3.72,2.01,['Source_tax']
M-784f3ea6,OIL_Adams PLC,OIL_GAS,R-0cb43b16,EUR,6.94,2.05,['Source_sell']
M-88915083,TRA_Stephenson,TRANSMISSION_DISTRIBUTION,R-e53e6e32,EUR,4.74,1.83,['Source_perhaps']
M-d92ab864,"OIL_Joyce, Mer",OIL_GAS,R-4d624965,EUR,6.04,3.0,['Source_phone']
M-66dc6bfe,"OIL_Guerrero, ",OIL_GAS,R-dbd85730,EUR,0.71,5.85,['Source_consider']
M-f3e2a8d9,"OIL_Copeland, ",OIL_GAS,R-f45f79b2,USD,9.77,4.55,['Source_police']
M-de03e5f4,TRA_Howe Inc,TRANSMISSION_DISTRIBUTION,R-eb51f75d,AUD,5.36,1.5,['Source_deal']
M-1fe3af46,TRA_Phillips-B,TRANSMISSION_DISTRIBUTION,R-92391289,EUR,7.3,4.85,['Source_make']
M-55dbd2f5,TRA_Baxter Inc,TRANSMISSION_DISTRIBUTION,R-b8d87ed4,GBP,3.78,3.77,['Source_style']
M-f95d2d90,"OIL_Martinez, ",OIL_GAS,R-f45f79b2,USD,2.55,8.99,['Source_none']
M-f4e69d5a,OIL_Castro Gro,OIL_GAS,R-0385dc74,CAD,3.24,8.25,['Source_where']
M-0c0c34ce,"OIL_Carpenter,",OIL_GAS,R-11259ce2,CAD,1.83,6.28,['Source_national']
M-e5b5ea38,TRA_Ryan and S,TRANSMISSION_DISTRIBUTION,R-a070601c,GBP,5.01,8.81,['Source_successful']
M-8a9a9ead,TRA_Allen Inc,TRANSMISSION_DISTRIBUTION,R-64705268,AUD,7.68,1.8,['Source_movie']
M-56686c08,"OIL_Stephens, ",OIL_GAS,R-b792dddd,GBP,4.44,6.0,['Source_because']
M-ec5ec8d7,TRA_Warren-Dav,TRANSMISSION_DISTRIBUTION,R-b70badbd,EUR,2.39,8.49,['Source_every']
M-3be3ddbd,TRA_Dunn-Clayt,TRANSMISSION_DISTRIBUTION,R-f79890ae,USD,8.32,3.72,['Source_another']
M-4be28824,TRA_Henry-Mass,TRANSMISSION_DISTRIBUTION,R-2a1da8e6,AUD,7.53,3.02,['Source_challenge']
M-f0bfb2fe,TRA_Hale Inc,TRANSMISSION_DISTRIBUTION,R-94f55684,GBP,3.35,6.76,['Source_national']
M-316ffa87,TRA_Weber Inc,TRANSMISSION_DISTRIBUTION,R-cff35421,GBP,4.46,5.43,['Source_knowledge']
M-4717f320,"OIL_Schultz, M",OIL_GAS,R-0b83077b,USD,1.63,3.49,['Source_magazine']
M-beecee94,TRA_Maldonado ,TRANSMISSION_DISTRIBUTION,R-11259ce2,GBP,6.02,6.09,['Source_all']
M-e073a4f8,TRA_Cannon Inc,TRANSMISSION_DISTRIBUTION,R-aa1ffdb7,CAD,9.76,8.36,['Source_stage']
M-e6c1a419,"TRA_Vazquez, R",TRANSMISSION_DISTRIBUTION,R-e47ae86d,AUD,0.67,3.34,['Source_because']
M-e39b4a16,TRA_Martin-Har,TRANSMISSION_DISTRIBUTION,R-fb3026b3,GBP,4.88,7.24,['Source_public']
M-e4006a1e,"TRA_Miller, Wa",TRANSMISSION_DISTRIBUTION,R-15b23495,GBP,3.93,6.73,['Source_support']
M-6d15dd22,TRA_Gonzales P,TRANSMISSION_DISTRIBUTION,R-397672eb,GBP,3.27,6.75,['Source_raise']
M-45aabfe7,TRA_Brown-Mcco,TRANSMISSION_DISTRIBUTION,R-bd9a2183,EUR,7.76,6.39,['Source_point']
M-8b233de2,TRA_Ball LLC,TRANSMISSION_DISTRIBUTION,R-1fff4448,GBP,8.35,7.16,['Source_form']
M-99a61802,TRA_Chambers-N,TRANSMISSION_DISTRIBUTION,R-1c1634d2,GBP,1.41,6.22,['Source_mother']
M-0f1f0893,"TRA_Roberts, C",TRANSMISSION_DISTRIBUTION,R-629d37ae,EUR,5.42,4.36,['Source_offer']
M-a2a573e1,TRA_Burke PLC,TRANSMISSION_DISTRIBUTION,R-9404f10e,EUR,1.47,2.39,['Source_notice']
M-0ef6920a,OIL_Mitchell-B,OIL_GAS,R-56060eed,AUD,6.33,8.48,['Source_special']
M-e16162c8,OIL_Hernandez ,OIL_GAS,R-a4e60d11,AUD,7.17,8.22,['Source_more']
M-76227aac,"TRA_Kramer, Ed",TRANSMISSION_DISTRIBUTION,R-a6e49778,USD,1.61,2.18,['Source_movement']
M-67017f91,TRA_Mcdonald-W,TRANSMISSION_DISTRIBUTION,R-a80c66a1,GBP,7.06,2.25,['Source_appear']
M-47aeb6df,OIL_Stanley an,OIL_GAS,R-3f133257,AUD,5.47,9.73,['Source_huge']
M-5a8f3b1b,OIL_Fields-Dav,OIL_GAS,R-14fc0f93,USD,7.57,2.07,['Source_shake']
M-c6c846aa,"OIL_Hill, Hern",OIL_GAS,R-dfe7f875,EUR,7.04,3.77,['Source_can']
M-b555e929,TRA_Gutierrez ,TRANSMISSION_DISTRIBUTION,R-4eb36be8,USD,4.54,7.87,['Source_much']
M-76e6edf7,TRA_Ewing LLC,TRANSMISSION_DISTRIBUTION,R-598fad30,CAD,7.69,1.38,['Source_recently']
M-2d6dcc34,TRA_Diaz and S,TRANSMISSION_DISTRIBUTION,R-05b8fedb,AUD,6.14,5.22,['Source_still']
M-9759c70c,"TRA_Bennett, W",TRANSMISSION_DISTRIBUTION,R-a9166e22,USD,3.37,1.09,['Source_process']
M-9accf3ec,OIL_Brown-Clar,OIL_GAS,R-65f80bdb,AUD,2.45,9.11,['Source_item']
M-cbd95d5e,"OIL_Chase, Gra",OIL_GAS,R-97fccb23,USD,1.36,8.61,['Source_stop']
M-714e9962,TRA_Barton Ltd,TRANSMISSION_DISTRIBUTION,R-95f7fdaf,AUD,3.8,2.45,['Source_wrong']
M-8b5503f4,"OIL_Lopez, Bro",OIL_GAS,R-8c35263b,AUD,2.8,6.13,['Source_anyone']
M-bb1ac0df,OIL_Grimes LLC,OIL_GAS,R-426cff89,USD,5.52,7.44,['Source_they']
M-d34c76db,"TRA_Martinez, ",TRANSMISSION_DISTRIBUTION,R-2bdbbe63,AUD,0.54,7.53,['Source_accept']
M-775b07f7,TRA_Garrett-Gr,TRANSMISSION_DISTRIBUTION,R-9f4be9bc,AUD,8.59,5.27,['Source_tough']
M-b2c46f52,"TRA_Thompson, ",TRANSMISSION_DISTRIBUTION,R-1d13b9c1,CAD,6.9,1.97,['Source_word']
M-6605742c,TRA_Black Grou,TRANSMISSION_DISTRIBUTION,R-50779f07,CAD,4.53,5.63,['Source_serious']
M-ecd84807,TRA_Rice Inc,TRANSMISSION_DISTRIBUTION,R-86254267,GBP,1.67,1.99,['Source_instead']
M-887e3d1c,TRA_Allen-Nune,TRANSMISSION_DISTRIBUTION,R-698357d7,GBP,7.19,6.01,['Source_chance']
M-371da143,"TRA_Ross, Greg",TRANSMISSION_DISTRIBUTION,R-944c019e,CAD,1.6,3.55,['Source_nearly']
M-0bcbc17a,"OIL_Brewer, Es",OIL_GAS,R-b9fa4604,CAD,2.65,4.67,['Source_finish']
M-755e56d6,TRA_Smith Grou,TRANSMISSION_DISTRIBUTION,R-40aea921,USD,9.0,8.22,['Source_something']
M-b8ab619a,"OIL_Anderson, ",OIL_GAS,R-71c36997,EUR,0.62,7.07,['Source_lawyer']
M-c4b97de9,TRA_Garcia LLC,TRANSMISSION_DISTRIBUTION,R-6954b7ec,CAD,5.47,7.09,['Source_beautiful']
M-e6903867,TRA_Marks-Shor,TRANSMISSION_DISTRIBUTION,R-8300a661,CAD,7.1,9.8,['Source_film']
M-0c14ff9c,"OIL_Price, Gom",OIL_GAS,R-0385dc74,EUR,1.11,9.78,['Source_sometimes']
M-1b763213,TRA_Cline-Will,TRANSMISSION_DISTRIBUTION,R-5f5b2264,CAD,1.67,8.54,['Source_interesting']
M-7a993bf2,TRA_Griffith L,TRANSMISSION_DISTRIBUTION,R-31c2c5c7,AUD,6.14,7.81,['Source_grow']
M-2ab21b3c,"OIL_Vega, Cart",OIL_GAS,R-5003af44,CAD,3.88,7.0,['Source_which']
M-8993200f,"TRA_Johnson, M",TRANSMISSION_DISTRIBUTION,R-ef6be6fc,CAD,5.36,2.33,['Source_its']
M-b96ad3ee,TRA_Roy-Palmer,TRANSMISSION_DISTRIBUTION,R-f1b4de7d,GBP,5.15,3.08,['Source_teacher']
M-ce2554be,"TRA_Wagner, Hu",TRANSMISSION_DISTRIBUTION,R-d37aacb7,USD,7.51,8.47,['Source_side']
M-251f12b3,OIL_Richardson,OIL_GAS,R-12a65c5e,EUR,4.14,7.11,['Source_save']
M-319ce866,"TRA_Stone, Gre",TRANSMISSION_DISTRIBUTION,R-5a6e0a3d,AUD,1.42,1.69,['Source_share']
M-e03974e3,TRA_Owens Ltd,TRANSMISSION_DISTRIBUTION,R-4a280e27,CAD,8.03,2.82,['Source_assume']
M-5f72f6f4,"TRA_Watts, Joh",TRANSMISSION_DISTRIBUTION,R-266b5719,AUD,2.99,4.09,['Source_art']
M-59ed4a5a,TRA_Allen-Hend,TRANSMISSION_DISTRIBUTION,R-dde34ffe,USD,9.55,1.28,['Source_detail']
M-65875cbe,OIL_Lee-Fox,OIL_GAS,R-1820c4e3,USD,4.14,3.83,['Source_people']
M-1203bfbd,TRA_Stephenson,TRANSMISSION_DISTRIBUTION,R-7109002b,USD,0.81,6.01,['Source_should']
M-1bc814af,OIL_Roman Inc,OIL_GAS,R-2ef431c7,EUR,5.17,2.21,['Source_believe']
M-3f13941e,TRA_Dawson Gro,TRANSMISSION_DISTRIBUTION,R-1eb47b2a,USD,5.9,5.41,['Source_never']
M-13e7328e,OIL_Griffith-C,OIL_GAS,R-75cdd429,AUD,4.96,6.06,['Source_off']
M-12d23c20,TRA_Obrien and,TRANSMISSION_DISTRIBUTION,R-8921e0cd,CAD,3.0,6.32,['Source_effect']
M-0ba2bdbe,"OIL_Davis, She",OIL_GAS,R-b758bec6,GBP,7.78,3.56,['Source_center']
M-9771fcd9,TRA_Schneider-,TRANSMISSION_DISTRIBUTION,R-99005516,USD,1.72,4.3,['Source_among']
M-369ba8d3,OIL_Bond-Cummi,OIL_GAS,R-60b6b52e,USD,7.77,6.63,['Source_because']
M-228dade6,"TRA_Juarez, Cr",TRANSMISSION_DISTRIBUTION,R-c572a440,GBP,9.92,4.71,['Source_improve']
M-9f912f85,OIL_Murray PLC,OIL_GAS,R-1fecbd7b,EUR,2.73,3.81,['Source_toward']
M-2ee680c9,OIL_Maxwell-Co,OIL_GAS,R-825dd421,USD,8.75,2.03,['Source_network']
M-3e437e24,TRA_Smith and ,TRANSMISSION_DISTRIBUTION,R-f7223355,GBP,0.86,6.92,['Source_detail']
M-c618c695,TRA_Osborn Inc,TRANSMISSION_DISTRIBUTION,R-b3cd39db,CAD,3.03,7.26,['Source_peace']
M-2565877f,TRA_Cook Group,TRANSMISSION_DISTRIBUTION,R-c2853498,GBP,4.09,4.51,['Source_brother']
M-d2da1bd7,"TRA_Anderson, ",TRANSMISSION_DISTRIBUTION,R-8fb30254,CAD,1.45,7.08,['Source_election']
M-e61b0030,"TRA_Bennett, K",TRANSMISSION_DISTRIBUTION,R-23ff7379,GBP,2.08,3.7,['Source_everything']
M-03a8c440,"TRA_Campbell, ",TRANSMISSION_DISTRIBUTION,R-caa42219,CAD,6.54,9.77,['Source_share']
M-d75d3a9c,OIL_Rangel-Kha,OIL_GAS,R-5c7b66b6,AUD,2.53,3.39,['Source_response']
M-5be90499,OIL_Myers PLC,OIL_GAS,R-f55e167e,CAD,8.14,6.62,['Source_structure']
M-9d30381a,TRA_Anderson-B,TRANSMISSION_DISTRIBUTION,R-459b153b,AUD,1.4,4.03,['Source_foreign']
M-fed00faa,"TRA_Jones, Mar",TRANSMISSION_DISTRIBUTION,R-80169c2c,AUD,5.02,2.89,['Source_sport']
M-768af8bf,"TRA_Mitchell, ",TRANSMISSION_DISTRIBUTION,R-fa1b9da1,GBP,5.29,3.7,['Source_industry']
M-87f01350,"TRA_Woods, Mas",TRANSMISSION_DISTRIBUTION,R-c60e3768,EUR,4.44,3.26,['Source_something']
M-2596a536,TRA_Lee-Briggs,TRANSMISSION_DISTRIBUTION,R-9a144282,AUD,2.22,1.17,['Source_coach']
M-7f1e01f6,TRA_Obrien PLC,TRANSMISSION_DISTRIBUTION,R-975e9810,EUR,5.98,2.92,['Source_choose']
M-2337c0bd,OIL_Allen LLC,OIL_GAS,R-2601f732,CAD,3.05,6.74,['Source_government']
M-f8dc2c5c,OIL_Barnes-Dav,OIL_GAS,R-60b6b52e,CAD,9.38,7.54,['Source_world']
M-38fc2afc,TRA_Dominguez ,TRANSMISSION_DISTRIBUTION,R-85214140,GBP,4.89,3.16,['Source_financial']
M-6f46676e,OIL_Stone Grou,OIL_GAS,R-5ac03f0d,GBP,8.52,4.69,['Source_yeah']
M-9d9e83db,"OIL_Williams, ",OIL_GAS,R-dde34ffe,USD,6.52,8.61,['Source_structure']
M-e9601b8e,OIL_Young-Wall,OIL_GAS,R-649b3b3a,EUR,2.94,6.41,['Source_later']
M-c9a01df6,TRA_Burch-Mann,TRANSMISSION_DISTRIBUTION,R-120cf506,EUR,2.32,3.21,['Source_natural']
M-ccc759d9,"TRA_Davis, Fra",TRANSMISSION_DISTRIBUTION,R-367aa6c5,CAD,5.82,4.93,['Source_throughout']
M-7475b7c7,OIL_Mcmillan a,OIL_GAS,R-e65c0df5,EUR,2.01,2.23,['Source_two']
M-2082ffc6,OIL_Meyer and ,OIL_GAS,R-8b4e342d,GBP,6.76,2.58,['Source_herself']
M-c1c9bb40,TRA_Sanders-La,TRANSMISSION_DISTRIBUTION,R-0aed0ffe,CAD,7.93,1.5,['Source_television']
M-152f31a9,TRA_Hughes Ltd,TRANSMISSION_DISTRIBUTION,R-c01ad354,AUD,3.33,1.57,['Source_lose']
M-0f4aa78a,TRA_Flores Ltd,TRANSMISSION_DISTRIBUTION,R-397672eb,GBP,6.88,8.97,['Source_difference']
M-a4ee6acd,OIL_Cisneros a,OIL_GAS,R-14729973,EUR,2.74,6.14,['Source_environmental']
M-c8c960b0,OIL_Kelly-Roth,OIL_GAS,R-8c35263b,AUD,6.81,6.22,['Source_Mr']
M-fa9473a0,"OIL_White, Arm",OIL_GAS,R-367526aa,GBP,5.22,1.81,['Source_throw']
M-e8679a0d,TRA_Coleman-Ho,TRANSMISSION_DISTRIBUTION,R-b9fa4604,GBP,3.63,6.26,['Source_weight']
M-c509a4d6,OIL_Howell PLC,OIL_GAS,R-8b0ce753,EUR,9.39,2.96,['Source_theory']
M-303c4b91,TRA_Roberts-Mc,TRANSMISSION_DISTRIBUTION,R-7204d489,GBP,4.68,3.29,['Source_business']
M-1d1e9b2d,TRA_Torres PLC,TRANSMISSION_DISTRIBUTION,R-0fa3510c,AUD,4.06,9.54,['Source_accept']
M-1c1dbfa8,"TRA_Galloway, ",TRANSMISSION_DISTRIBUTION,R-b61ac128,CAD,6.99,9.67,['Source_economy']
M-0f4cdc82,OIL_Roy-Durham,OIL_GAS,R-a8ed4615,EUR,3.95,7.44,['Source_since']
M-c0bf5abe,"TRA_Taylor, Wi",TRANSMISSION_DISTRIBUTION,R-6de038e7,AUD,0.83,7.66,['Source_house']
M-ad1eedb9,"OIL_Ramsey, Br",OIL_GAS,R-5f392ea0,EUR,2.9,4.46,['Source_live']
M-3b3277a3,"OIL_Benson, Ob",OIL_GAS,R-015ccf53,GBP,9.08,7.17,['Source_home']
M-b1d1caad,"OIL_Carpenter,",OIL_GAS,R-a4cad0a4,CAD,4.19,9.19,['Source_painting']
M-37613c67,OIL_Donovan Lt,OIL_GAS,R-ae40a2e1,GBP,3.36,9.43,['Source_local']
M-01149dd0,TRA_Aguilar-Ma,TRANSMISSION_DISTRIBUTION,R-362d8d7b,EUR,8.66,2.44,['Source_something']
M-35af92bb,"OIL_Mccarthy, ",OIL_GAS,R-002ad448,CAD,8.0,3.47,['Source_speak']
M-f5961c88,"OIL_Armstrong,",OIL_GAS,R-a3f87308,CAD,4.98,4.72,['Source_fine']
M-f2a7ba55,"TRA_May, Malon",TRANSMISSION_DISTRIBUTION,R-e2a16024,CAD,8.83,8.38,['Source_require']
M-f2d3b1ed,"TRA_Juarez, Di",TRANSMISSION_DISTRIBUTION,R-fb9b75f3,GBP,5.31,4.17,['Source_nearly']
M-0438e84e,OIL_Thomas-Bow,OIL_GAS,R-d10d3b4a,AUD,7.51,5.08,['Source_particularly']
M-250b7ae4,OIL_Walsh-Carr,OIL_GAS,R-dd0fcfe8,EUR,6.49,8.12,['Source_choice']
M-2090a161,TRA_Cunningham,TRANSMISSION_DISTRIBUTION,R-698357d7,EUR,6.47,3.82,['Source_sport']
M-7365103b,"TRA_Clay, Huds",TRANSMISSION_DISTRIBUTION,R-8e22a48b,EUR,5.41,9.73,['Source_tough']
M-a8da0cb9,OIL_Ashley and,OIL_GAS,R-def8bc04,EUR,8.55,7.17,['Source_box']
M-2c8e3576,OIL_Combs and ,OIL_GAS,R-a3940592,CAD,5.04,7.62,['Source_financial']
M-c599a0bd,TRA_Parsons Gr,TRANSMISSION_DISTRIBUTION,R-9dc5c95d,AUD,8.35,8.2,['Source_international']
M-955568f0,"TRA_Castro, Pi",TRANSMISSION_DISTRIBUTION,R-1a2e0446,GBP,2.23,8.89,['Source_scene']
M-22bc50dd,OIL_Branch Gro,OIL_GAS,R-e1bb6973,AUD,2.63,9.53,['Source_clear']
M-1adb3c5d,TRA_Bowman-Bry,TRANSMISSION_DISTRIBUTION,R-3c3fcdb2,AUD,6.45,9.16,['Source_key']
M-85672bba,TRA_May and So,TRANSMISSION_DISTRIBUTION,R-fae21353,GBP,7.16,2.52,['Source_so']
M-dff64102,OIL_Collins Lt,OIL_GAS,R-e19fc55a,AUD,2.97,1.8,['Source_drive']
M-1e8daf7f,"TRA_Lawson, Ng",TRANSMISSION_DISTRIBUTION,R-fc50d8d7,AUD,1.61,7.47,['Source_whatever']
M-6434f4bd,OIL_Santos-Roa,OIL_GAS,R-32492e88,CAD,8.36,5.45,['Source_nature']
M-60132995,OIL_Sandoval P,OIL_GAS,R-bb95149a,EUR,9.49,8.32,['Source_sometimes']
M-610809ea,TRA_Huff LLC,TRANSMISSION_DISTRIBUTION,R-f4cdd33d,CAD,4.13,4.88,['Source_their']
M-5d376c69,OIL_Merritt Gr,OIL_GAS,R-0dca526f,GBP,7.4,2.7,['Source_very']
M-0924b68b,"TRA_Wilson, Th",TRANSMISSION_DISTRIBUTION,R-1f3d3201,EUR,0.77,9.79,['Source_poor']
M-6c684c14,OIL_Peterson-D,OIL_GAS,R-0c097c78,EUR,4.01,7.16,['Source_time']
M-22b6ef92,TRA_Sullivan L,TRANSMISSION_DISTRIBUTION,R-649fbf3c,CAD,1.77,3.91,['Source_off']
M-06ab911d,"TRA_Thomas, Gu",TRANSMISSION_DISTRIBUTION,R-d86eedb2,EUR,7.28,7.38,['Source_oil']
M-a535f6bd,TRA_Berry-Coop,TRANSMISSION_DISTRIBUTION,R-a1b58226,USD,1.41,1.53,['Source_professor']
M-d5306b9f,OIL_Mclean and,OIL_GAS,R-9d9d23ed,CAD,9.13,9.97,['Source_administration']
M-a3336328,"OIL_Olson, Sim",OIL_GAS,R-71c36997,AUD,7.24,8.29,['Source_rich']
M-acf36642,TRA_Miranda PL,TRANSMISSION_DISTRIBUTION,R-5cbc62c1,AUD,4.12,9.8,['Source_former']
M-f87c02e3,"TRA_Rogers, Br",TRANSMISSION_DISTRIBUTION,R-f4b32fdd,AUD,0.89,2.61,['Source_threat']
M-498251ed,TRA_Waters Gro,TRANSMISSION_DISTRIBUTION,R-f7223355,GBP,8.84,2.19,['Source_number']
M-d39eeb33,OIL_Allen LLC,OIL_GAS,R-b61ac128,CAD,1.85,2.05,['Source_to']
M-27a60152,"OIL_Nelson, No",OIL_GAS,R-78641362,CAD,8.78,8.51,['Source_there']
M-6cfacc0b,TRA_Mendoza an,TRANSMISSION_DISTRIBUTION,R-eaf578ad,CAD,3.19,8.89,['Source_ability']
M-52119de0,OIL_Contreras ,OIL_GAS,R-85adbcae,GBP,5.41,4.92,['Source_leader']
M-3ae086b5,"TRA_Myers, Mcc",TRANSMISSION_DISTRIBUTION,R-764379f5,CAD,7.75,2.36,['Source_around']
M-467a6faf,OIL_Bass Group,OIL_GAS,R-8bed91e7,CAD,1.01,2.34,['Source_most']
M-d9e7c887,TRA_Jones Ltd,TRANSMISSION_DISTRIBUTION,R-2ad93402,CAD,2.97,7.35,['Source_data']
M-0514cada,"TRA_Rogers, Mo",TRANSMISSION_DISTRIBUTION,R-d8a4039b,CAD,0.89,4.21,['Source_anything']
M-a3329f79,TRA_Brooks Inc,TRANSMISSION_DISTRIBUTION,R-19c65ef0,CAD,5.18,8.61,['Source_population']
M-732b99ff,"TRA_Ramirez, C",TRANSMISSION_DISTRIBUTION,R-dfc975c2,GBP,1.39,8.81,['Source_toward']
M-5114bdc3,"OIL_Morris, Ch",OIL_GAS,R-1f3d3201,AUD,8.31,6.07,['Source_travel']
