workforce_id,region_id,year,total_employees,industry_skilled_labor_pct,avg_salary_usd,skill_availability_index,training_programs_count,data_source_references
WF-7c7716cc,R-9b4cc068,2021,1223811,0.15460000000000002,148043.69,0.61,36,['WF_before']
WF-ff89992b,R-9b4cc068,2022,974975,0.1585,34460.29,2.58,61,['WF_without']
WF-064e2736,R-9b4cc068,2023,1565672,0.1124,81134.11,9.61,73,['WF_open']
WF-60c913e9,R-9b4cc068,2024,26485,0.3215,82460.02,7.32,80,['WF_moment']
WF-ae71d6f9,R-ce28b50c,2018,1989354,0.08410000000000001,30295.18,1.98,82,['WF_nearly']
WF-706256bb,R-ce28b50c,2019,1548533,0.2274,148801.76,3.66,25,['WF_wish']
WF-d67fa50b,R-ce28b50c,2020,1120854,0.16670000000000001,80490.68,7.73,8,['WF_beat']
WF-22c3c9f3,R-ce28b50c,2021,373643,0.0909,149525.36,4.79,79,['WF_think']
WF-b1158547,R-ce28b50c,2022,1167686,0.1679,53133.24,8.08,10,['WF_member']
WF-e321a1e3,R-ce28b50c,2023,1460562,0.3148,92468.73,1.97,75,['WF_low']
WF-b344639b,R-ce28b50c,2024,1131909,0.141,89380.24,8.32,83,['WF_already']
WF-4ac59f2c,R-4b5a3d95,2018,1189478,0.2888,127186.13,5.68,46,['WF_point']
WF-aa5decdc,R-4b5a3d95,2019,242913,0.0707,50291.66,4.2,40,['WF_meeting']
WF-40acfca7,R-4b5a3d95,2020,377129,0.11380000000000001,92029.35,0.53,66,['WF_increase']
WF-3e7cb171,R-4b5a3d95,2021,1255211,0.2597,46809.23,1.17,30,['WF_data']
WF-ab7c9999,R-4b5a3d95,2022,1857105,0.1543,93310.93,9.05,97,['WF_cultural']
WF-b3f4d1e4,R-4b5a3d95,2023,1030723,0.3124,81006.54,6.99,90,['WF_population']
WF-6ee52e03,R-4b5a3d95,2024,1137503,0.24559999999999998,76931.05,9.22,45,['WF_year']
WF-ceb0b3b0,R-b61ac128,2018,1674715,0.23579999999999998,119373.41,7.81,18,['WF_seven']
WF-16cfba46,R-b61ac128,2019,1821476,0.3538,69416.92,6.2,63,['WF_church']
WF-673589d0,R-b61ac128,2020,163958,0.2241,91095.91,0.59,98,['WF_detail']
WF-0bec002e,R-b61ac128,2021,478801,0.0704,95117.63,5.78,17,['WF_light']
WF-eff5f2ce,R-b61ac128,2022,1758408,0.0821,43497.84,0.33,10,['WF_dark']
WF-12c30586,R-b61ac128,2023,484257,0.2767,131842.67,9.15,59,['WF_cell']
WF-aec86418,R-b61ac128,2024,108671,0.1127,79363.66,1.0,9,['WF_successful']
WF-996d4154,R-1953cdb6,2018,1991079,0.21489999999999998,72776.34,7.92,55,['WF_describe']
WF-f4fa3365,R-1953cdb6,2019,1637285,0.08779999999999999,26413.2,7.73,87,['WF_happy']
WF-50a187f4,R-1953cdb6,2020,1269563,0.09140000000000001,63534.34,9.43,71,['WF_business']
WF-a6d3bc91,R-1953cdb6,2021,635340,0.2116,83072.23,0.91,44,['WF_until']
WF-6db09b3b,R-1953cdb6,2022,1022500,0.321,125800.06,8.13,55,['WF_field']
WF-ea42a4e6,R-1953cdb6,2023,1136763,0.2816,28113.75,0.78,0,['WF_start']
WF-fb1b9d86,R-1953cdb6,2024,1216940,0.2827,62743.62,1.47,65,['WF_clearly']
WF-60b74f58,R-51695fe3,2018,812741,0.3212,29800.81,9.13,45,['WF_sing']
WF-1fdad3b2,R-51695fe3,2019,814091,0.1462,121467.95,9.51,83,['WF_drop']
WF-a895cfdd,R-51695fe3,2020,979581,0.3164,87456.93,2.32,72,['WF_small']
WF-988219c5,R-51695fe3,2021,915021,0.1036,71595.34,5.87,86,['WF_second']
WF-14fbeb79,R-51695fe3,2022,266840,0.18,101592.33,2.48,6,['WF_serious']
WF-a885219e,R-51695fe3,2023,376759,0.1788,32421.58,5.76,39,['WF_full']
WF-8938f07d,R-51695fe3,2024,45576,0.3041,98613.81,1.06,94,['WF_street']
WF-bb14f143,R-076162ca,2018,291529,0.12990000000000002,148973.29,9.79,100,['WF_star']
WF-f9373f4d,R-076162ca,2019,326556,0.26789999999999997,90622.16,7.23,53,['WF_whom']
WF-0c51a9dc,R-076162ca,2020,1929169,0.1531,77997.78,7.41,79,['WF_firm']
WF-f9b56bdf,R-076162ca,2021,827458,0.316,145451.77,0.56,44,['WF_financial']
WF-e82819cd,R-076162ca,2022,1884927,0.2838,36294.11,3.18,62,['WF_role']
WF-75b68daf,R-076162ca,2023,1833757,0.2656,105992.09,2.07,45,['WF_election']
WF-bfc3885e,R-076162ca,2024,635769,0.0728,110662.74,0.51,54,['WF_cover']
WF-a18ac8d6,R-6094a8aa,2018,967412,0.1319,81968.74,7.02,86,['WF_field']
WF-49de2153,R-6094a8aa,2019,1394442,0.2685,86052.56,0.37,26,['WF_activity']
WF-8f6cd69b,R-6094a8aa,2020,1119684,0.30010000000000003,69703.6,7.77,23,['WF_nearly']
WF-3e364ba2,R-6094a8aa,2021,1449156,0.2726,59833.1,4.95,76,['WF_risk']
WF-2a9f9286,R-6094a8aa,2022,284989,0.0658,137697.05,5.57,88,['WF_information']
WF-f6a3b49a,R-6094a8aa,2023,1367206,0.17920000000000003,137768.5,6.83,88,['WF_either']
WF-314caf93,R-6094a8aa,2024,1391544,0.2223,110534.49,2.47,32,['WF_certain']
WF-144dbbab,R-1b217dab,2018,48106,0.34159999999999996,72573.12,1.87,61,['WF_name']
WF-16fa00c6,R-1b217dab,2019,1859928,0.2725,28539.2,3.07,59,['WF_deep']
WF-196d9f50,R-1b217dab,2020,915029,0.3422,73604.29,1.31,57,['WF_bit']
WF-24332b86,R-1b217dab,2021,954322,0.3013,27094.94,9.27,15,['WF_leader']
WF-a0e78e6a,R-1b217dab,2022,372594,0.1603,127852.24,8.08,31,['WF_officer']
WF-98f76b24,R-1b217dab,2023,1145391,0.1343,65577.02,3.52,99,['WF_society']
WF-b4d498de,R-1b217dab,2024,1774020,0.2942,24508.62,2.07,15,['WF_clearly']
WF-c149a55b,R-f0956139,2018,526441,0.293,87791.66,8.97,67,['WF_research']
WF-c17e3088,R-f0956139,2019,1396344,0.35200000000000004,116801.69,1.54,42,['WF_idea']
WF-4ae1371c,R-f0956139,2020,35783,0.3972,83581.83,0.41,53,['WF_official']
WF-71456d5c,R-f0956139,2021,1307189,0.1419,99267.53,2.34,22,['WF_nice']
WF-7b673129,R-f0956139,2022,887788,0.10210000000000001,67290.19,4.0,22,['WF_sit']
WF-e62f9fc6,R-f0956139,2023,190022,0.1609,103109.55,1.53,44,['WF_continue']
WF-4d44b954,R-f0956139,2024,1699706,0.3556,128479.46,4.89,31,['WF_material']
WF-45ee0689,R-7788a8a0,2018,967876,0.1611,149065.69,1.24,98,['WF_sport']
WF-4886eb74,R-7788a8a0,2019,1401964,0.0659,115055.23,1.61,96,['WF_able']
WF-081758d4,R-7788a8a0,2020,715292,0.155,75228.64,1.82,16,['WF_such']
WF-7a99d8a9,R-7788a8a0,2021,290596,0.0969,30932.28,8.35,98,['WF_must']
WF-9f9823a1,R-7788a8a0,2022,1342180,0.23620000000000002,21135.3,9.78,19,['WF_issue']
WF-4390bae3,R-7788a8a0,2023,1956504,0.32020000000000004,133057.0,8.37,90,['WF_where']
WF-b096274e,R-7788a8a0,2024,466862,0.2746,130296.51,4.73,59,['WF_reduce']
WF-4ed05441,R-aff39deb,2018,910031,0.1973,43311.49,1.84,78,['WF_technology']
WF-48f65b11,R-aff39deb,2019,714107,0.23010000000000003,79212.05,4.18,49,['WF_range']
WF-3c76ca36,R-aff39deb,2020,1085391,0.35729999999999995,72854.74,6.44,75,['WF_history']
WF-68122e8c,R-aff39deb,2021,1702130,0.3262,33035.1,7.18,87,['WF_window']
WF-499927bc,R-aff39deb,2022,1602891,0.31129999999999997,30321.7,4.08,11,['WF_analysis']
WF-5dc744f8,R-aff39deb,2023,315632,0.2373,110984.17,5.66,33,['WF_show']
WF-6c627629,R-aff39deb,2024,1844090,0.3411,33019.81,9.01,62,['WF_commercial']
WF-2d732dd4,R-0d35953a,2018,961050,0.3154,90705.03,3.77,48,['WF_author']
WF-00ecf3b2,R-0d35953a,2019,650031,0.3518,38135.95,3.4,47,['WF_sign']
WF-60470889,R-0d35953a,2020,1016140,0.2268,87116.72,5.83,77,['WF_seven']
WF-287601cf,R-0d35953a,2021,430856,0.3234,70229.62,4.04,66,['WF_discuss']
WF-af0b1341,R-0d35953a,2022,754371,0.3503,125216.33,9.77,60,['WF_knowledge']
WF-d5181ba6,R-0d35953a,2023,490577,0.0604,88744.99,8.31,77,['WF_anything']
WF-93a05e65,R-0d35953a,2024,1082233,0.223,35166.24,1.06,15,['WF_more']
WF-de480e53,R-2b0c43b2,2018,1320679,0.0681,70169.35,0.69,28,['WF_analysis']
WF-01cf5369,R-2b0c43b2,2019,201368,0.3478,57553.02,7.78,89,['WF_you']
WF-404e3f0d,R-2b0c43b2,2020,1598593,0.1388,77703.51,5.28,81,['WF_important']
WF-cc6e6b8b,R-2b0c43b2,2021,305596,0.3004,101162.53,4.57,36,['WF_answer']
WF-081435ec,R-2b0c43b2,2022,930463,0.08439999999999999,126683.95,6.04,96,['WF_or']
WF-0dd4aba7,R-2b0c43b2,2023,448705,0.1948,76833.98,5.16,80,['WF_upon']
WF-eeeac94d,R-2b0c43b2,2024,1221513,0.2661,34582.78,0.96,89,['WF_dog']
WF-91f8e935,R-c23c25b5,2018,961610,0.1517,39504.98,9.72,78,['WF_teacher']
WF-e77bbf03,R-c23c25b5,2019,1347569,0.3784,144425.01,6.36,41,['WF_prove']
WF-ee4563d3,R-c23c25b5,2020,822190,0.19690000000000002,96134.32,8.46,87,['WF_bar']
WF-13e39c94,R-c23c25b5,2021,1126779,0.36469999999999997,40316.85,7.01,14,['WF_significant']
WF-2dce1f2a,R-c23c25b5,2022,1778611,0.2095,22719.4,2.62,25,['WF_sea']
WF-6c8b0d91,R-c23c25b5,2023,1257672,0.2556,127758.29,6.66,2,['WF_may']
WF-1cdf8930,R-c23c25b5,2024,231438,0.34299999999999997,130065.44,8.88,97,['WF_experience']
WF-d88e82a4,R-2c775d9d,2018,1161677,0.2682,126428.06,9.34,44,['WF_provide']
WF-526fd1e3,R-2c775d9d,2019,193419,0.23199999999999998,134370.67,7.59,95,['WF_research']
WF-6d7ed6b4,R-2c775d9d,2020,202585,0.3654,87356.16,7.29,4,['WF_certain']
WF-930905f8,R-2c775d9d,2021,467424,0.1464,79830.21,7.5,71,['WF_suffer']
WF-10b76aba,R-2c775d9d,2022,1931827,0.3566,116816.18,5.75,64,['WF_memory']
WF-b73051ce,R-2c775d9d,2023,1458992,0.16879999999999998,25677.59,5.83,36,['WF_event']
WF-ed987b13,R-2c775d9d,2024,910367,0.3151,94695.96,3.59,14,['WF_feel']
WF-7c24a818,R-2d90a8d6,2018,790791,0.1457,62589.31,1.05,92,['WF_next']
WF-fbb8db55,R-2d90a8d6,2019,1784145,0.1656,32565.65,9.65,96,['WF_tree']
WF-978bf860,R-2d90a8d6,2020,1393734,0.2348,97514.32,2.53,63,['WF_personal']
WF-3aeaecf8,R-2d90a8d6,2021,1123401,0.2663,121363.25,4.89,11,['WF_phone']
WF-c45e7fd6,R-2d90a8d6,2022,1700558,0.3876,42225.62,7.87,93,['WF_oil']
WF-24c01328,R-2d90a8d6,2023,1198508,0.3732,104106.94,4.81,49,['WF_now']
WF-d49af4fd,R-2d90a8d6,2024,1013169,0.1699,94282.48,7.38,79,['WF_by']
WF-5f2e0479,R-8edebe1e,2018,1062970,0.1563,38383.85,5.25,12,['WF_I']
WF-c5c1e467,R-8edebe1e,2019,1157425,0.08800000000000001,47568.17,5.16,30,['WF_six']
WF-bcacf26c,R-8edebe1e,2020,465702,0.1852,91416.58,8.94,52,['WF_season']
WF-8b403286,R-8edebe1e,2021,1407503,0.1389,120735.1,1.18,85,['WF_operation']
WF-bb46d2d5,R-8edebe1e,2022,1046895,0.10400000000000001,134105.6,2.16,43,['WF_role']
WF-d36d9be1,R-8edebe1e,2023,1153217,0.17489999999999997,69110.48,8.51,47,['WF_ok']
WF-dc289e0c,R-8edebe1e,2024,1732392,0.2205,52295.62,6.78,77,['WF_eat']
WF-a4564fb7,R-4242b0c7,2018,1542225,0.3688,119425.07,2.84,45,['WF_reach']
WF-5ac4f847,R-4242b0c7,2019,1506687,0.0542,146249.79,6.77,1,['WF_focus']
WF-ea0f5e97,R-4242b0c7,2020,1522744,0.21309999999999998,69201.75,6.89,9,['WF_month']
WF-f37bce64,R-4242b0c7,2021,1813744,0.3418,107308.72,2.63,83,['WF_too']
WF-91afdc94,R-4242b0c7,2022,1404461,0.3356,85340.06,4.4,8,['WF_seem']
WF-cea83120,R-4242b0c7,2023,1090532,0.2087,123286.16,9.38,5,['WF_final']
WF-8bc63fd2,R-4242b0c7,2024,854177,0.11800000000000001,75718.13,5.15,6,['WF_concern']
WF-95c2c379,R-9d9d23ed,2018,642981,0.34159999999999996,138372.63,7.24,96,['WF_keep']
WF-ae5cd83e,R-9d9d23ed,2019,451159,0.0603,117620.79,7.53,9,['WF_court']
WF-f3ec5266,R-9d9d23ed,2020,1879984,0.1813,65604.24,1.93,87,['WF_simple']
WF-14dc93d8,R-9d9d23ed,2021,1934535,0.31079999999999997,97772.42,0.92,76,['WF_hotel']
WF-dec9a31e,R-9d9d23ed,2022,1048463,0.3661,143842.12,2.01,28,['WF_serve']
WF-6add9be1,R-9d9d23ed,2023,1607431,0.2011,109736.84,7.42,22,['WF_again']
WF-a61d9ad8,R-9d9d23ed,2024,1064417,0.3996,65835.63,5.58,21,['WF_final']
WF-85593974,R-27300e23,2018,1366550,0.2571,43023.43,5.07,46,['WF_ball']
WF-d05db9bc,R-27300e23,2019,1679320,0.3333,44873.25,9.54,23,['WF_capital']
WF-2e7c7017,R-27300e23,2020,1946101,0.2822,94161.09,6.58,67,['WF_opportunity']
WF-ad610e36,R-27300e23,2021,1163331,0.3106,143324.21,1.16,80,['WF_game']
WF-89a4d170,R-27300e23,2022,765539,0.21289999999999998,62596.83,5.87,82,['WF_surface']
WF-f27898ee,R-27300e23,2023,119795,0.10460000000000001,45205.89,6.99,19,['WF_team']
WF-cf9a02be,R-27300e23,2024,341048,0.0736,41369.07,1.0,38,['WF_training']
WF-8f674892,R-9cbab389,2018,241477,0.0508,21445.08,8.01,35,['WF_him']
WF-8450ebb3,R-9cbab389,2019,161378,0.22949999999999998,27487.54,2.44,83,['WF_institution']
WF-c0320bf7,R-9cbab389,2020,478135,0.3225,137177.88,5.88,30,['WF_happen']
WF-ee18d60d,R-9cbab389,2021,1662015,0.1429,138850.89,0.91,30,['WF_mean']
WF-84b26ae9,R-9cbab389,2022,1440938,0.2899,78319.86,0.24,71,['WF_later']
WF-96d7890c,R-9cbab389,2023,1374220,0.055,96983.81,1.21,8,['WF_blood']
WF-beeebc73,R-9cbab389,2024,1182736,0.3651,53125.26,0.78,49,['WF_you']
WF-d4c756b8,R-64705268,2018,1523037,0.0735,132306.68,0.87,59,['WF_agency']
WF-0b5dd475,R-64705268,2019,1378034,0.12619999999999998,26041.76,6.81,77,['WF_on']
WF-a76672c1,R-64705268,2020,1605893,0.2302,85198.17,8.7,21,['WF_wall']
WF-e3c0fb12,R-64705268,2021,261540,0.1515,135488.36,2.98,71,['WF_commercial']
WF-305c29fa,R-64705268,2022,266579,0.1376,137281.38,0.6,59,['WF_near']
WF-b3bc3eb5,R-64705268,2023,1448573,0.3014,44399.31,0.45,95,['WF_technology']
WF-bb3ea10e,R-64705268,2024,348064,0.22940000000000002,72114.04,2.07,74,['WF_nation']
WF-3cd24e8a,R-23ff7379,2018,748752,0.33030000000000004,38197.46,0.28,9,['WF_eat']
WF-7030d82c,R-23ff7379,2019,1165703,0.2818,136196.05,6.3,38,['WF_event']
WF-9b249744,R-23ff7379,2020,895050,0.2692,129224.01,8.91,27,['WF_later']
WF-cb911653,R-23ff7379,2021,361280,0.1105,89716.61,6.08,47,['WF_outside']
WF-6d85d670,R-23ff7379,2022,1294079,0.2657,110349.73,6.45,70,['WF_apply']
WF-91baa78f,R-23ff7379,2023,1687630,0.2556,136558.22,7.7,63,['WF_point']
WF-58ab5970,R-23ff7379,2024,324489,0.0552,57285.72,0.49,27,['WF_a']
WF-17a4ed80,R-498e14c3,2018,1715232,0.1192,30646.94,1.45,74,['WF_however']
WF-06d43b30,R-498e14c3,2019,754436,0.2498,113093.6,3.11,75,['WF_under']
WF-9f5bfe41,R-498e14c3,2020,1554090,0.2545,77247.16,8.76,57,['WF_point']
WF-8b1143d9,R-498e14c3,2021,496612,0.3613,50334.78,9.69,37,['WF_hair']
WF-6b10e6d7,R-498e14c3,2022,1725233,0.33770000000000006,64650.78,4.13,38,['WF_general']
WF-be0d6eb8,R-498e14c3,2023,1907220,0.065,62417.8,8.51,23,['WF_enter']
WF-88033611,R-498e14c3,2024,1211313,0.134,148630.9,2.54,73,['WF_heart']
WF-9840f65c,R-5f5b2264,2018,1964619,0.3653,78291.28,7.72,35,['WF_realize']
WF-ee1237b2,R-5f5b2264,2019,620342,0.2595,49857.16,8.86,61,['WF_if']
WF-5c1983a1,R-5f5b2264,2020,1679798,0.1517,111127.46,1.96,46,['WF_small']
WF-3aafb386,R-5f5b2264,2021,67114,0.19030000000000002,131668.2,7.87,13,['WF_sport']
WF-4bc21500,R-5f5b2264,2022,653041,0.2285,85185.24,8.43,19,['WF_decision']
WF-5a035049,R-5f5b2264,2023,406825,0.08560000000000001,34745.44,2.25,34,['WF_television']
WF-7367177d,R-5f5b2264,2024,1054687,0.1565,120079.8,5.35,55,['WF_daughter']
WF-9a2ac9dd,R-bc6396a3,2018,623124,0.3145,104736.28,7.62,23,['WF_front']
WF-3babc938,R-bc6396a3,2019,1226574,0.0647,35870.9,7.79,48,['WF_claim']
WF-5396b241,R-bc6396a3,2020,396044,0.381,20814.07,6.03,9,['WF_gas']
WF-444c6ff9,R-bc6396a3,2021,1825653,0.2904,97605.97,0.71,4,['WF_white']
WF-1ac8dd45,R-bc6396a3,2022,1335298,0.2202,61573.87,3.11,3,['WF_court']
WF-452c8c2d,R-bc6396a3,2023,1319829,0.1272,84196.19,6.7,76,['WF_kitchen']
WF-f162eabc,R-bc6396a3,2024,1494449,0.33799999999999997,118156.82,9.24,34,['WF_bag']
WF-ac990d9e,R-27bfb2e3,2018,1527383,0.3422,59654.04,9.51,74,['WF_free']
WF-4d879636,R-27bfb2e3,2019,1804702,0.3271,43509.83,9.45,95,['WF_participant']
WF-a9ae24ad,R-27bfb2e3,2020,1346510,0.2956,141807.27,3.54,69,['WF_official']
WF-7412bd3b,R-27bfb2e3,2021,566554,0.381,54793.76,1.75,0,['WF_situation']
WF-a5fe31a0,R-27bfb2e3,2022,391545,0.3009,77195.75,3.37,74,['WF_cultural']
WF-a2d9e851,R-27bfb2e3,2023,1737579,0.36719999999999997,81787.35,9.25,38,['WF_I']
WF-c42f55d7,R-27bfb2e3,2024,63073,0.22769999999999999,92225.89,2.74,16,['WF_my']
WF-468f4b4b,R-5b3b0c52,2018,507769,0.2227,56906.35,4.62,23,['WF_win']
WF-52901094,R-5b3b0c52,2019,610164,0.294,58254.18,1.31,5,['WF_big']
WF-97176f83,R-5b3b0c52,2020,1831286,0.3543,149818.46,5.78,91,['WF_rock']
WF-75e722bb,R-5b3b0c52,2021,41949,0.0538,77494.02,9.31,66,['WF_area']
WF-a88a4b2f,R-5b3b0c52,2022,1808689,0.30579999999999996,76749.01,7.24,24,['WF_world']
WF-79e0a6d9,R-5b3b0c52,2023,1982365,0.10220000000000001,26210.06,0.19,73,['WF_free']
WF-1bd35870,R-5b3b0c52,2024,152333,0.214,148630.51,0.06,99,['WF_quality']
WF-ab4ea01b,R-176e749e,2018,1487953,0.1076,53374.76,7.39,94,['WF_unit']
WF-5a3d258c,R-176e749e,2019,548708,0.245,124888.83,3.82,72,['WF_what']
WF-184365b0,R-176e749e,2020,367593,0.054900000000000004,126121.03,8.17,33,['WF_last']
WF-969b3802,R-176e749e,2021,1779492,0.06269999999999999,101122.11,4.34,70,['WF_center']
WF-5d0a426c,R-176e749e,2022,1883291,0.11470000000000001,115735.88,7.48,80,['WF_grow']
WF-3462ee46,R-176e749e,2023,1040768,0.09699999999999999,53211.9,1.07,28,['WF_another']
WF-e297f393,R-176e749e,2024,435341,0.0851,42450.8,6.06,76,['WF_later']
WF-91564e31,R-c13a44b5,2018,122038,0.2309,117931.28,5.33,11,['WF_however']
WF-fd355a1a,R-c13a44b5,2019,916127,0.3981,86996.04,0.77,52,['WF_official']
WF-772b97df,R-c13a44b5,2020,122550,0.2144,144506.91,6.98,25,['WF_analysis']
WF-4709398d,R-c13a44b5,2021,1011557,0.1157,96085.62,8.52,98,['WF_daughter']
WF-0133ef02,R-c13a44b5,2022,1791475,0.1635,32951.24,2.41,62,['WF_program']
WF-3cb69482,R-c13a44b5,2023,442278,0.1494,66522.27,9.46,33,['WF_imagine']
WF-120cf305,R-c13a44b5,2024,92097,0.3379,95759.92,9.71,32,['WF_whether']
WF-b3eeb708,R-9402202e,2018,943849,0.2989,119455.03,1.01,95,['WF_approach']
WF-12bfe851,R-9402202e,2019,85968,0.3519,61826.01,8.35,40,['WF_concern']
WF-e6c9f218,R-9402202e,2020,1344883,0.0737,70832.16,6.05,13,['WF_it']
WF-16b43b38,R-9402202e,2021,1639790,0.3423,147046.68,6.47,37,['WF_free']
WF-ded7a454,R-9402202e,2022,1286879,0.3821,70770.73,6.49,13,['WF_capital']
WF-81347c12,R-9402202e,2023,1070688,0.057800000000000004,30193.62,8.23,11,['WF_under']
WF-e94a2dad,R-9402202e,2024,541799,0.08779999999999999,22950.1,2.09,18,['WF_size']
WF-b87fc697,R-be3f56a3,2018,1102517,0.1233,83581.53,5.68,30,['WF_western']
WF-1bc21efa,R-be3f56a3,2019,1612230,0.1032,125063.22,5.34,83,['WF_idea']
WF-860837d3,R-be3f56a3,2020,1699837,0.3061,27823.83,6.11,78,['WF_drop']
WF-c326b515,R-be3f56a3,2021,728857,0.34340000000000004,119072.69,0.59,90,['WF_free']
WF-03f73f82,R-be3f56a3,2022,1912968,0.2364,21700.85,2.76,49,['WF_quickly']
WF-f128000d,R-be3f56a3,2023,790467,0.2525,68878.74,9.59,62,['WF_design']
WF-6a1c88af,R-be3f56a3,2024,1913243,0.3574,103109.63,2.36,71,['WF_measure']
WF-61b172cf,R-35ac80d1,2018,1499352,0.1666,116109.09,3.01,24,['WF_dark']
WF-1139255f,R-35ac80d1,2019,609205,0.2556,128689.42,4.78,69,['WF_record']
WF-7bacdc23,R-35ac80d1,2020,1697717,0.23929999999999998,109066.73,6.86,66,['WF_whether']
WF-51c5a598,R-35ac80d1,2021,617315,0.2439,43676.69,5.35,31,['WF_cause']
WF-1188a2d4,R-35ac80d1,2022,366490,0.3481,124580.68,7.56,31,['WF_develop']
WF-20432c9c,R-35ac80d1,2023,1222539,0.2664,107736.23,6.5,3,['WF_system']
WF-1346d6a9,R-35ac80d1,2024,1216832,0.28859999999999997,143719.48,2.62,19,['WF_final']
WF-b5c01b68,R-b77a5925,2018,229495,0.205,145751.24,7.95,53,['WF_court']
WF-ba4138e7,R-b77a5925,2019,87830,0.12210000000000001,36339.58,0.03,72,['WF_theory']
WF-f6e09243,R-b77a5925,2020,527602,0.0567,121632.49,0.54,35,['WF_political']
WF-c1b80aa1,R-b77a5925,2021,1255060,0.2687,125591.01,8.59,100,['WF_around']
WF-653ec487,R-b77a5925,2022,1529703,0.2158,29300.92,0.64,33,['WF_yes']
WF-26ed55aa,R-b77a5925,2023,1731928,0.1913,141475.78,9.45,52,['WF_affect']
WF-cc43a90e,R-b77a5925,2024,1850063,0.30579999999999996,28609.02,0.11,34,['WF_able']
WF-02e25b43,R-3d076c87,2018,323456,0.1223,111826.96,6.67,33,['WF_rock']
WF-4669b7c7,R-3d076c87,2019,55505,0.061399999999999996,126167.18,8.23,86,['WF_environmental']
WF-b5f7c16f,R-3d076c87,2020,1766156,0.1858,148238.76,2.86,28,['WF_mind']
WF-97d4a58a,R-3d076c87,2021,1464164,0.0524,38444.56,8.55,31,['WF_kind']
WF-313a3e5c,R-3d076c87,2022,1266214,0.3835,92281.72,7.05,16,['WF_society']
WF-39119bad,R-3d076c87,2023,793087,0.34909999999999997,56173.82,5.66,9,['WF_instead']
WF-a3792850,R-3d076c87,2024,932476,0.2459,84568.28,6.93,78,['WF_possible']
WF-0db60858,R-e156361f,2018,1893504,0.2527,137870.94,6.29,20,['WF_ready']
WF-17047bad,R-e156361f,2019,21259,0.15439999999999998,88502.99,7.35,3,['WF_especially']
WF-6851db35,R-e156361f,2020,1506708,0.1592,82263.67,5.36,71,['WF_four']
WF-64d98606,R-e156361f,2021,1926106,0.1527,114770.87,1.95,77,['WF_play']
WF-6af9f523,R-e156361f,2022,1835629,0.2109,149233.31,3.85,0,['WF_study']
WF-2b2857d4,R-e156361f,2023,481855,0.1226,35667.71,4.96,81,['WF_close']
WF-9e46bcd2,R-e156361f,2024,979793,0.0953,117099.61,1.03,82,['WF_wall']
WF-299800d6,R-8ae66047,2018,997614,0.1308,109725.82,4.98,72,['WF_lead']
WF-a2e43ef6,R-8ae66047,2019,259324,0.1183,93150.9,1.97,71,['WF_most']
WF-9975c4ff,R-8ae66047,2020,1679814,0.121,48316.64,9.49,44,['WF_agree']
WF-71857b60,R-8ae66047,2021,836818,0.289,23705.33,1.99,10,['WF_of']
WF-20a9844a,R-8ae66047,2022,1894099,0.1743,47037.45,3.1,78,['WF_someone']
WF-c72c611c,R-8ae66047,2023,23111,0.387,60018.7,7.08,54,['WF_task']
WF-b2fc8694,R-8ae66047,2024,963350,0.3323,113655.79,9.88,72,['WF_majority']
WF-6def8e64,R-baaa9f0f,2018,692265,0.0812,118667.24,7.81,42,['WF_though']
WF-7412746d,R-baaa9f0f,2019,454903,0.35850000000000004,58346.36,3.56,16,['WF_whole']
WF-3920dabc,R-baaa9f0f,2020,547314,0.3387,46402.21,6.92,11,['WF_sure']
WF-56fd453a,R-baaa9f0f,2021,1207493,0.3617,61080.11,2.16,76,['WF_drop']
WF-ba693b64,R-baaa9f0f,2022,495616,0.0901,54155.15,8.78,24,['WF_analysis']
WF-aa49e360,R-baaa9f0f,2023,659610,0.3886,81697.48,1.34,70,['WF_worry']
WF-18462bf2,R-baaa9f0f,2024,274625,0.3014,80887.39,9.94,52,['WF_serve']
WF-26d7055f,R-15efdb25,2018,428317,0.3331,144012.42,8.93,10,['WF_own']
WF-34c34341,R-15efdb25,2019,945146,0.1909,86319.13,9.76,90,['WF_any']
WF-b764dce7,R-15efdb25,2020,626258,0.0501,148916.08,1.03,54,['WF_painting']
WF-9b20345e,R-15efdb25,2021,1540733,0.29,129244.29,4.05,31,['WF_product']
WF-73c76bc6,R-15efdb25,2022,1520455,0.3114,125707.27,4.12,37,['WF_general']
WF-4689815a,R-15efdb25,2023,1661402,0.3106,124555.63,1.14,31,['WF_community']
WF-0b9e79fd,R-15efdb25,2024,1535659,0.0572,103782.38,6.63,35,['WF_dinner']
WF-25e5ae67,R-38110694,2018,1659458,0.29600000000000004,81807.39,6.25,89,['WF_trip']
WF-9d610156,R-38110694,2019,1949922,0.0894,40534.02,0.7,26,['WF_discuss']
WF-b042ea6c,R-38110694,2020,407379,0.1438,36603.6,4.05,46,['WF_idea']
WF-c0d090bc,R-38110694,2021,43229,0.2786,140490.27,0.28,57,['WF_current']
WF-18cb6f29,R-38110694,2022,1876448,0.0633,20296.37,7.72,85,['WF_structure']
WF-f6d7c468,R-38110694,2023,752863,0.34240000000000004,115505.72,7.15,40,['WF_business']
WF-35cc07c4,R-38110694,2024,1144835,0.2348,43024.81,8.23,0,['WF_environmental']
