og_profile_id,market_id,total_proven_reserves_barrels,total_gas_reserves_bcfe,pipeline_miles,production_capacity_barrels_per_day,active_well_count,refining_capacity_barrels_per_day
OG-cf0a8ab0,M-3527ad5a,389.77,245.64,18099.55,2008744.87,718,589740.54
OG-24e071bd,M-b9c9a644,7245.55,2829.21,4191.82,2365435.24,487,158949.08
OG-c1b7ba56,M-572f09eb,390.27,787.41,19433.99,3236775.39,994,936287.54
OG-34416b37,M-ec3cdf71,4189.82,3875.19,36378.68,3027767.58,1267,1499286.48
OG-e4bf65a0,M-c36422f3,4348.41,119.96,5835.65,2168846.22,1690,777028.35
OG-cf998410,M-d1b2eb5f,6111.14,1803.5,20176.26,4204091.69,183,1639899.06
OG-4152b100,M-0ffcb666,8598.91,942.49,28881.34,4317847.79,1456,35786.88
OG-e5a989d7,M-b8beda6c,4813.34,2518.29,15245.84,1805866.78,1666,475667.03
OG-b5c34d18,M-3cf9eed5,5855.76,1615.66,49432.37,3455652.56,415,226655.41
OG-ee30741f,M-56c67419,2625.9,4325.63,47220.73,2508476.96,1221,816717.05
OG-2de4f637,M-383522fc,5792.87,2584.88,20244.23,3296668.34,664,1293927.83
OG-5b4acba9,M-d3a19ec0,5459.26,1097.55,45073.82,3298251.86,1645,1183331.02
OG-10b502da,M-7df32950,3826.65,1406.04,34219.69,863543.89,862,1618619.59
OG-c1087959,M-ae132211,7680.5,4455.41,28690.61,766703.79,1594,686910.04
OG-910aec18,M-cdd7df85,7740.24,281.81,9947.6,4165646.79,1105,119063.42
OG-e710c522,M-e4b8ae85,7031.39,2763.4,23027.74,2029172.45,1963,491980.11
OG-30daaad1,M-4d4ffcc6,7447.46,3089.36,35965.73,4311510.92,1048,1035948.97
OG-f10333cd,M-dab0da15,8429.7,1458.4,27898.32,2732112.2,1896,171800.07
OG-c262a4a0,M-1d1d2f52,6083.64,3772.56,9361.86,3624028.89,345,1871629.16
OG-6e90695c,M-ba80d184,8458.18,4052.49,22152.21,3917214.56,600,95119.08
OG-17b976bc,M-f67a0fb4,5833.63,3431.09,40509.1,689289.81,1970,1004386.43
OG-119e997b,M-ee8161e5,9389.27,453.78,33124.31,431046.79,1015,904383.87
OG-e68d582b,M-bc94c9b7,947.02,43.77,14260.29,873366.15,1984,1832893.97
OG-8d13530a,M-79457bcd,8718.51,2189.4,24930.39,1597411.17,1560,1988786.31
OG-6d76a0de,M-5fc71a61,1063.79,3136.88,3364.32,1360701.84,1092,12525.26
OG-8149d351,M-133f0d26,7926.08,151.07,817.32,4130993.06,476,478357.92
OG-5b4ae015,M-831ef4b4,8336.82,3439.38,8467.17,588045.4,1698,1095560.16
OG-65273e3e,M-6e08cd8e,194.14,4579.39,4030.47,3633478.68,1847,495223.82
OG-ba305203,M-05265144,7874.34,3216.27,8125.16,1776771.5,1313,1117586.8
OG-f2446ea7,M-bb1f2608,7268.36,399.29,7542.28,3839535.04,1933,295364.3
OG-ce0961d9,M-6589d436,2893.0,3229.05,35548.45,4752912.9,670,755458.4
OG-febdccc9,M-651ac9ec,5181.9,4599.37,44099.49,1551942.67,1158,1147245.97
OG-b2198013,M-4add9f9d,995.59,4520.15,31781.49,3722011.01,411,413511.04
OG-4476a873,M-de7c832e,3977.76,1648.19,38021.19,1548535.94,1820,89948.04
OG-923d8fac,M-dc63bed4,9977.6,4813.86,5258.15,2577200.51,1529,1990947.39
OG-68c0ef3b,M-5a5281ef,1195.81,933.76,33681.34,3769644.56,1782,1022294.37
OG-51b56e70,M-a04f5f8b,2250.05,4716.14,44405.72,4214244.93,779,695738.02
OG-1e470b00,M-de4301ea,1221.68,2355.83,31771.07,3894239.08,785,1087360.58
OG-6f196506,M-a1be9b3f,714.11,1891.21,20600.87,3085237.39,252,770685.13
OG-c086d501,M-0e454770,8459.72,4221.13,43621.69,3643804.8,947,1738715.83
OG-5ca84906,M-48f4c935,6743.83,3378.61,25143.13,3170687.2,1435,1569707.61
OG-ffc49251,M-9f55b592,3557.32,4601.95,39573.13,4631689.39,1511,849013.42
OG-6792cad2,M-3af4960d,8400.34,2255.1,33197.22,1599448.69,1870,1819383.99
OG-19a9c5ed,M-b93be508,4909.53,2417.17,34608.7,3961671.01,1293,1014416.01
OG-810b142e,M-f44269ad,401.98,2317.22,1747.99,4075001.72,1084,267081.97
OG-9db2bad9,M-d3aa8264,6560.0,1248.45,23774.25,4189474.93,468,1132298.05
OG-c8a09d09,M-b78f3b61,2797.66,3863.92,34576.04,4633048.74,1482,352249.29
OG-8099322d,M-db07d47b,4992.59,2505.55,40805.32,2244538.27,924,492522.68
OG-cb43faca,M-76af34ac,8192.54,4524.48,18435.68,4200735.92,16,1488015.66
OG-55444bf1,M-df11ea71,7555.16,785.5,48653.89,4974960.14,1932,421010.95
OG-38b460af,M-ce8987a2,676.43,1097.1,31927.52,2570263.97,908,1361197.99
OG-de14e665,M-f6f77e74,5842.04,3996.6,25420.48,4436432.69,346,1966383.83
OG-55f0cc27,M-fd84da6b,7759.54,4712.72,29441.71,4084297.29,693,1554659.79
OG-c69903de,M-02ff8ed7,8707.67,2504.63,30943.93,1090742.83,1058,1045722.65
OG-721eedd7,M-c54b383b,2160.73,4072.88,1642.54,2992672.91,1202,1451503.24
OG-d6d336c7,M-6beb4c77,8327.03,3364.81,39195.91,51759.72,270,377658.29
OG-710fd533,M-f27d5673,6625.73,424.7,37057.18,1125015.6,637,587910.64
OG-9b6ece87,M-fc6dd2a0,796.57,4134.91,15548.58,4250448.55,16,1276692.25
OG-44dcc538,M-a3a000a5,9716.03,1433.49,37141.02,2440464.02,238,1406819.06
OG-cbec8ee8,M-e2e9a8c1,7547.23,800.19,30501.91,3156570.31,1707,1171901.09
OG-b88febed,M-4cf55506,2403.69,1018.18,18714.28,3938004.25,1493,1716816.47
OG-bfcc2ec6,M-41dbb5f6,9699.52,1260.55,20906.63,707239.43,1435,1558924.9
OG-bb90e139,M-49f4e48e,7726.05,4820.11,8966.05,55169.66,1252,759494.09
OG-544a54ad,M-5dcadf85,5600.84,2467.49,4214.35,3567014.15,302,1694496.4
OG-28168c82,M-52031293,3728.13,4266.67,21221.12,310265.75,1396,1731681.68
OG-9a40be1b,M-98fe0a3a,775.47,2330.81,23265.12,37280.88,1619,667890.12
OG-9eb71eae,M-202b9a64,6105.1,4012.51,7976.94,4452294.64,985,1620134.82
OG-523282d4,M-f3d6f633,9101.46,4333.39,27538.55,3341990.6,55,300548.71
OG-315805d0,M-35ace19d,796.91,532.13,27784.97,3239589.76,76,627046.78
OG-3c159ad4,M-045d581e,1916.11,1569.1,5493.84,4617455.3,194,947889.83
OG-9853729d,M-383a7b1e,2960.69,4691.99,24149.63,3533992.11,1876,176894.86
OG-43c72b88,M-525f8d35,4082.98,4720.2,18242.5,1638982.86,1661,1972172.5
OG-83d4b9cc,M-1b612378,9583.76,4298.3,46683.57,1701985.78,1212,150913.56
OG-b5009dcf,M-ca96616d,7940.19,3777.68,37312.58,436537.83,1353,821916.06
OG-75d2290c,M-c659f98f,1941.92,3454.37,19123.25,1164241.91,853,1430252.53
OG-0560609d,M-2c744d62,5094.63,1670.54,2772.51,4686280.78,546,418375.91
OG-462207ba,M-c61faecb,1801.79,4019.5,42368.04,8197.87,1170,176175.87
OG-02aaa8af,M-d14cd310,3665.26,1994.11,23078.48,4035523.48,1343,870886.54
OG-30f98413,M-1bad3c57,4275.76,4042.43,38997.82,2399940.13,1048,1250503.77
OG-d80fceea,M-815a8579,8224.37,1047.74,3272.1,3983981.99,316,548799.36
OG-3a327e65,M-3957ce51,8564.4,2742.31,21688.37,3854623.96,142,1370468.87
OG-de194add,M-2db4f6fe,3170.31,1737.04,1274.08,87534.88,553,393473.42
OG-f9e38e9c,M-8affe79f,3518.1,3786.86,41681.81,1387159.24,1950,1774566.63
OG-45a261f1,M-1885d75c,9382.88,2996.88,30072.45,1288222.97,1508,808652.48
OG-c73bc304,M-28427d82,992.28,4522.13,7281.85,2279354.87,110,70042.45
OG-761aa456,M-778e8c7c,6186.14,2918.41,43287.93,2146883.14,1962,1986371.06
OG-3d405bc5,M-920d5f17,7777.77,4896.45,11814.45,2582717.74,1558,944624.62
OG-6ee3f930,M-812197bf,268.5,3053.96,4945.57,4004395.24,1335,35366.04
OG-e154c1c5,M-a1b1d25b,496.51,3032.33,49691.31,4294260.7,499,1133531.78
OG-e6f91d76,M-47b264f1,7347.92,765.48,12231.56,4751611.86,810,255024.63
OG-2b8f230b,M-968b8143,5829.5,1107.94,43565.73,2143051.24,1012,1493829.29
OG-134a7566,M-e5e8ed0e,1206.04,4911.95,43147.77,3038047.75,1460,586863.27
OG-63d7a824,M-faa1f4ae,5743.18,549.63,25567.59,3720188.22,1592,424610.61
OG-d3a2d523,M-d0e48bdf,8839.17,2143.77,43554.77,3791007.53,240,1025159.31
OG-5e610be9,M-3f293256,9115.11,4964.12,31148.69,1341999.36,247,829458.25
OG-4caf3b7f,M-75f5eed7,5709.5,2472.86,20029.05,3410243.78,1183,873988.76
OG-f48bfc3c,M-f1b21251,4919.62,4050.59,4789.6,704083.88,1953,1831358.24
OG-b5162c94,M-69cb4e68,1501.88,1149.71,49148.08,1632028.44,261,498561.8
OG-eb12914d,M-19b61502,2103.55,1039.23,45292.35,1236937.95,894,335969.79
OG-0ae66aea,M-d997ac21,7546.36,4292.68,35990.59,3592067.64,735,1396414.64
OG-a6a3b36d,M-f501712a,6340.47,3859.4,35951.27,4986643.37,1427,57057.21
OG-d8c86509,M-17b00c1f,2544.32,1339.63,22343.07,2482644.46,1558,1665397.9
OG-805b8c79,M-f10863b4,5510.61,2663.97,30514.1,866801.64,1108,1301403.37
OG-68c4284c,M-a39eb0a4,2909.35,1936.97,8094.37,4587113.9,829,389987.45
OG-7f0153d6,M-323432d4,1310.42,2446.16,10636.09,2157293.69,1325,570398.5
OG-f8eb5be1,M-1d70cf13,8667.23,4803.87,44581.79,3195422.02,909,1756420.05
OG-ec09b5bf,M-537ada16,1423.69,3586.03,10924.25,696129.31,292,505149.07
OG-a683d4bf,M-18c9bc21,8562.22,1007.76,49247.9,2781509.89,449,786093.47
OG-3f9a38f8,M-e3368a59,7463.72,801.22,12606.12,1468749.02,289,1867794.66
OG-101cd933,M-03603064,7780.77,4707.58,27097.88,2384600.21,1261,15844.74
OG-e135b345,M-c4dad52a,2589.06,1422.33,4559.4,2121868.11,449,546904.47
OG-8a1fb900,M-e7711058,788.82,1727.48,29331.72,3338975.13,78,774033.57
OG-ffa4bd88,M-74a6f768,3224.18,3780.75,10885.51,2895554.25,1304,257270.08
OG-96c38a6e,M-99d7ae64,2996.07,1350.41,26903.31,1160456.42,1498,749044.47
OG-f408874b,M-bffe954e,5771.8,2940.27,15996.76,26796.53,1136,1304531.89
OG-a5c94866,M-9a47cb59,6040.7,2419.28,46108.49,1319921.6,289,1434280.6
OG-57510063,M-45fb89d1,7843.99,3722.01,33456.81,138916.82,886,847611.33
OG-23adf099,M-56f362ff,3469.31,3568.93,5221.39,2144572.06,364,375212.03
OG-890582be,M-960b4a3e,3014.54,3300.3,22457.39,4944410.35,540,1225649.89
OG-8c059e1d,M-fd78aedf,2859.73,4630.87,8292.48,2590450.12,1206,1933237.26
OG-a9a51524,M-3e63a322,4302.21,1748.99,46286.15,4357630.8,1412,1956149.31
OG-5e501ad4,M-99b41110,2384.33,1620.38,21277.63,668412.39,115,1720261.95
OG-6adfd20c,M-3065b494,5601.14,244.87,8821.01,3623111.06,1323,1004954.02
OG-4d85b3d5,M-0d1f757d,53.09,2512.67,44886.62,856063.4,83,1160964.46
OG-dbf62bac,M-1ce24b1e,1302.46,892.91,5795.15,3234064.11,1651,1187169.77
OG-361fc359,M-83df2d51,7675.39,985.7,17307.93,1296866.85,1166,164917.4
OG-cd1f2021,M-f12677b1,505.9,792.52,43272.74,2905643.67,1213,1691899.54
OG-b14c92ce,M-91d39fcc,5806.23,845.95,4391.31,78279.61,1387,1827393.96
OG-16f1a678,M-ce3ac36a,1702.06,2992.45,46228.39,681824.22,749,1675212.07
OG-c0d7ca4b,M-1f6e6ae1,5726.04,3950.43,41421.02,4501377.64,517,666583.51
OG-e3bb61fd,M-964203de,6127.46,4048.51,33389.57,4641895.19,355,862988.53
OG-dc806b3c,M-23cfc5a2,349.14,899.26,8578.3,246778.44,19,1711501.57
OG-92d85873,M-cf18bbe7,4683.17,3212.77,676.83,2406369.6,1103,209126.54
OG-f323690b,M-95f01b45,1066.95,1742.32,44816.84,2710926.54,313,588078.85
OG-ebf2407d,M-eab114c2,144.9,2555.37,49936.83,3981199.8,766,1643856.4
OG-93a644a4,M-c416798b,1624.89,3376.52,27090.66,586215.15,743,169442.41
OG-39381c07,M-0cd7ddbd,1876.0,3234.12,25535.77,4582009.46,1980,91821.98
OG-a44c9cd9,M-da6a122d,9637.59,2921.07,35945.19,4833555.5,603,1156117.37
OG-b4b776f3,M-c68d6a64,9184.09,522.97,22129.87,1867028.45,1203,1796225.04
OG-ece7f949,M-d926c233,2354.75,1485.53,46057.95,3603588.53,518,942995.0
OG-c9393683,M-54ebc688,6971.96,3072.2,40097.29,3886372.15,1555,212243.8
OG-b242476c,M-75406f06,3167.72,2883.28,25331.68,2606169.84,427,538877.37
OG-07d54f58,M-979c8b74,2300.29,685.19,28240.38,3425871.82,914,1082416.41
OG-a06dc1e5,M-1debcb5c,6607.04,3147.25,3766.68,1561890.39,1934,1989531.24
OG-ee9017db,M-085b18da,8605.28,4049.17,36621.41,2835356.12,1571,1794768.87
OG-2da780dd,M-4febedd1,6734.86,4616.38,29766.29,4486923.46,1654,970321.22
OG-1b00e098,M-1869039e,7878.52,1517.08,33591.46,3275463.24,115,89889.75
OG-a9e4dc78,M-0ff8db52,9849.01,3004.96,4218.9,3221407.47,1534,1842225.47
OG-e5b8c289,M-f2e3fdb7,2329.48,951.4,20110.56,1114641.33,725,1248519.34
OG-e1f53cfb,M-83ff6ba2,1152.91,4667.88,9018.03,1329265.69,1971,677479.6
OG-b4dfee6c,M-c6a5c9f4,6317.04,1870.54,26677.37,3608311.23,1122,1291795.17
OG-59da319b,M-ce337cba,4344.56,1245.54,46469.3,4917145.09,1339,544905.54
OG-8116de5f,M-964462dd,2220.26,2336.73,18800.38,322435.38,632,292406.36
OG-afef9be9,M-5329c8f1,9016.5,588.27,42211.8,3484465.84,1566,1000949.28
OG-4605afba,M-d40a4349,8060.8,3062.98,29890.62,4472402.04,1287,296745.26
OG-2052d549,M-f1657297,7102.55,1632.96,29053.88,588844.55,430,466320.13
OG-62511412,M-3c71da53,6545.36,2121.01,27458.41,1393706.62,190,436787.08
OG-0906ff0e,M-c9e8b599,4511.0,1326.67,49561.26,3722607.8,1443,186600.75
OG-4270e0bb,M-3210e588,5472.71,4454.01,41297.54,24995.49,849,496784.99
OG-28f779ec,M-9d4a2fa6,1654.62,1375.78,13605.33,795402.46,721,1546350.31
OG-b97ef1e8,M-eaa7c48f,9653.62,2847.1,36715.33,402382.35,1062,1216101.56
OG-d7ee700a,M-52353f9d,6566.78,611.35,28984.78,2503425.58,1369,661346.57
OG-96d5a203,M-897a64b2,3264.15,4954.34,29925.82,1732428.02,1796,477636.9
OG-7e2c15c3,M-cb641b28,5795.31,4515.95,2088.04,3207672.36,447,540167.01
OG-d5bb3349,M-d1a4f305,6028.47,1290.26,47772.59,1025402.69,590,1234419.6
OG-92e851f5,M-0629f94d,503.57,242.96,43927.78,168262.88,21,833381.91
OG-1a9888d3,M-2d481d06,3265.46,3069.99,4714.65,2679382.04,452,377225.5
OG-b73f1c44,M-9e6f17ad,9715.07,4476.82,4333.7,2353720.35,1974,1516884.16
OG-5a5d12a8,M-58c8908b,3899.68,1930.15,909.57,4577613.84,1443,476070.4
OG-f88ab467,M-8c5fb04a,491.36,1741.45,16871.77,4093542.92,1170,55131.86
OG-207f0173,M-69abf798,9464.29,1397.66,25818.82,301856.3,926,221407.39
OG-d097a5c4,M-795bf1b3,5756.49,2213.65,18823.54,490656.8,1657,1609084.64
OG-869de4d7,M-85ee8408,3267.12,819.46,41951.64,2702000.41,682,431064.59
OG-abb37ed2,M-716b80ed,4992.91,2900.3,17725.64,1787495.4,1101,392203.22
OG-94187d9e,M-fc22e11e,1890.22,2630.9,43392.25,3654322.27,798,1466114.43
OG-963fe5f2,M-e764a9d9,3329.33,4423.09,48230.26,1279558.35,956,1910962.22
OG-4e8966c9,M-a09d5e12,1068.89,747.37,49528.87,2586534.15,1062,1464427.96
OG-cbf01a6e,M-1030f9e5,82.18,3142.35,39876.72,3707610.68,1798,752409.46
OG-42f74e2d,M-448891e3,9992.42,3139.62,11952.87,295570.15,1235,929237.85
OG-6ebc89a3,M-c1781708,6285.5,1097.52,24551.94,3882782.49,257,929007.44
OG-da337397,M-f1bc868f,4243.97,1255.41,35932.01,1635976.9,1889,1062640.5
OG-9c43075e,M-1bc7ab63,1148.59,3237.65,35850.84,3110359.07,248,331663.89
OG-be81b28f,M-392dc7c4,4404.36,2098.93,44140.68,4256588.86,1127,59916.4
OG-12f5e6cf,M-9f9fd467,9974.9,4299.7,15587.35,1317028.97,969,870037.06
OG-b92377bc,M-cbfa70ab,7002.02,4856.51,3101.87,4349224.09,1940,278744.03
OG-e04c9480,M-fa854b95,9788.68,3045.25,44090.74,1578518.04,199,368067.4
OG-6b0e829b,M-6b3085b7,2573.66,4373.82,27275.91,3987330.53,912,1136787.65
OG-0c960dce,M-d1173ad2,9782.42,1770.75,29774.54,319768.38,1184,1707667.11
OG-5a94a73f,M-b92e3996,6156.63,4851.83,3382.54,4149656.66,1451,530002.5
OG-10f7c2c5,M-22a66a7d,6930.2,2941.48,1122.35,1518300.54,1330,602098.44
OG-038a3ca0,M-7a9f5ec5,8561.51,2119.67,32475.82,4618183.21,306,1656682.29
OG-4377794c,M-c5877b3f,4215.83,1238.36,45168.0,3075485.33,1682,1552192.31
OG-e4e3e4a0,M-00f84752,8126.15,1093.29,29124.23,4424315.47,1873,1346278.72
OG-1312d6fc,M-07efecd9,4580.3,2024.46,37164.63,2430845.99,1446,304334.36
OG-19b8ea76,M-3ce546ee,2575.03,1494.56,754.58,4216171.44,222,1675692.0
OG-0893a419,M-63627883,7665.85,2409.27,29706.64,46265.79,1896,1804515.54
OG-0a51dacf,M-766c9a49,7838.13,337.85,49898.46,1387993.77,1560,117720.65
OG-ba77cb92,M-f47bd362,4733.26,2757.81,21806.26,1637155.55,1393,1595062.95
OG-6296e69a,M-3249fb30,4220.88,2562.76,43726.09,2844531.71,309,919582.07
OG-92ac30d2,M-c5bb3acb,7642.53,2098.06,8607.6,4282866.67,1253,1292629.8
OG-50c1407e,M-63d33b69,3587.67,4519.27,111.08,2306100.71,1298,1916399.51
OG-1584ece6,M-77e50ca2,1742.27,2089.12,16821.74,337611.13,1847,408826.6
OG-4202dd71,M-88a06b10,7931.73,2178.67,9536.1,3278770.28,542,1875573.49
OG-d636740c,M-30fbe9c2,8252.51,4602.91,44116.87,412081.25,1998,1683498.63
OG-17af4ca7,M-8fe785bd,1288.83,1019.24,38743.33,663954.74,1295,1814300.24
OG-8df7bb1c,M-40f6c7b2,524.8,1628.23,45880.69,1114561.93,574,1660183.89
OG-c2d9c6c1,M-2cd9568d,8694.72,2001.29,36724.12,86350.03,938,188688.96
OG-607713e8,M-e72d7916,9241.7,4945.68,39828.05,1101183.11,241,1520588.39
OG-b8db0a71,M-4de55178,3407.82,1482.14,25379.03,1619407.46,859,356232.96
OG-c917da7f,M-a5b55783,8405.44,3694.61,44095.68,1698083.5,1415,213889.13
OG-c52d4952,M-d7eef188,5095.46,2719.2,46666.71,1184755.28,785,576090.34
OG-aca39378,M-4973c642,1515.2,1729.66,41033.7,4352542.71,1212,830500.51
OG-80fbf5b8,M-0d86d6c5,3644.8,2609.37,37596.06,1891655.38,407,1299279.51
OG-32fdbabb,M-fdf03854,2100.3,245.26,49737.6,805753.48,898,1516558.34
OG-a921946d,M-2a3da1d2,5525.29,3909.49,2364.96,16617.32,1058,312728.74
OG-7abb9b26,M-3d12d26d,9934.01,4160.77,41190.7,4394200.85,694,673098.33
OG-736d7f99,M-5226b238,2635.95,4064.22,33675.71,4488601.28,1951,1610582.95
OG-f9db56c3,M-ce6b06aa,3683.1,900.19,27259.57,952984.82,1827,1385110.97
OG-56ba262e,M-b1f27fcc,2910.76,4275.85,3943.74,2875643.64,158,1186188.02
OG-9c3980e0,M-b096eca6,3048.09,4968.98,35471.3,3147868.44,1817,947426.44
OG-d4a725d8,M-89554e57,4375.37,1947.23,29116.72,3557019.79,318,688301.82
OG-a3c05b81,M-cde3ac91,4115.65,4168.1,5165.78,615082.19,289,87365.43
OG-4bede1e4,M-e291677c,3057.65,1840.28,48578.28,3460099.41,260,1264489.34
OG-bb4c566a,M-1b7e020b,9681.67,1710.52,17258.25,4313780.39,1277,1442513.9
OG-e65b5e7b,M-916ec83a,1735.49,4972.27,2413.03,653206.46,609,1956085.73
OG-9caa0b5a,M-2db45729,1299.36,4839.86,22532.66,2012690.91,798,622916.25
OG-615febaf,M-2e134e29,9880.59,3313.72,9671.1,3997341.39,1968,1387886.24
OG-d80c9d6e,M-efd02e8a,9161.96,4057.35,31147.2,2258845.61,1533,320541.86
OG-4d6407e4,M-1a3584d2,663.73,352.87,6717.59,4943284.7,341,884419.65
OG-879d8ec2,M-aa249a89,8447.6,4193.79,48667.19,4655821.69,1194,425422.6
OG-e188a8d6,M-226a1ff8,564.92,4061.1,21476.74,1284062.93,107,1269114.59
OG-3ec8925c,M-bc89d303,7143.11,3945.85,36398.39,468067.9,1894,1519150.71
OG-be519808,M-896ccfaa,6936.98,4994.26,3804.24,389887.52,1264,1736935.95
OG-16996264,M-01ae0c56,318.52,3408.34,13157.38,180301.1,1690,663757.61
OG-b446a960,M-3efd8e9c,6486.51,243.62,29290.81,4140431.25,1850,835780.8
OG-c28ee63a,M-9553a8bb,8109.54,3553.23,4492.86,1001980.6,1734,1194743.23
OG-f0915c3e,M-07e02acd,2113.49,3431.37,9120.0,2297415.1,1455,1557933.05
OG-a5942c88,M-8ac7f917,2308.66,2872.75,9173.9,3002498.23,351,681729.49
OG-a75773da,M-cdd9b6eb,2152.53,1544.44,26463.79,2722421.73,1912,45419.53
OG-e247bd2d,M-fb12e89b,7731.8,2051.97,40864.32,3554573.69,740,925839.77
OG-20849e4e,M-69e4626d,7945.57,1579.14,10706.25,1763186.68,1230,1909986.38
OG-b5b17b22,M-7b41470c,5545.75,509.07,21214.04,3813063.94,350,1747216.74
OG-3add2b9e,M-2d2399cd,7714.35,1719.07,11861.07,2268432.76,1201,1407084.76
OG-77a4ca33,M-c9029ab2,9705.76,4336.77,47459.25,2031643.26,1499,1019056.88
OG-0b64f747,M-c8208199,6793.61,2332.8,34051.0,603597.96,333,290853.22
OG-a040ea7a,M-80297fd2,2142.69,3571.21,33967.42,3172136.09,1644,579859.81
OG-2314446f,M-9048fce0,4546.45,4023.62,39836.9,2679803.38,1085,710849.9
OG-4a5901e1,M-c4dfdb40,6651.87,3893.73,39563.53,3676383.34,626,1941309.8
OG-ac5f02de,M-e16978d4,812.96,1319.75,5946.76,1840533.58,297,1241659.06
OG-8049db7c,M-742a69e7,5868.39,1291.05,19002.73,278223.02,141,439615.52
OG-98578b4d,M-1885b618,7895.11,435.74,11753.63,2675841.5,912,807037.29
OG-1a89aed8,M-ff091537,2823.43,1988.82,47094.21,662396.22,1511,1202558.36
OG-0a17ab4d,M-81987284,3232.48,1840.92,46195.4,3187723.74,311,1792747.71
OG-09b199e9,M-7925039b,7246.69,3893.61,41806.43,2208011.28,1727,1927709.91
OG-8905fe85,M-9e90185d,8242.77,3971.92,22097.93,4303701.25,455,121487.32
OG-cd474ca0,M-b382660b,6205.88,3385.17,28103.77,1206743.26,1262,1224127.2
OG-7d855fb7,M-fad639c7,2146.43,2007.66,19787.04,255289.81,990,687978.7
OG-7a0110ce,M-7e841445,9472.65,1068.4,5831.84,2997272.21,1568,1318943.23
OG-1aa42ea2,M-6cbdf293,6409.25,4759.74,27472.81,791848.39,1924,1368452.38
OG-cb7ce9a9,M-a04759c9,8233.17,2555.32,36075.49,4416885.08,1491,641599.2
OG-39185c64,M-16bdb6e1,4429.7,3115.81,15204.32,3193175.69,669,680111.32
OG-0a6b4c48,M-a87d56f9,3638.83,1962.12,5992.38,470523.35,187,530978.94
OG-2e3820dd,M-7c63a987,1339.79,4846.23,16716.75,3848019.87,1309,814553.72
OG-c53b4d99,M-4e418ecd,723.27,4674.37,35326.11,1963989.39,341,1350154.42
OG-2a6c2cf6,M-810b605f,8756.7,893.99,11540.68,2527490.66,262,1916794.12
OG-de2eb48b,M-9b9c107f,3057.15,4360.01,20506.26,4128127.2,728,167483.59
OG-43e29b34,M-20b1487e,8460.34,1350.05,30146.79,1715425.02,1341,70912.02
OG-3d7b4fd7,M-4614d1e8,2967.57,1930.79,10660.84,2720924.07,668,649331.06
OG-5a9b3b24,M-0dd9ac0a,3343.1,26.48,6299.39,712258.09,160,1815145.39
OG-6d696a20,M-1522092e,9741.38,4000.84,32369.94,2514425.94,1156,201164.62
OG-8cd321bd,M-edb36203,798.23,4859.79,47984.03,4380107.16,511,112771.57
OG-36f651a8,M-6ee9b930,5743.55,3092.0,11748.46,4985996.07,1446,304864.74
OG-73d11ec0,M-202cdf00,9224.58,766.17,2027.14,3587691.1,1899,618207.79
OG-6c5bd300,M-7900070b,700.22,2504.04,20406.36,3913083.19,908,92210.3
OG-bc6ff3a8,M-086c92fc,7989.24,4088.89,20222.68,2652958.23,1436,1095424.47
OG-2a5f2938,M-f366d585,5531.44,1896.97,20467.61,1448324.28,1410,1860621.81
OG-08c732ad,M-ac41e21b,6665.67,2995.7,49422.57,2404799.09,463,656156.94
OG-05f5ac0a,M-fe6f72d4,8524.85,2905.88,20504.88,1827371.16,1708,1195784.15
OG-88d409f3,M-d498d366,5916.33,3656.31,7098.96,1087715.46,690,1833323.67
OG-978edccd,M-72934f8d,527.45,817.35,11126.29,3423171.05,416,863871.47
OG-ab797e10,M-7606ebf5,2591.94,2153.38,11171.51,308616.65,983,1269728.43
OG-54c8ec68,M-8858d45d,9157.98,1499.23,1192.38,3149544.25,558,1030525.77
OG-f8bbe114,M-2b1f8d63,1842.95,379.47,36370.37,4548750.33,686,1905008.99
OG-5e9bf0d6,M-537523b7,7548.83,2473.97,989.55,4305045.27,777,641214.21
OG-5cb22c00,M-6e0a950c,2278.71,513.12,40532.94,4685338.3,1519,1298031.83
OG-1e5ae969,M-49497303,7789.83,4436.43,41999.06,4396255.16,730,635104.48
OG-a2f67283,M-82108d59,1549.76,4120.74,29809.86,3992492.5,38,705930.63
OG-56b0ff80,M-fafc68c3,5233.34,1050.68,19621.13,2313446.64,314,1970618.92
OG-e85756bd,M-8ac0ee68,5033.9,3910.74,28851.4,4804304.05,1197,300411.75
OG-838b2c42,M-78448cc9,7291.0,2665.06,48390.61,3654520.01,1467,813218.16
OG-b41c72c7,M-a0a8bfe2,3887.53,2896.7,776.18,156679.71,1305,1357135.73
OG-e77b34c6,M-6f30fb20,9406.57,4447.37,36203.34,2651647.61,593,1910148.78
OG-1139384a,M-7c64eb48,7345.26,169.62,8775.35,1057341.88,880,207333.58
OG-175d833d,M-fabec8bc,2553.31,4733.02,4825.11,4144998.86,1920,1939590.95
OG-0d8a5852,M-e89ced6d,6529.56,99.13,31917.29,2483510.89,543,1411193.76
OG-f2738741,M-92f5cdd1,8962.01,234.96,48958.45,4432843.6,1315,1708888.36
OG-91048ea7,M-c16e2579,538.91,3252.66,14725.43,3932523.88,1825,1889057.17
OG-ca1754ca,M-761fcb02,5705.54,4978.86,30125.0,2214775.59,1513,1122335.22
OG-0d4081c8,M-53a1e0da,8449.57,245.28,13166.16,1847855.18,215,1876760.24
