id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_554,ON-554-2655,2025-01-12,Cancelled,16720.74,warehouse,warehouse_15,retailer_3,"['product_195', 'product_129', 'product_137', 'product_2']"
order_555,ON-555-2022,2024-12-14,Shipped,6937.92,manufacturer,manufacturer_16,retailer_14,"['product_169', 'product_42']"
order_556,ON-556-5780,2024-07-05,Cancelled,1903.3,warehouse,warehouse_0,retailer_27,"['product_176', 'product_133', 'product_126']"
order_557,ON-557-1600,2024-12-03,Shipped,5073.88,warehouse,warehouse_3,retailer_47,"['product_204', 'product_108', 'product_133']"
order_558,ON-558-4127,2024-02-05,Shipped,8501.1,warehouse,warehouse_26,retailer_7,['product_2']
order_559,ON-559-9293,2023-08-04,Shipped,2248.65,manufacturer,manufacturer_14,retailer_42,"['product_133', 'product_211']"
order_560,ON-560-1045,2024-04-28,Cancelled,11705.08,warehouse,warehouse_10,retailer_11,"['product_165', 'product_160', 'product_118', 'product_129', 'product_76']"
order_561,ON-561-1103,2024-02-29,Delivered,6441.08,warehouse,warehouse_23,retailer_23,"['product_32', 'product_7', 'product_97']"
order_562,ON-562-3702,2024-03-06,Shipped,5765.15,warehouse,warehouse_17,retailer_16,"['product_57', 'product_160']"
order_563,ON-563-7257,2024-12-16,Pending,9115.25,warehouse,warehouse_29,retailer_9,"['product_242', 'product_221', 'product_246', 'product_77']"
order_564,ON-564-6031,2023-12-03,Delivered,4267.0,warehouse,warehouse_16,retailer_35,['product_146']
order_565,ON-565-1990,2024-02-23,Pending,15467.98,warehouse,warehouse_13,retailer_40,"['product_165', 'product_169', 'product_242', 'product_168']"
order_566,ON-566-1096,2023-04-16,Shipped,9994.89,manufacturer,manufacturer_8,retailer_49,"['product_103', 'product_204', 'product_40', 'product_173']"
order_567,ON-567-2482,2023-04-23,Cancelled,12060.57,manufacturer,manufacturer_14,retailer_46,"['product_149', 'product_60', 'product_158']"
order_568,ON-568-8545,2024-10-17,Delivered,14337.07,warehouse,warehouse_16,retailer_46,"['product_1', 'product_144', 'product_124', 'product_104']"
order_569,ON-569-1300,2024-08-14,Shipped,5873.78,manufacturer,manufacturer_15,retailer_10,"['product_28', 'product_118', 'product_218', 'product_137']"
order_570,ON-570-5738,2024-06-13,Delivered,1869.0,manufacturer,manufacturer_10,retailer_39,['product_160']
order_571,ON-571-5824,2024-09-10,Pending,10318.72,warehouse,warehouse_20,retailer_32,"['product_202', 'product_208']"
order_572,ON-572-3709,2024-11-23,Cancelled,3597.51,warehouse,warehouse_8,retailer_4,['product_52']
order_573,ON-573-3221,2023-08-28,Cancelled,13189.43,manufacturer,manufacturer_13,retailer_42,"['product_215', 'product_52', 'product_123', 'product_165', 'product_23']"
order_574,ON-574-7238,2024-06-05,Shipped,5013.48,warehouse,warehouse_31,retailer_27,"['product_2', 'product_168']"
order_575,ON-575-5948,2023-09-14,Pending,3781.12,warehouse,warehouse_32,retailer_7,"['product_65', 'product_159']"
order_576,ON-576-1652,2025-02-14,Shipped,2347.92,warehouse,warehouse_18,retailer_45,"['product_189', 'product_101']"
order_577,ON-577-6628,2023-06-07,Shipped,8920.59,warehouse,warehouse_20,retailer_24,"['product_147', 'product_91', 'product_52', 'product_165']"
order_578,ON-578-2170,2024-07-01,Cancelled,7135.05,manufacturer,manufacturer_14,retailer_7,"['product_211', 'product_133', 'product_158', 'product_96', 'product_7']"
order_579,ON-579-9061,2023-11-15,Pending,7500.25,warehouse,warehouse_23,retailer_17,"['product_221', 'product_32', 'product_173', 'product_210', 'product_239']"
order_580,ON-580-7488,2024-03-05,Pending,2631.3,warehouse,warehouse_39,retailer_30,"['product_145', 'product_22', 'product_9']"
order_581,ON-581-9506,2024-01-03,Cancelled,261.66,warehouse,warehouse_18,retailer_34,['product_160']
order_582,ON-582-3630,2024-04-02,Delivered,5971.57,warehouse,warehouse_31,retailer_48,"['product_138', 'product_165', 'product_45', 'product_168']"
order_583,ON-583-1905,2023-03-05,Cancelled,386.0,warehouse,warehouse_39,retailer_35,"['product_38', 'product_52']"
order_584,ON-584-1131,2023-08-21,Delivered,13992.42,manufacturer,manufacturer_5,retailer_25,"['product_222', 'product_69', 'product_2', 'product_32', 'product_239']"
order_585,ON-585-6635,2023-09-05,Shipped,3979.44,manufacturer,manufacturer_13,retailer_28,['product_191']
order_586,ON-586-5601,2024-03-06,Delivered,9603.1,manufacturer,manufacturer_16,retailer_39,"['product_123', 'product_200', 'product_240', 'product_91']"
order_587,ON-587-6604,2023-06-09,Shipped,2664.75,warehouse,warehouse_10,retailer_40,"['product_155', 'product_160', 'product_76']"
order_588,ON-588-3067,2025-01-11,Cancelled,7014.15,manufacturer,manufacturer_2,retailer_19,"['product_151', 'product_169']"
order_589,ON-589-4616,2024-12-26,Cancelled,583.45,warehouse,warehouse_36,retailer_12,['product_213']
order_590,ON-590-9630,2025-01-18,Cancelled,8481.66,warehouse,warehouse_31,retailer_25,"['product_24', 'product_111', 'product_180', 'product_217']"
order_591,ON-591-5387,2024-12-22,Pending,196.72,warehouse,warehouse_15,retailer_20,['product_137']
order_592,ON-592-1170,2024-03-12,Cancelled,5692.12,warehouse,warehouse_11,retailer_33,"['product_59', 'product_247', 'product_47', 'product_221', 'product_10']"
order_593,ON-593-6982,2024-03-27,Cancelled,14463.53,warehouse,warehouse_12,retailer_9,"['product_147', 'product_246', 'product_65', 'product_238', 'product_160']"
order_594,ON-594-2122,2024-02-15,Shipped,3386.81,warehouse,warehouse_14,retailer_3,"['product_178', 'product_37', 'product_186']"
order_595,ON-595-6929,2023-12-15,Shipped,11566.4,manufacturer,manufacturer_13,retailer_37,"['product_121', 'product_101', 'product_123', 'product_165']"
order_596,ON-596-8957,2024-08-28,Cancelled,812.5,manufacturer,manufacturer_3,retailer_44,['product_155']
order_597,ON-597-8162,2024-05-24,Delivered,17424.96,warehouse,warehouse_12,retailer_42,"['product_169', 'product_36', 'product_124', 'product_238', 'product_246']"
order_598,ON-598-9447,2024-01-18,Delivered,7541.17,warehouse,warehouse_38,retailer_9,"['product_138', 'product_137', 'product_221', 'product_243']"
order_599,ON-599-9730,2023-10-19,Pending,2534.24,warehouse,warehouse_24,retailer_25,"['product_72', 'product_185', 'product_213']"
order_600,ON-600-6486,2023-10-29,Cancelled,13913.88,warehouse,warehouse_11,retailer_24,"['product_10', 'product_96', 'product_221', 'product_247', 'product_190']"
order_601,ON-601-5922,2023-03-14,Cancelled,10119.8,manufacturer,manufacturer_15,retailer_6,"['product_129', 'product_75', 'product_28', 'product_4']"
order_602,ON-602-6440,2024-11-11,Shipped,6503.3,warehouse,warehouse_27,retailer_10,"['product_238', 'product_55', 'product_75', 'product_198', 'product_32']"
order_603,ON-603-2535,2025-01-08,Delivered,6444.4,warehouse,warehouse_12,retailer_10,"['product_189', 'product_104', 'product_137']"
order_604,ON-604-6766,2024-11-27,Cancelled,3003.44,warehouse,warehouse_6,retailer_21,['product_116']
order_605,ON-605-7478,2024-06-30,Pending,11930.05,warehouse,warehouse_34,retailer_1,"['product_135', 'product_102', 'product_91', 'product_131']"
order_606,ON-606-2792,2023-11-06,Cancelled,5033.48,warehouse,warehouse_39,retailer_5,"['product_186', 'product_65', 'product_52']"
order_607,ON-607-1050,2024-09-11,Cancelled,9152.8,warehouse,warehouse_0,retailer_49,"['product_97', 'product_126', 'product_227', 'product_238']"
order_608,ON-608-1164,2023-12-19,Cancelled,3576.96,manufacturer,manufacturer_19,retailer_29,['product_241']
order_609,ON-609-8613,2024-08-04,Cancelled,8494.14,warehouse,warehouse_13,retailer_43,"['product_198', 'product_169', 'product_108', 'product_7']"
order_610,ON-610-2191,2024-07-03,Shipped,6372.0,warehouse,warehouse_2,retailer_49,['product_217']
order_611,ON-611-1796,2024-09-10,Shipped,12138.99,warehouse,warehouse_2,retailer_31,"['product_158', 'product_58', 'product_178', 'product_242', 'product_186']"
order_612,ON-612-9702,2023-06-29,Pending,27703.12,manufacturer,manufacturer_0,retailer_3,"['product_58', 'product_202', 'product_249', 'product_65', 'product_32']"
order_613,ON-613-6836,2024-08-18,Delivered,1487.68,warehouse,warehouse_32,retailer_35,['product_60']
order_614,ON-614-7655,2024-11-27,Delivered,16794.28,manufacturer,manufacturer_18,retailer_8,"['product_96', 'product_144', 'product_243', 'product_237', 'product_58']"
order_615,ON-615-6782,2024-07-29,Cancelled,18433.37,warehouse,warehouse_31,retailer_5,"['product_243', 'product_217', 'product_111', 'product_168', 'product_187']"
order_616,ON-616-5540,2025-01-14,Cancelled,12788.32,warehouse,warehouse_1,retailer_30,"['product_108', 'product_146', 'product_47', 'product_86', 'product_1']"
order_617,ON-617-5468,2024-04-11,Shipped,12535.58,warehouse,warehouse_9,retailer_27,"['product_243', 'product_12', 'product_131', 'product_77']"
order_618,ON-618-8272,2024-11-26,Delivered,11509.28,warehouse,warehouse_11,retailer_20,"['product_241', 'product_220']"
order_619,ON-619-5162,2024-04-20,Pending,13950.66,warehouse,warehouse_21,retailer_16,"['product_187', 'product_31', 'product_11', 'product_133']"
order_620,ON-620-9165,2024-06-08,Cancelled,726.25,warehouse,warehouse_33,retailer_49,['product_152']
order_621,ON-621-4043,2023-06-19,Delivered,3739.41,warehouse,warehouse_0,retailer_37,"['product_103', 'product_151', 'product_246']"
order_622,ON-622-2180,2023-12-01,Cancelled,4828.98,warehouse,warehouse_39,retailer_8,"['product_158', 'product_241']"
order_623,ON-623-5760,2024-03-11,Delivered,19237.94,warehouse,warehouse_0,retailer_17,"['product_97', 'product_103', 'product_2', 'product_227', 'product_246']"
order_624,ON-624-9877,2023-11-28,Cancelled,11779.1,manufacturer,manufacturer_7,retailer_2,"['product_120', 'product_157', 'product_169', 'product_247', 'product_2']"
order_625,ON-625-7233,2024-01-08,Cancelled,13283.63,manufacturer,manufacturer_4,retailer_39,"['product_20', 'product_101', 'product_246', 'product_104', 'product_218']"
order_626,ON-626-6086,2023-09-01,Pending,3276.41,warehouse,warehouse_28,retailer_38,"['product_156', 'product_196', 'product_57']"
order_627,ON-627-3286,2024-04-12,Pending,392.9,warehouse,warehouse_27,retailer_4,"['product_238', 'product_152']"
order_628,ON-628-6814,2024-01-29,Cancelled,2332.8,warehouse,warehouse_11,retailer_13,['product_241']
order_629,ON-629-7340,2023-11-05,Pending,10543.48,manufacturer,manufacturer_4,retailer_38,"['product_104', 'product_91', 'product_44']"
order_630,ON-630-7577,2023-04-08,Cancelled,12687.24,warehouse,warehouse_15,retailer_35,"['product_218', 'product_123', 'product_129']"
order_631,ON-631-3986,2024-11-25,Shipped,13679.02,warehouse,warehouse_28,retailer_20,"['product_37', 'product_142', 'product_171', 'product_57']"
order_632,ON-632-7480,2024-02-15,Delivered,3326.16,warehouse,warehouse_11,retailer_10,['product_164']
order_633,ON-633-7703,2024-07-08,Cancelled,5405.97,warehouse,warehouse_4,retailer_10,"['product_72', 'product_164', 'product_23']"
order_634,ON-634-4518,2023-11-18,Pending,10423.88,warehouse,warehouse_9,retailer_29,"['product_12', 'product_10', 'product_186', 'product_24', 'product_108']"
order_635,ON-635-6105,2024-12-19,Cancelled,9340.14,manufacturer,manufacturer_5,retailer_33,"['product_239', 'product_69', 'product_222', 'product_2']"
order_636,ON-636-7486,2023-09-06,Pending,4072.74,warehouse,warehouse_33,retailer_46,"['product_190', 'product_221', 'product_38']"
order_637,ON-637-3087,2024-12-11,Shipped,6349.94,warehouse,warehouse_22,retailer_16,"['product_158', 'product_186', 'product_222']"
order_638,ON-638-7643,2023-09-21,Delivered,7608.4,manufacturer,manufacturer_11,retailer_34,"['product_202', 'product_136']"
order_639,ON-639-2720,2024-09-06,Pending,5307.58,warehouse,warehouse_14,retailer_28,['product_208']
order_640,ON-640-5303,2023-03-11,Pending,4360.92,warehouse,warehouse_18,retailer_13,"['product_17', 'product_233']"
order_641,ON-641-8582,2024-02-07,Cancelled,7602.7,warehouse,warehouse_11,retailer_37,"['product_144', 'product_211', 'product_47', 'product_221']"
order_642,ON-642-3703,2023-11-04,Cancelled,7381.31,warehouse,warehouse_22,retailer_1,"['product_77', 'product_222', 'product_199', 'product_178']"
order_643,ON-643-5990,2023-07-27,Cancelled,11452.09,warehouse,warehouse_30,retailer_14,"['product_131', 'product_164', 'product_101', 'product_4', 'product_126']"
order_644,ON-644-7514,2023-06-02,Pending,11864.6,warehouse,warehouse_22,retailer_29,"['product_199', 'product_239', 'product_220', 'product_129', 'product_18']"
order_645,ON-645-9340,2024-07-31,Cancelled,6540.3,warehouse,warehouse_27,retailer_30,"['product_198', 'product_152', 'product_29', 'product_47']"
order_646,ON-646-7689,2023-06-14,Shipped,13350.05,manufacturer,manufacturer_12,retailer_12,"['product_197', 'product_11', 'product_202', 'product_97', 'product_241']"
order_647,ON-647-2564,2023-09-28,Cancelled,7081.72,manufacturer,manufacturer_19,retailer_28,"['product_147', 'product_241', 'product_159']"
order_648,ON-648-2171,2024-11-09,Delivered,9547.65,warehouse,warehouse_13,retailer_5,"['product_123', 'product_169']"
order_649,ON-649-5257,2024-09-07,Delivered,11477.47,warehouse,warehouse_23,retailer_17,"['product_32', 'product_171', 'product_210', 'product_221', 'product_28']"
order_650,ON-650-7012,2023-08-19,Delivered,2040.61,warehouse,warehouse_5,retailer_2,"['product_157', 'product_86', 'product_16', 'product_233']"
order_651,ON-651-8443,2023-05-15,Pending,5890.78,warehouse,warehouse_25,retailer_37,"['product_38', 'product_86', 'product_126', 'product_16']"
order_652,ON-652-2250,2024-05-13,Shipped,2148.66,warehouse,warehouse_10,retailer_15,['product_240']
order_653,ON-653-6293,2024-08-26,Shipped,3789.54,warehouse,warehouse_33,retailer_46,['product_210']
order_654,ON-654-4292,2024-04-22,Pending,7275.12,manufacturer,manufacturer_19,retailer_31,"['product_159', 'product_200', 'product_111', 'product_77', 'product_5']"
order_655,ON-655-5888,2023-09-18,Shipped,8374.95,manufacturer,manufacturer_4,retailer_28,"['product_218', 'product_91']"
order_656,ON-656-4137,2023-04-01,Delivered,1243.21,manufacturer,manufacturer_6,retailer_6,['product_101']
order_657,ON-657-1347,2025-01-24,Cancelled,4193.77,warehouse,warehouse_18,retailer_39,"['product_186', 'product_37', 'product_12']"
order_658,ON-658-1504,2023-03-02,Shipped,16527.7,warehouse,warehouse_25,retailer_31,"['product_124', 'product_155', 'product_81']"
order_659,ON-659-7565,2023-12-20,Cancelled,273.06,warehouse,warehouse_3,retailer_31,['product_204']
order_660,ON-660-1363,2023-07-05,Pending,7778.24,warehouse,warehouse_17,retailer_18,"['product_207', 'product_201']"
order_661,ON-661-2664,2023-12-16,Cancelled,9586.02,manufacturer,manufacturer_2,retailer_11,"['product_126', 'product_1', 'product_174', 'product_106', 'product_151']"
order_662,ON-662-7513,2025-01-26,Cancelled,8443.82,warehouse,warehouse_29,retailer_39,"['product_137', 'product_234', 'product_51']"
order_663,ON-663-5410,2023-04-11,Cancelled,2352.47,manufacturer,manufacturer_11,retailer_26,"['product_221', 'product_145', 'product_104', 'product_93']"
order_664,ON-664-1047,2023-06-27,Cancelled,5898.44,warehouse,warehouse_21,retailer_47,"['product_208', 'product_147', 'product_102']"
order_665,ON-665-9594,2024-04-20,Pending,5247.37,warehouse,warehouse_2,retailer_36,['product_144']
order_666,ON-666-6800,2024-12-20,Shipped,2566.08,manufacturer,manufacturer_12,retailer_29,['product_241']
order_667,ON-667-7623,2023-10-05,Shipped,115.92,warehouse,warehouse_36,retailer_6,['product_32']
order_668,ON-668-2838,2023-04-06,Delivered,4457.59,warehouse,warehouse_16,retailer_8,"['product_190', 'product_222']"
order_669,ON-669-3057,2023-04-01,Shipped,7476.61,warehouse,warehouse_27,retailer_7,"['product_215', 'product_97']"
order_670,ON-670-8905,2024-08-25,Cancelled,23239.49,warehouse,warehouse_14,retailer_26,"['product_208', 'product_106', 'product_178', 'product_123', 'product_246']"
order_671,ON-671-9030,2024-11-12,Pending,898.31,warehouse,warehouse_13,retailer_16,['product_245']
order_672,ON-672-4682,2023-09-07,Pending,1416.36,warehouse,warehouse_2,retailer_19,"['product_111', 'product_173']"
order_673,ON-673-7100,2024-06-30,Delivered,3913.88,warehouse,warehouse_18,retailer_7,"['product_17', 'product_101', 'product_138', 'product_160']"
order_674,ON-674-3661,2024-07-02,Shipped,16448.62,warehouse,warehouse_20,retailer_37,"['product_10', 'product_165', 'product_208', 'product_87', 'product_91']"
order_675,ON-675-4256,2023-11-06,Pending,1280.41,warehouse,warehouse_18,retailer_4,"['product_138', 'product_12']"
order_676,ON-676-8955,2024-11-24,Delivered,806.45,warehouse,warehouse_28,retailer_48,"['product_37', 'product_156']"
order_677,ON-677-9168,2024-05-11,Cancelled,4954.68,warehouse,warehouse_35,retailer_10,['product_57']
order_678,ON-678-6079,2024-01-15,Cancelled,773.46,warehouse,warehouse_31,retailer_4,"['product_187', 'product_165']"
order_679,ON-679-7324,2024-07-26,Shipped,7309.06,warehouse,warehouse_11,retailer_2,"['product_5', 'product_106', 'product_241']"
order_680,ON-680-6681,2024-06-04,Pending,9279.3,warehouse,warehouse_5,retailer_8,"['product_233', 'product_104', 'product_131', 'product_157']"
order_681,ON-681-7890,2024-01-16,Pending,10030.61,warehouse,warehouse_14,retailer_27,"['product_123', 'product_248']"
order_682,ON-682-2181,2024-10-19,Shipped,6517.98,manufacturer,manufacturer_1,retailer_30,"['product_9', 'product_249', 'product_220', 'product_157']"
