id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_466,PN-7748-466,Condo,2022-12-13,2024-11-02,988.59,Cancelled,holder_168,insurer_6,underwriter_5,"['coverage_5', 'coverage_11', 'coverage_0', 'coverage_8']",agent_15
policy_467,PN-1613-467,Landlord,2024-06-30,2024-09-08,1838.9,Active,holder_163,insurer_3,underwriter_9,"['coverage_0', 'coverage_1', 'coverage_13']",agent_16
policy_468,PN-2956-468,Renter,2022-05-18,2024-09-23,1199.76,Expired,holder_145,insurer_4,underwriter_1,"['coverage_13', 'coverage_9']",agent_7
policy_469,PN-8073-469,Umbrella,2022-06-04,2022-08-30,1043.22,Active,holder_398,insurer_9,underwriter_0,"['coverage_12', 'coverage_6']",agent_7
policy_470,PN-4213-470,Home,2023-03-19,2025-05-17,1613.19,Expired,holder_379,insurer_9,underwriter_3,['coverage_3'],agent_0
policy_471,PN-1287-471,Auto,2023-02-19,2024-07-31,477.02,Active,holder_580,insurer_5,underwriter_7,"['coverage_2', 'coverage_7', 'coverage_10', 'coverage_14']",agent_3
policy_472,PN-3269-472,Umbrella,2022-12-22,2023-12-20,1412.1,Lapsed,holder_77,insurer_9,underwriter_17,"['coverage_13', 'coverage_9', 'coverage_14', 'coverage_5']",agent_13
policy_473,PN-9267-473,Landlord,2024-08-06,2025-01-09,771.15,Lapsed,holder_11,insurer_3,underwriter_9,"['coverage_13', 'coverage_0']",agent_3
policy_474,PN-6333-474,Renter,2024-07-20,2027-03-12,688.8,Lapsed,holder_409,insurer_8,underwriter_4,['coverage_13'],agent_11
policy_475,PN-7889-475,Renter,2024-03-13,2026-12-13,491.7,Lapsed,holder_369,insurer_1,underwriter_5,"['coverage_12', 'coverage_7', 'coverage_5']",agent_14
policy_476,PN-9196-476,Umbrella,2024-03-06,2026-04-30,779.06,Lapsed,holder_570,insurer_5,underwriter_5,"['coverage_4', 'coverage_14', 'coverage_3', 'coverage_9']",agent_17
policy_477,PN-9050-477,Renter,2023-09-17,2025-02-03,880.22,Lapsed,holder_535,insurer_0,underwriter_0,"['coverage_8', 'coverage_10', 'coverage_4']",agent_0
policy_478,PN-2233-478,Renter,2022-04-21,2023-05-26,1627.28,Cancelled,holder_243,insurer_7,underwriter_3,"['coverage_5', 'coverage_0', 'coverage_9', 'coverage_8']",agent_12
policy_479,PN-8712-479,Umbrella,2022-06-27,2024-10-04,1762.76,Lapsed,holder_188,insurer_6,underwriter_8,"['coverage_11', 'coverage_7', 'coverage_1']",agent_3
policy_480,PN-9980-480,Umbrella,2022-03-01,2023-07-17,1458.04,Lapsed,holder_402,insurer_3,underwriter_13,"['coverage_5', 'coverage_9']",agent_8
policy_481,PN-4647-481,Home,2022-06-15,2025-02-10,925.7,Active,holder_408,insurer_7,underwriter_12,"['coverage_4', 'coverage_14']",agent_18
policy_482,PN-7831-482,Landlord,2023-12-15,2026-01-24,1992.26,Cancelled,holder_593,insurer_9,underwriter_1,"['coverage_2', 'coverage_9', 'coverage_1', 'coverage_7']",agent_3
policy_483,PN-2776-483,Umbrella,2023-11-27,2026-06-06,1764.78,Cancelled,holder_558,insurer_3,underwriter_4,"['coverage_11', 'coverage_2', 'coverage_7', 'coverage_12']",agent_1
policy_484,PN-5270-484,Renter,2023-09-16,2026-01-03,461.24,Expired,holder_247,insurer_4,underwriter_7,"['coverage_10', 'coverage_7']",agent_19
policy_485,PN-4043-485,Landlord,2024-11-24,2027-04-22,1149.66,Expired,holder_408,insurer_6,underwriter_11,['coverage_3'],agent_5
policy_486,PN-2068-486,Home,2023-11-18,2024-12-27,275.68,Cancelled,holder_381,insurer_5,underwriter_6,"['coverage_9', 'coverage_11', 'coverage_3', 'coverage_2']",agent_18
policy_487,PN-9562-487,Landlord,2024-07-26,2025-08-20,1050.94,Lapsed,holder_515,insurer_7,underwriter_13,"['coverage_3', 'coverage_11']",agent_11
policy_488,PN-8484-488,Umbrella,2024-12-09,2025-02-15,378.86,Cancelled,holder_496,insurer_4,underwriter_16,"['coverage_1', 'coverage_0']",agent_2
policy_489,PN-9110-489,Landlord,2023-06-12,2024-02-05,1007.11,Expired,holder_483,insurer_8,underwriter_8,"['coverage_0', 'coverage_6']",agent_4
policy_490,PN-6372-490,Auto,2023-08-18,2024-09-25,985.73,Active,holder_339,insurer_0,underwriter_6,['coverage_0'],agent_2
policy_491,PN-9522-491,Condo,2023-09-10,2025-05-17,444.37,Lapsed,holder_331,insurer_4,underwriter_0,['coverage_2'],agent_3
policy_492,PN-6792-492,Umbrella,2024-03-01,2027-01-07,442.46,Expired,holder_503,insurer_5,underwriter_11,['coverage_6'],agent_4
policy_493,PN-2502-493,Renter,2022-10-04,2023-08-22,594.68,Lapsed,holder_11,insurer_3,underwriter_0,"['coverage_11', 'coverage_13', 'coverage_6']",agent_13
policy_494,PN-1966-494,Landlord,2023-11-18,2026-01-15,605.58,Expired,holder_63,insurer_9,underwriter_9,"['coverage_7', 'coverage_9']",agent_14
policy_495,PN-7388-495,Landlord,2022-11-01,2025-07-10,1970.27,Active,holder_49,insurer_5,underwriter_6,['coverage_2'],agent_3
policy_496,PN-2285-496,Renter,2024-10-16,2025-04-15,1861.66,Lapsed,holder_511,insurer_8,underwriter_2,"['coverage_9', 'coverage_5', 'coverage_13']",agent_3
policy_497,PN-2918-497,Auto,2023-05-19,2024-08-29,705.28,Expired,holder_571,insurer_2,underwriter_10,['coverage_11'],agent_14
policy_498,PN-2383-498,Renter,2023-12-22,2025-08-25,1402.88,Expired,holder_44,insurer_9,underwriter_3,"['coverage_7', 'coverage_5', 'coverage_9', 'coverage_12']",agent_3
policy_499,PN-4151-499,Landlord,2022-07-21,2024-11-15,1447.2,Active,holder_227,insurer_5,underwriter_7,"['coverage_0', 'coverage_7', 'coverage_9', 'coverage_1']",agent_6
policy_500,PN-3836-500,Umbrella,2022-07-05,2024-12-23,1365.03,Active,holder_240,insurer_5,underwriter_12,"['coverage_4', 'coverage_0', 'coverage_14', 'coverage_8']",agent_18
policy_501,PN-2982-501,Auto,2023-02-12,2025-02-20,314.77,Active,holder_15,insurer_2,underwriter_15,"['coverage_8', 'coverage_3', 'coverage_0', 'coverage_1']",agent_1
policy_502,PN-9001-502,Auto,2024-02-21,2026-09-22,283.7,Active,holder_47,insurer_2,underwriter_11,"['coverage_4', 'coverage_7', 'coverage_3']",agent_1
policy_503,PN-9545-503,Landlord,2022-03-22,2022-09-11,393.03,Active,holder_456,insurer_5,underwriter_18,"['coverage_6', 'coverage_11', 'coverage_4']",agent_18
policy_504,PN-6471-504,Condo,2022-09-15,2023-10-29,1233.09,Active,holder_364,insurer_9,underwriter_0,"['coverage_12', 'coverage_7']",agent_2
policy_505,PN-5380-505,Condo,2022-09-10,2024-05-07,1623.0,Lapsed,holder_271,insurer_5,underwriter_15,"['coverage_13', 'coverage_6', 'coverage_8', 'coverage_4']",agent_2
policy_506,PN-5509-506,Home,2022-12-10,2024-02-07,232.74,Cancelled,holder_222,insurer_2,underwriter_0,"['coverage_14', 'coverage_7', 'coverage_6']",agent_12
policy_507,PN-7762-507,Landlord,2023-01-04,2025-01-29,1558.12,Cancelled,holder_303,insurer_2,underwriter_19,"['coverage_6', 'coverage_10']",agent_0
policy_508,PN-5799-508,Home,2024-02-10,2026-02-14,951.05,Expired,holder_88,insurer_7,underwriter_2,"['coverage_0', 'coverage_11']",agent_12
policy_509,PN-7358-509,Landlord,2023-08-29,2025-09-18,988.14,Expired,holder_511,insurer_8,underwriter_19,"['coverage_10', 'coverage_12', 'coverage_5']",agent_7
policy_510,PN-8678-510,Renter,2024-10-05,2026-12-25,1910.19,Lapsed,holder_419,insurer_7,underwriter_4,"['coverage_14', 'coverage_2']",agent_13
policy_511,PN-6870-511,Landlord,2022-06-28,2023-09-22,1499.81,Lapsed,holder_461,insurer_7,underwriter_3,"['coverage_11', 'coverage_7', 'coverage_13']",agent_14
policy_512,PN-6115-512,Condo,2024-02-14,2025-03-07,1669.2,Cancelled,holder_162,insurer_6,underwriter_3,"['coverage_13', 'coverage_10', 'coverage_5']",agent_6
policy_513,PN-7860-513,Condo,2024-11-08,2025-09-16,1878.36,Active,holder_60,insurer_2,underwriter_2,"['coverage_8', 'coverage_2', 'coverage_13']",agent_19
policy_514,PN-2266-514,Auto,2022-10-15,2023-02-19,1383.73,Lapsed,holder_164,insurer_1,underwriter_15,"['coverage_10', 'coverage_9', 'coverage_5', 'coverage_0']",agent_13
policy_515,PN-8589-515,Umbrella,2023-04-03,2023-11-20,1730.59,Active,holder_58,insurer_1,underwriter_9,"['coverage_10', 'coverage_14', 'coverage_11']",agent_5
policy_516,PN-7707-516,Umbrella,2022-09-01,2024-09-27,1570.2,Cancelled,holder_223,insurer_1,underwriter_0,"['coverage_3', 'coverage_11']",agent_17
policy_517,PN-6958-517,Umbrella,2024-02-02,2027-01-25,1591.01,Lapsed,holder_517,insurer_3,underwriter_16,"['coverage_8', 'coverage_4', 'coverage_2']",agent_15
policy_518,PN-7823-518,Auto,2024-07-09,2027-03-08,1497.11,Active,holder_595,insurer_1,underwriter_16,"['coverage_6', 'coverage_1']",agent_0
policy_519,PN-4307-519,Umbrella,2023-09-20,2025-07-26,1009.31,Expired,holder_531,insurer_8,underwriter_2,"['coverage_1', 'coverage_9']",agent_6
policy_520,PN-9503-520,Condo,2022-11-05,2023-06-17,1268.49,Expired,holder_423,insurer_8,underwriter_8,['coverage_7'],agent_13
policy_521,PN-1656-521,Umbrella,2023-02-20,2025-12-22,466.15,Active,holder_465,insurer_1,underwriter_18,"['coverage_13', 'coverage_4', 'coverage_11', 'coverage_7']",agent_7
policy_522,PN-6438-522,Renter,2023-12-23,2026-08-17,482.97,Active,holder_571,insurer_5,underwriter_12,"['coverage_3', 'coverage_2']",agent_18
policy_523,PN-5512-523,Umbrella,2024-02-03,2026-03-25,1444.12,Cancelled,holder_303,insurer_4,underwriter_5,"['coverage_1', 'coverage_14']",agent_12
policy_524,PN-2871-524,Landlord,2024-01-16,2024-05-24,572.52,Lapsed,holder_220,insurer_6,underwriter_18,"['coverage_13', 'coverage_3', 'coverage_4']",agent_11
policy_525,PN-2476-525,Landlord,2022-11-07,2025-06-15,996.58,Expired,holder_15,insurer_6,underwriter_2,"['coverage_7', 'coverage_3']",agent_3
policy_526,PN-6720-526,Condo,2024-06-19,2026-06-12,409.61,Lapsed,holder_32,insurer_1,underwriter_19,"['coverage_13', 'coverage_1', 'coverage_4']",agent_11
policy_527,PN-8676-527,Auto,2025-02-06,2026-03-13,537.38,Active,holder_438,insurer_7,underwriter_18,['coverage_3'],agent_12
policy_528,PN-6412-528,Auto,2023-10-17,2026-09-06,1241.13,Expired,holder_124,insurer_6,underwriter_17,"['coverage_12', 'coverage_10']",agent_12
policy_529,PN-7555-529,Condo,2023-02-10,2025-07-13,848.78,Cancelled,holder_564,insurer_9,underwriter_18,['coverage_8'],agent_4
policy_530,PN-4650-530,Landlord,2024-05-22,2026-12-29,578.12,Lapsed,holder_416,insurer_1,underwriter_11,"['coverage_4', 'coverage_11', 'coverage_8']",agent_16
policy_531,PN-5631-531,Home,2023-08-29,2025-08-22,930.16,Cancelled,holder_12,insurer_8,underwriter_4,"['coverage_2', 'coverage_5']",agent_17
policy_532,PN-2218-532,Landlord,2023-10-26,2026-08-12,1694.8,Active,holder_468,insurer_3,underwriter_1,"['coverage_0', 'coverage_4', 'coverage_8', 'coverage_14']",agent_19
policy_533,PN-9080-533,Renter,2022-07-30,2023-12-29,518.21,Expired,holder_68,insurer_2,underwriter_6,['coverage_6'],agent_12
policy_534,PN-7051-534,Home,2022-09-04,2024-08-15,1266.04,Lapsed,holder_250,insurer_3,underwriter_7,"['coverage_1', 'coverage_3']",agent_13
policy_535,PN-3140-535,Home,2023-03-15,2024-12-24,1358.23,Lapsed,holder_237,insurer_3,underwriter_19,"['coverage_13', 'coverage_1']",agent_15
policy_536,PN-6921-536,Landlord,2025-02-03,2025-07-29,1303.55,Cancelled,holder_256,insurer_6,underwriter_7,['coverage_8'],agent_4
policy_537,PN-2955-537,Landlord,2022-05-12,2023-12-12,235.1,Lapsed,holder_145,insurer_0,underwriter_19,"['coverage_13', 'coverage_4', 'coverage_5']",agent_13
policy_538,PN-6608-538,Landlord,2024-01-21,2026-11-13,1216.99,Lapsed,holder_598,insurer_4,underwriter_19,"['coverage_12', 'coverage_9']",agent_13
policy_539,PN-5665-539,Home,2024-06-17,2026-11-12,724.63,Expired,holder_91,insurer_9,underwriter_4,"['coverage_5', 'coverage_1', 'coverage_2']",agent_11
policy_540,PN-6802-540,Renter,2025-01-29,2025-07-07,625.51,Expired,holder_283,insurer_2,underwriter_16,"['coverage_7', 'coverage_14']",agent_12
policy_541,PN-5817-541,Renter,2023-10-06,2025-12-01,1020.47,Cancelled,holder_195,insurer_9,underwriter_14,"['coverage_12', 'coverage_9', 'coverage_14', 'coverage_8']",agent_8
policy_542,PN-1899-542,Home,2023-11-07,2024-04-28,1590.51,Expired,holder_68,insurer_7,underwriter_7,['coverage_3'],agent_16
policy_543,PN-2653-543,Umbrella,2024-11-26,2025-02-08,629.93,Expired,holder_117,insurer_9,underwriter_5,"['coverage_8', 'coverage_0']",agent_12
policy_544,PN-7248-544,Renter,2024-06-18,2025-01-15,1998.85,Lapsed,holder_234,insurer_2,underwriter_16,"['coverage_12', 'coverage_5']",agent_15
policy_545,PN-7464-545,Home,2023-06-15,2025-08-08,533.38,Expired,holder_555,insurer_8,underwriter_13,"['coverage_5', 'coverage_4']",agent_12
policy_546,PN-2296-546,Umbrella,2023-08-03,2024-02-02,1446.97,Active,holder_229,insurer_2,underwriter_4,"['coverage_13', 'coverage_1']",agent_11
policy_547,PN-8260-547,Umbrella,2023-12-24,2025-12-08,966.2,Cancelled,holder_138,insurer_7,underwriter_17,['coverage_4'],agent_6
policy_548,PN-2600-548,Auto,2023-12-21,2025-05-14,1219.67,Expired,holder_206,insurer_5,underwriter_19,"['coverage_5', 'coverage_13']",agent_9
policy_549,PN-8392-549,Landlord,2022-05-03,2023-01-14,1221.98,Lapsed,holder_145,insurer_1,underwriter_16,"['coverage_1', 'coverage_13', 'coverage_3', 'coverage_5']",agent_11
policy_550,PN-7349-550,Umbrella,2022-06-30,2022-09-29,1234.26,Expired,holder_140,insurer_6,underwriter_9,"['coverage_3', 'coverage_13', 'coverage_11', 'coverage_10']",agent_14
policy_551,PN-3310-551,Condo,2024-04-23,2026-05-27,292.52,Active,holder_337,insurer_0,underwriter_11,"['coverage_12', 'coverage_2', 'coverage_7', 'coverage_1']",agent_2
policy_552,PN-2010-552,Condo,2022-05-02,2024-08-10,1202.7,Cancelled,holder_540,insurer_4,underwriter_3,"['coverage_8', 'coverage_13']",agent_7
policy_553,PN-4251-553,Landlord,2024-08-12,2026-01-23,1976.37,Active,holder_535,insurer_9,underwriter_19,"['coverage_9', 'coverage_10']",agent_4
policy_554,PN-1974-554,Renter,2024-01-12,2026-02-18,1757.62,Cancelled,holder_419,insurer_2,underwriter_13,"['coverage_11', 'coverage_12', 'coverage_2', 'coverage_1']",agent_16
policy_555,PN-5894-555,Umbrella,2022-12-17,2024-01-09,1505.78,Cancelled,holder_143,insurer_4,underwriter_12,"['coverage_5', 'coverage_11', 'coverage_8', 'coverage_10']",agent_18
policy_556,PN-5133-556,Landlord,2022-07-09,2025-01-13,460.34,Cancelled,holder_209,insurer_3,underwriter_17,"['coverage_9', 'coverage_8', 'coverage_3', 'coverage_13']",agent_19
policy_557,PN-8177-557,Home,2023-10-14,2024-04-16,877.11,Expired,holder_376,insurer_1,underwriter_0,"['coverage_11', 'coverage_13']",agent_5
policy_558,PN-1106-558,Renter,2022-11-23,2025-09-05,584.27,Expired,holder_52,insurer_2,underwriter_11,['coverage_10'],agent_3
policy_559,PN-4281-559,Condo,2024-06-03,2025-04-27,1710.59,Lapsed,holder_447,insurer_4,underwriter_17,"['coverage_12', 'coverage_4', 'coverage_14', 'coverage_5']",agent_2
policy_560,PN-6871-560,Auto,2023-09-19,2024-01-17,1949.99,Cancelled,holder_181,insurer_8,underwriter_19,"['coverage_14', 'coverage_0', 'coverage_4', 'coverage_9']",agent_18
policy_561,PN-4568-561,Renter,2023-05-23,2024-11-21,881.38,Expired,holder_51,insurer_9,underwriter_0,"['coverage_5', 'coverage_8']",agent_18
policy_562,PN-5434-562,Landlord,2022-04-13,2023-10-08,424.08,Lapsed,holder_292,insurer_5,underwriter_0,"['coverage_1', 'coverage_11', 'coverage_6', 'coverage_8']",agent_14
policy_563,PN-1091-563,Landlord,2024-10-07,2026-09-17,658.32,Active,holder_171,insurer_2,underwriter_16,"['coverage_7', 'coverage_13', 'coverage_10']",agent_16
policy_564,PN-9856-564,Renter,2022-11-21,2025-09-25,212.84,Cancelled,holder_160,insurer_3,underwriter_4,"['coverage_4', 'coverage_6', 'coverage_13', 'coverage_11']",agent_8
policy_565,PN-2952-565,Umbrella,2023-01-18,2024-10-13,1522.07,Active,holder_39,insurer_9,underwriter_19,"['coverage_14', 'coverage_12', 'coverage_4', 'coverage_8']",agent_19
policy_566,PN-3897-566,Landlord,2022-07-13,2022-11-07,1067.66,Cancelled,holder_339,insurer_9,underwriter_9,"['coverage_6', 'coverage_8', 'coverage_5', 'coverage_12']",agent_19
policy_567,PN-6662-567,Home,2025-01-25,2025-11-20,959.41,Cancelled,holder_577,insurer_9,underwriter_14,"['coverage_7', 'coverage_4']",agent_19
policy_568,PN-7528-568,Auto,2024-10-29,2027-03-09,1597.28,Expired,holder_43,insurer_0,underwriter_14,['coverage_2'],agent_18
policy_569,PN-4433-569,Auto,2024-10-18,2026-12-08,900.67,Active,holder_156,insurer_5,underwriter_15,"['coverage_11', 'coverage_2', 'coverage_1', 'coverage_8']",agent_14
policy_570,PN-5806-570,Home,2024-10-26,2025-08-16,564.59,Lapsed,holder_191,insurer_0,underwriter_0,['coverage_8'],agent_6
policy_571,PN-6512-571,Landlord,2022-03-02,2023-04-07,1496.72,Expired,holder_212,insurer_4,underwriter_13,"['coverage_3', 'coverage_14', 'coverage_6', 'coverage_1']",agent_2
policy_572,PN-5085-572,Umbrella,2022-06-27,2022-09-24,928.76,Lapsed,holder_438,insurer_2,underwriter_1,['coverage_3'],agent_4
policy_573,PN-9516-573,Home,2024-04-04,2025-04-22,1479.91,Active,holder_451,insurer_8,underwriter_10,['coverage_2'],agent_3
policy_574,PN-1284-574,Condo,2022-09-04,2024-01-14,430.71,Active,holder_527,insurer_9,underwriter_17,"['coverage_8', 'coverage_4', 'coverage_0', 'coverage_7']",agent_0
policy_575,PN-9285-575,Condo,2022-05-16,2022-08-22,1755.56,Expired,holder_149,insurer_3,underwriter_11,"['coverage_5', 'coverage_9']",agent_12
policy_576,PN-8960-576,Condo,2022-11-17,2023-08-18,1190.42,Active,holder_512,insurer_5,underwriter_6,"['coverage_3', 'coverage_9']",agent_12
policy_577,PN-7835-577,Home,2024-11-08,2026-08-23,810.8,Active,holder_450,insurer_5,underwriter_8,"['coverage_8', 'coverage_4', 'coverage_9', 'coverage_10']",agent_3
policy_578,PN-2904-578,Umbrella,2023-06-05,2026-02-12,763.23,Expired,holder_88,insurer_1,underwriter_11,"['coverage_4', 'coverage_9', 'coverage_14']",agent_0
policy_579,PN-4472-579,Umbrella,2024-08-29,2025-06-28,1352.98,Cancelled,holder_276,insurer_8,underwriter_7,['coverage_14'],agent_1
policy_580,PN-1372-580,Renter,2023-03-18,2026-02-27,1422.9,Cancelled,holder_550,insurer_2,underwriter_4,"['coverage_6', 'coverage_14', 'coverage_4']",agent_14
policy_581,PN-1706-581,Landlord,2023-07-29,2026-04-29,1322.02,Lapsed,holder_458,insurer_1,underwriter_7,"['coverage_7', 'coverage_1', 'coverage_5', 'coverage_0']",agent_0
policy_582,PN-5086-582,Renter,2024-01-03,2025-10-07,1951.41,Lapsed,holder_395,insurer_2,underwriter_9,"['coverage_8', 'coverage_9', 'coverage_0']",agent_8
policy_583,PN-1785-583,Renter,2024-12-04,2027-01-05,1561.91,Cancelled,holder_252,insurer_3,underwriter_17,['coverage_10'],agent_7
policy_584,PN-5885-584,Umbrella,2023-09-13,2025-02-26,326.34,Lapsed,holder_377,insurer_6,underwriter_11,"['coverage_1', 'coverage_5']",agent_3
policy_585,PN-6980-585,Umbrella,2024-02-02,2026-05-30,1812.28,Active,holder_264,insurer_5,underwriter_8,"['coverage_12', 'coverage_10', 'coverage_5', 'coverage_14']",agent_9
policy_586,PN-7162-586,Umbrella,2024-05-04,2025-12-14,925.67,Expired,holder_182,insurer_9,underwriter_16,"['coverage_11', 'coverage_10', 'coverage_1', 'coverage_8']",agent_16
policy_587,PN-9226-587,Landlord,2023-05-03,2023-09-10,954.59,Active,holder_305,insurer_2,underwriter_9,"['coverage_13', 'coverage_3']",agent_15
policy_588,PN-1516-588,Auto,2023-04-13,2025-03-16,1089.06,Expired,holder_465,insurer_3,underwriter_0,"['coverage_8', 'coverage_6', 'coverage_0', 'coverage_5']",agent_15
policy_589,PN-6965-589,Condo,2022-12-02,2025-01-25,1412.2,Expired,holder_296,insurer_7,underwriter_7,"['coverage_8', 'coverage_7', 'coverage_5']",agent_13
policy_590,PN-2429-590,Umbrella,2022-12-11,2025-06-19,1404.4,Expired,holder_338,insurer_4,underwriter_17,['coverage_2'],agent_14
policy_591,PN-3119-591,Condo,2024-09-14,2026-04-19,1830.7,Lapsed,holder_556,insurer_2,underwriter_17,"['coverage_0', 'coverage_7', 'coverage_3']",agent_11
policy_592,PN-2082-592,Renter,2024-11-24,2025-07-07,1502.54,Expired,holder_505,insurer_4,underwriter_1,['coverage_5'],agent_1
policy_593,PN-5247-593,Home,2023-06-22,2024-08-31,620.04,Lapsed,holder_65,insurer_1,underwriter_2,"['coverage_9', 'coverage_8', 'coverage_12']",agent_12
policy_594,PN-3299-594,Umbrella,2022-07-31,2025-01-04,1080.65,Cancelled,holder_28,insurer_7,underwriter_8,"['coverage_2', 'coverage_13', 'coverage_4']",agent_16
policy_595,PN-7960-595,Home,2022-05-06,2025-01-14,1287.87,Active,holder_265,insurer_2,underwriter_8,['coverage_9'],agent_13
policy_596,PN-3766-596,Landlord,2023-11-11,2025-12-18,1603.27,Lapsed,holder_546,insurer_6,underwriter_15,['coverage_7'],agent_8
policy_597,PN-7051-597,Landlord,2024-06-02,2025-03-13,1741.02,Lapsed,holder_512,insurer_5,underwriter_10,"['coverage_9', 'coverage_7']",agent_0
policy_598,PN-7817-598,Auto,2024-06-20,2026-07-08,1801.69,Active,holder_561,insurer_6,underwriter_17,"['coverage_6', 'coverage_11']",agent_4
